Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3087¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":627,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Program
4339¿Identifier¿¿5350¿password¿¿¿{"start":{"line":350,"column":32},"end":{"line":350,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4340¿ExpressionStatement¿¿5350¿¿¿¿{"start":{"line":350,"column":8},"end":{"line":350,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4341¿Identifier¿¿5350¿v404¿¿¿¿¿Identifier
4342¿BlockStatement¿¿5350¿¿¿¿{"start":{"line":349,"column":18},"end":{"line":351,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
4343¿IfStatement¿¿5350¿¿¿¿{"start":{"line":353,"column":4},"end":{"line":355,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
4344¿Identifier¿¿5350¿recursive¿¿¿{"start":{"line":353,"column":8},"end":{"line":353,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4345¿VariableDeclarator¿¿5350¿v405¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4346¿CallExpression¿¿5350¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4347¿MemberExpression¿¿5350¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4348¿Identifier¿¿5350¿args¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4349¿Identifier¿¿5350¿push¿¿¿{"start":{"line":354,"column":13},"end":{"line":354,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4350¿Literal¿string¿5350¿¿'--recursive'¿¿{"start":{"line":354,"column":18},"end":{"line":354,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4351¿ExpressionStatement¿¿5350¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4352¿Identifier¿¿5350¿v405¿¿¿¿¿Identifier
4353¿BlockStatement¿¿5350¿¿¿¿{"start":{"line":353,"column":19},"end":{"line":355,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
4354¿VariableDeclarator¿¿5350¿v406¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4355¿CallExpression¿¿5350¿¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4356¿MemberExpression¿¿5350¿¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4357¿Identifier¿¿5350¿args¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4358¿Identifier¿¿5350¿push¿¿¿{"start":{"line":357,"column":9},"end":{"line":357,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4359¿Literal¿string¿5350¿¿'--target-directory'¿¿{"start":{"line":357,"column":14},"end":{"line":357,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4360¿Identifier¿¿5350¿dest¿¿¿{"start":{"line":357,"column":36},"end":{"line":357,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4361¿ExpressionStatement¿¿5350¿¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4362¿Identifier¿¿5350¿v406¿¿¿¿¿Identifier
4363¿ExpressionStatement¿¿5350¿¿¿¿{"start":{"line":359,"column":4},"end":{"line":359,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4364¿AssignmentExpression¿=¿5350¿¿¿¿{"start":{"line":359,"column":4},"end":{"line":359,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
4365¿Identifier¿¿5350¿args¿¿¿{"start":{"line":359,"column":4},"end":{"line":359,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4366¿CallExpression¿¿5350¿¿¿¿{"start":{"line":359,"column":11},"end":{"line":359,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4367¿MemberExpression¿¿5350¿¿¿¿{"start":{"line":359,"column":11},"end":{"line":359,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4368¿Identifier¿¿5350¿args¿¿¿{"start":{"line":359,"column":11},"end":{"line":359,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4369¿Identifier¿¿5350¿concat¿¿¿{"start":{"line":359,"column":16},"end":{"line":359,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4370¿Identifier¿¿5350¿source¿¿¿{"start":{"line":359,"column":23},"end":{"line":359,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4371¿VariableDeclarator¿¿5350¿v407¿¿¿{"start":{"line":361,"column":11},"end":{"line":361,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4372¿CallExpression¿¿5350¿¿¿¿{"start":{"line":361,"column":11},"end":{"line":361,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4373¿MemberExpression¿¿5350¿¿¿¿{"start":{"line":361,"column":11},"end":{"line":361,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4374¿ThisExpression¿¿5350¿¿¿¿{"start":{"line":361,"column":11},"end":{"line":361,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ThisExpression
4375¿Identifier¿¿5350¿manage¿¿¿{"start":{"line":361,"column":16},"end":{"line":361,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4376¿Identifier¿¿5350¿args¿¿¿{"start":{"line":361,"column":23},"end":{"line":361,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4377¿ReturnStatement¿¿5350¿¿¿¿{"start":{"line":361,"column":4},"end":{"line":361,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ReturnStatement
4378¿Identifier¿¿5350¿v407¿¿¿¿¿Identifier
4379¿BlockStatement¿¿5350¿¿¿¿{"start":{"line":341,"column":85},"end":{"line":362,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
4380¿ExpressionStatement¿¿5268¿¿¿¿{"start":{"line":341,"column":0},"end":{"line":362,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4381¿AssignmentExpression¿=¿5268¿¿¿¿{"start":{"line":341,"column":0},"end":{"line":362,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
4382¿MemberExpression¿¿5268¿¿¿¿{"start":{"line":341,"column":0},"end":{"line":341,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4383¿Identifier¿¿5268¿VBoxManage¿¿¿{"start":{"line":341,"column":0},"end":{"line":341,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4384¿Identifier¿¿5268¿copyToVm¿¿¿{"start":{"line":341,"column":11},"end":{"line":341,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4385¿Identifier¿¿5268¿v408¿¿¿¿¿Identifier
4386¿VariableDeclarator¿exported¿5268¿v414¿¿¿{"start":{"line":373,"column":0},"end":{"line":394,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4387¿FunctionExpression¿¿5268¿anon¿¿¿{"start":{"line":373,"column":24},"end":{"line":394,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿FunctionExpression
4388¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":373,"column":34},"end":{"line":373,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4389¿Identifier¿¿0¿username¿¿¿{"start":{"line":373,"column":42},"end":{"line":373,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4390¿Identifier¿¿0¿password¿¿¿{"start":{"line":373,"column":52},"end":{"line":373,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4391¿Identifier¿¿0¿source¿¿¿{"start":{"line":373,"column":62},"end":{"line":373,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4392¿Identifier¿¿0¿dest¿¿¿{"start":{"line":373,"column":70},"end":{"line":373,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4393¿Identifier¿¿0¿recursive¿¿¿{"start":{"line":373,"column":76},"end":{"line":373,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4394¿VariableDeclarator¿¿5355¿args¿¿¿{"start":{"line":375,"column":8},"end":{"line":375,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4395¿ArrayExpression¿¿5355¿¿¿¿{"start":{"line":375,"column":15},"end":{"line":375,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrayExpression
4396¿Literal¿string¿5355¿¿'guestcontrol'¿¿{"start":{"line":375,"column":16},"end":{"line":375,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4397¿Identifier¿¿5355¿vmname¿¿¿{"start":{"line":375,"column":32},"end":{"line":375,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4398¿Literal¿string¿5355¿¿'copyfrom'¿¿{"start":{"line":375,"column":40},"end":{"line":375,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4399¿IfStatement¿¿5355¿¿¿¿{"start":{"line":377,"column":4},"end":{"line":379,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
4400¿Identifier¿¿5355¿username¿¿¿{"start":{"line":377,"column":8},"end":{"line":377,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4401¿VariableDeclarator¿¿5355¿v409¿¿¿{"start":{"line":378,"column":8},"end":{"line":378,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4402¿CallExpression¿¿5355¿¿¿¿{"start":{"line":378,"column":8},"end":{"line":378,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4403¿MemberExpression¿¿5355¿¿¿¿{"start":{"line":378,"column":8},"end":{"line":378,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4404¿Identifier¿¿5355¿args¿¿¿{"start":{"line":378,"column":8},"end":{"line":378,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4405¿Identifier¿¿5355¿push¿¿¿{"start":{"line":378,"column":13},"end":{"line":378,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4406¿Literal¿string¿5355¿¿'--username'¿¿{"start":{"line":378,"column":18},"end":{"line":378,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4407¿Identifier¿¿5355¿username¿¿¿{"start":{"line":378,"column":32},"end":{"line":378,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4408¿ExpressionStatement¿¿5355¿¿¿¿{"start":{"line":378,"column":8},"end":{"line":378,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4409¿Identifier¿¿5355¿v409¿¿¿¿¿Identifier
4410¿BlockStatement¿¿5355¿¿¿¿{"start":{"line":377,"column":18},"end":{"line":379,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
4411¿IfStatement¿¿5355¿¿¿¿{"start":{"line":381,"column":4},"end":{"line":383,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
4412¿Identifier¿¿5355¿password¿¿¿{"start":{"line":381,"column":8},"end":{"line":381,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4413¿VariableDeclarator¿¿5355¿v410¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
4414¿CallExpression¿¿5355¿¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
4415¿MemberExpression¿¿5355¿¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
4416¿Identifier¿¿5355¿args¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4417¿Identifier¿¿5355¿push¿¿¿{"start":{"line":382,"column":13},"end":{"line":382,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4418¿Literal¿string¿5355¿¿'--password'¿¿{"start":{"line":382,"column":18},"end":{"line":382,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
4419¿Identifier¿¿5355¿password¿¿¿{"start":{"line":382,"column":32},"end":{"line":382,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
4420¿ExpressionStatement¿¿5355¿¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
4421¿Identifier¿¿5355¿v410¿¿¿¿¿Identifier
4422¿BlockStatement¿¿5355¿¿¿¿{"start":{"line":381,"column":18},"end":{"line":383,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
4423¿IfStatement¿¿5355¿¿¿¿{"start":{"line":385,"column":4},"end":{"line":387,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
