Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5201¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":617,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Program
8059¿Identifier¿¿9254¿path¿¿¿{"start":{"line":456,"column":21},"end":{"line":456,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8060¿Identifier¿¿9254¿basename¿¿¿{"start":{"line":456,"column":26},"end":{"line":456,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8061¿Identifier¿¿9254¿normalizedPath¿¿¿{"start":{"line":456,"column":35},"end":{"line":456,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8062¿VariableDeclarator¿¿9254¿v869¿¿¿{"start":{"line":457,"column":9},"end":{"line":457,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8063¿CallExpression¿¿9254¿¿¿¿{"start":{"line":457,"column":9},"end":{"line":457,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8064¿MemberExpression¿¿9254¿¿¿¿{"start":{"line":457,"column":9},"end":{"line":457,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8065¿Literal¿object¿9254¿¿/^[a-zA-Z0-9._-]+$/¿¿{"start":{"line":457,"column":9},"end":{"line":457,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8066¿Identifier¿¿9254¿test¿¿¿{"start":{"line":457,"column":29},"end":{"line":457,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8067¿Identifier¿¿9254¿filename¿¿¿{"start":{"line":457,"column":34},"end":{"line":457,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8068¿VariableDeclarator¿¿9254¿v870¿¿¿{"start":{"line":457,"column":8},"end":{"line":457,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8069¿UnaryExpression¿!¿9254¿¿¿¿{"start":{"line":457,"column":8},"end":{"line":457,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿UnaryExpression
8070¿Identifier¿¿9254¿v869¿¿¿¿¿Identifier
8071¿IfStatement¿¿9254¿¿¿¿{"start":{"line":457,"column":4},"end":{"line":459,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿IfStatement
8072¿Identifier¿¿9254¿v870¿¿¿¿¿Identifier
8073¿VariableDeclarator¿¿9254¿v871¿¿¿{"start":{"line":458,"column":12},"end":{"line":458,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8074¿NewExpression¿¿9254¿¿¿¿{"start":{"line":458,"column":12},"end":{"line":458,"column":65},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿NewExpression
8075¿Identifier¿¿9254¿Error¿¿¿{"start":{"line":458,"column":16},"end":{"line":458,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8076¿TemplateLiteral¿¿9254¿¿¿¿{"start":{"line":458,"column":22},"end":{"line":458,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿TemplateLiteral
8077¿Identifier¿¿9254¿filename¿¿¿{"start":{"line":458,"column":54},"end":{"line":458,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8078¿ThrowStatement¿¿9254¿¿¿¿{"start":{"line":458,"column":6},"end":{"line":458,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ThrowStatement
8079¿Identifier¿¿9254¿v871¿¿¿¿¿Identifier
8080¿BlockStatement¿¿9254¿¿¿¿{"start":{"line":457,"column":45},"end":{"line":459,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8081¿ReturnStatement¿¿9254¿¿¿¿{"start":{"line":461,"column":4},"end":{"line":461,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ReturnStatement
8082¿Identifier¿¿9254¿normalizedPath¿¿¿{"start":{"line":461,"column":11},"end":{"line":461,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8083¿BlockStatement¿¿9254¿¿¿¿{"start":{"line":435,"column":42},"end":{"line":462,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8084¿ExpressionStatement¿¿9164¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":615,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8085¿AssignmentExpression¿=¿9164¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":615,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿AssignmentExpression
8086¿MemberExpression¿¿9164¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":615,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8087¿Identifier¿¿9164¿LOPManager¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8088¿Identifier¿¿9164¿validatePath¿¿¿{"start":{"line":435,"column":2},"end":{"line":435,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8089¿Identifier¿¿9164¿validatePath¿¿¿{"start":{"line":435,"column":2},"end":{"line":435,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8090¿VariableDeclarator¿¿9164¿interpolateVariables¿¿¿{"start":{"line":9,"column":0},"end":{"line":615,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8091¿FunctionExpression¿¿9164¿interpolateVariables¿¿¿{"start":{"line":464,"column":22},"end":{"line":581,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿FunctionExpression
8092¿Identifier¿¿0¿template¿¿¿{"start":{"line":464,"column":23},"end":{"line":464,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8093¿Identifier¿¿0¿lop¿¿¿{"start":{"line":464,"column":33},"end":{"line":464,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8094¿VariableDeclarator¿¿9260¿v872¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8095¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8096¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8097¿Identifier¿¿9260¿variables¿¿¿{"start":{"line":466,"column":12},"end":{"line":466,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8098¿VariableDeclarator¿¿9260¿v873¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8099¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8100¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8101¿Identifier¿¿9260¿variables¿¿¿{"start":{"line":466,"column":29},"end":{"line":466,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8102¿VariableDeclarator¿¿9260¿v874¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8103¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8104¿Identifier¿¿9260¿v873¿¿¿¿¿Identifier
8105¿Identifier¿¿9260¿plan_location¿¿¿{"start":{"line":466,"column":39},"end":{"line":466,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8106¿VariableDeclarator¿¿9260¿v875¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8107¿LogicalExpression¿&&¿9260¿¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿LogicalExpression
8108¿Identifier¿¿9260¿v872¿¿¿¿¿Identifier
8109¿Identifier¿¿9260¿v874¿¿¿¿¿Identifier
8110¿IfStatement¿¿9260¿¿¿¿{"start":{"line":466,"column":4},"end":{"line":472,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿IfStatement
8111¿Identifier¿¿9260¿v875¿¿¿¿¿Identifier
8112¿TryStatement¿¿9260¿¿¿¿{"start":{"line":467,"column":6},"end":{"line":471,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿TryStatement
8113¿VariableDeclarator¿¿9260¿v876¿¿¿{"start":{"line":468,"column":26},"end":{"line":468,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8114¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":468,"column":26},"end":{"line":468,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8115¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":468,"column":26},"end":{"line":468,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8116¿Identifier¿¿9260¿variables¿¿¿{"start":{"line":468,"column":30},"end":{"line":468,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8117¿VariableDeclarator¿¿9260¿v877¿¿¿{"start":{"line":468,"column":26},"end":{"line":468,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8118¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":468,"column":26},"end":{"line":468,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8119¿Identifier¿¿9260¿v876¿¿¿¿¿Identifier
8120¿Identifier¿¿9260¿plan_location¿¿¿{"start":{"line":468,"column":40},"end":{"line":468,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8121¿VariableDeclarator¿¿9260¿v878¿¿¿{"start":{"line":468,"column":8},"end":{"line":468,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8122¿CallExpression¿¿9260¿¿¿¿{"start":{"line":468,"column":8},"end":{"line":468,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8123¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":468,"column":8},"end":{"line":468,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8124¿ThisExpression¿¿9260¿¿¿¿{"start":{"line":468,"column":8},"end":{"line":468,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ThisExpression
8125¿Identifier¿¿9260¿validatePath¿¿¿{"start":{"line":468,"column":13},"end":{"line":468,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8126¿Identifier¿¿9260¿v877¿¿¿¿¿Identifier
8127¿Literal¿string¿9260¿¿'.ai/memory/implementation-plans'¿¿{"start":{"line":468,"column":55},"end":{"line":468,"column":88},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8128¿ExpressionStatement¿¿9260¿¿¿¿{"start":{"line":468,"column":8},"end":{"line":468,"column":90},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8129¿Identifier¿¿9260¿v878¿¿¿¿¿Identifier
8130¿BlockStatement¿¿9260¿¿¿¿{"start":{"line":467,"column":10},"end":{"line":469,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8131¿CatchClause¿¿9260¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":471,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CatchClause
8132¿VariableDeclarator¿¿9260¿v879¿¿¿{"start":{"line":470,"column":55},"end":{"line":470,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8133¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":470,"column":55},"end":{"line":470,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8134¿Identifier¿¿9260¿error¿¿¿{"start":{"line":470,"column":55},"end":{"line":470,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8135¿Identifier¿¿9260¿message¿¿¿{"start":{"line":470,"column":61},"end":{"line":470,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8136¿VariableDeclarator¿¿9260¿v880¿¿¿{"start":{"line":470,"column":14},"end":{"line":470,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8137¿NewExpression¿¿9260¿¿¿¿{"start":{"line":470,"column":14},"end":{"line":470,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿NewExpression
8138¿Identifier¿¿9260¿Error¿¿¿{"start":{"line":470,"column":18},"end":{"line":470,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8139¿TemplateLiteral¿¿9260¿¿¿¿{"start":{"line":470,"column":24},"end":{"line":470,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿TemplateLiteral
8140¿Identifier¿¿9260¿v879¿¿¿¿¿Identifier
8141¿ThrowStatement¿¿9260¿¿¿¿{"start":{"line":470,"column":8},"end":{"line":470,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ThrowStatement
8142¿Identifier¿¿9260¿v880¿¿¿¿¿Identifier
8143¿BlockStatement¿¿9260¿¿¿¿{"start":{"line":469,"column":22},"end":{"line":471,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8144¿Identifier¿¿9260¿error¿¿¿{"start":{"line":469,"column":15},"end":{"line":469,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8145¿BlockStatement¿¿9260¿¿¿¿{"start":{"line":466,"column":54},"end":{"line":472,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8146¿VariableDeclarator¿¿9260¿v881¿¿¿{"start":{"line":475,"column":82},"end":{"line":475,"column":94},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
