Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3673¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":586,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Program
5076¿AssignmentExpression¿=¿6590¿¿¿¿{"start":{"line":323,"column":2},"end":{"line":323,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
5077¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":323,"column":2},"end":{"line":323,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5078¿Identifier¿¿6590¿query¿¿¿{"start":{"line":323,"column":2},"end":{"line":323,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5079¿Identifier¿¿6590¿package¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5080¿BinaryExpression¿+¿6590¿¿¿¿{"start":{"line":323,"column":18},"end":{"line":323,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5081¿Literal¿string¿6590¿¿'node-'¿¿{"start":{"line":323,"column":18},"end":{"line":323,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5082¿Identifier¿¿6590¿version¿¿¿{"start":{"line":323,"column":28},"end":{"line":323,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5083¿VariableDeclarator¿¿6590¿v731¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5084¿CallExpression¿¿6590¿¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5085¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5086¿Identifier¿¿6590¿console¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5087¿Identifier¿¿6590¿log¿¿¿{"start":{"line":325,"column":10},"end":{"line":325,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5088¿Literal¿string¿6590¿¿'==> Configuration: '¿¿{"start":{"line":325,"column":14},"end":{"line":325,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5089¿ExpressionStatement¿¿6590¿¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5090¿Identifier¿¿6590¿v731¿¿¿¿¿Identifier
5091¿VariableDeclarator¿¿6590¿v732¿¿¿{"start":{"line":326,"column":14},"end":{"line":326,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5092¿BinaryExpression¿+¿6590¿¿¿¿{"start":{"line":326,"column":14},"end":{"line":326,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5093¿Literal¿string¿6590¿¿'    Endpoint: '¿¿{"start":{"line":326,"column":14},"end":{"line":326,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5094¿Identifier¿¿6590¿codecov_endpoint¿¿¿{"start":{"line":326,"column":33},"end":{"line":326,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5095¿VariableDeclarator¿¿6590¿v733¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5096¿CallExpression¿¿6590¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5097¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5098¿Identifier¿¿6590¿console¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5099¿Identifier¿¿6590¿log¿¿¿{"start":{"line":326,"column":10},"end":{"line":326,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5100¿Identifier¿¿6590¿v732¿¿¿¿¿Identifier
5101¿ExpressionStatement¿¿6590¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5102¿Identifier¿¿6590¿v733¿¿¿¿¿Identifier
5103¿VariableDeclarator¿¿6590¿v734¿¿¿{"start":{"line":329,"column":12},"end":{"line":329,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5104¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":329,"column":12},"end":{"line":329,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5105¿Identifier¿¿6590¿query¿¿¿{"start":{"line":329,"column":12},"end":{"line":329,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5106¿Identifier¿¿6590¿commit¿¿¿{"start":{"line":329,"column":18},"end":{"line":329,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5107¿VariableDeclarator¿¿6590¿v735¿¿¿{"start":{"line":330,"column":12},"end":{"line":330,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5108¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":330,"column":12},"end":{"line":330,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5109¿Identifier¿¿6590¿query¿¿¿{"start":{"line":330,"column":12},"end":{"line":330,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5110¿Identifier¿¿6590¿branch¿¿¿{"start":{"line":330,"column":18},"end":{"line":330,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5111¿VariableDeclarator¿¿6590¿v736¿¿¿{"start":{"line":331,"column":13},"end":{"line":331,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5112¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":331,"column":13},"end":{"line":331,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5113¿Identifier¿¿6590¿query¿¿¿{"start":{"line":331,"column":13},"end":{"line":331,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5114¿Identifier¿¿6590¿package¿¿¿{"start":{"line":331,"column":19},"end":{"line":331,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5115¿VariableDeclarator¿¿6590¿v737¿¿¿{"start":{"line":328,"column":14},"end":{"line":332,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5116¿ObjectExpression¿¿6590¿¿¿¿{"start":{"line":328,"column":14},"end":{"line":332,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ObjectExpression
5117¿Property¿¿6590¿¿¿¿{"start":{"line":329,"column":4},"end":{"line":329,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Property
5118¿Identifier¿¿6590¿commit¿¿¿{"start":{"line":329,"column":4},"end":{"line":329,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5119¿Identifier¿¿6590¿v734¿¿¿¿¿Identifier
5120¿Property¿¿6590¿¿¿¿{"start":{"line":330,"column":4},"end":{"line":330,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Property
5121¿Identifier¿¿6590¿branch¿¿¿{"start":{"line":330,"column":4},"end":{"line":330,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5122¿Identifier¿¿6590¿v735¿¿¿¿¿Identifier
5123¿Property¿¿6590¿¿¿¿{"start":{"line":331,"column":4},"end":{"line":331,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Property
5124¿Identifier¿¿6590¿package¿¿¿{"start":{"line":331,"column":4},"end":{"line":331,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5125¿Identifier¿¿6590¿v736¿¿¿¿¿Identifier
5126¿VariableDeclarator¿¿6590¿v738¿¿¿{"start":{"line":328,"column":2},"end":{"line":332,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5127¿CallExpression¿¿6590¿¿¿¿{"start":{"line":328,"column":2},"end":{"line":332,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5128¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":328,"column":2},"end":{"line":328,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5129¿Identifier¿¿6590¿console¿¿¿{"start":{"line":328,"column":2},"end":{"line":328,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5130¿Identifier¿¿6590¿log¿¿¿{"start":{"line":328,"column":10},"end":{"line":328,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5131¿Identifier¿¿6590¿v737¿¿¿¿¿Identifier
5132¿ExpressionStatement¿¿6590¿¿¿¿{"start":{"line":328,"column":2},"end":{"line":332,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5133¿Identifier¿¿6590¿v738¿¿¿¿¿Identifier
5134¿VariableDeclarator¿¿6590¿upload¿¿¿{"start":{"line":334,"column":6},"end":{"line":334,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5135¿Literal¿string¿6590¿¿''¿¿{"start":{"line":334,"column":15},"end":{"line":334,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5136¿VariableDeclarator¿¿6590¿env_found¿¿¿{"start":{"line":337,"column":6},"end":{"line":337,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5137¿Literal¿boolean¿6590¿¿false¿¿{"start":{"line":337,"column":18},"end":{"line":337,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5138¿VariableDeclarator¿¿6590¿v739¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5139¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5140¿Identifier¿¿6590¿args¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5141¿Identifier¿¿6590¿options¿¿¿{"start":{"line":338,"column":11},"end":{"line":338,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5142¿VariableDeclarator¿¿6590¿v740¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5143¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5144¿Identifier¿¿6590¿v739¿¿¿¿¿Identifier
5145¿Identifier¿¿6590¿env¿¿¿{"start":{"line":338,"column":19},"end":{"line":338,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5146¿VariableDeclarator¿¿6590¿v741¿¿¿{"start":{"line":338,"column":26},"end":{"line":338,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5147¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":26},"end":{"line":338,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5148¿Identifier¿¿6590¿process¿¿¿{"start":{"line":338,"column":26},"end":{"line":338,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5149¿Identifier¿¿6590¿env¿¿¿{"start":{"line":338,"column":34},"end":{"line":338,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5150¿VariableDeclarator¿¿6590¿v742¿¿¿{"start":{"line":338,"column":26},"end":{"line":338,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5151¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":26},"end":{"line":338,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5152¿Identifier¿¿6590¿v741¿¿¿¿¿Identifier
5153¿Identifier¿¿6590¿CODECOV_ENV¿¿¿{"start":{"line":338,"column":38},"end":{"line":338,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5154¿VariableDeclarator¿¿6590¿v743¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5155¿LogicalExpression¿||¿6590¿¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
5156¿Identifier¿¿6590¿v740¿¿¿¿¿Identifier
5157¿Identifier¿¿6590¿v742¿¿¿¿¿Identifier
5158¿VariableDeclarator¿¿6590¿v744¿¿¿{"start":{"line":338,"column":53},"end":{"line":338,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5159¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":53},"end":{"line":338,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5160¿Identifier¿¿6590¿process¿¿¿{"start":{"line":338,"column":53},"end":{"line":338,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5161¿Identifier¿¿6590¿env¿¿¿{"start":{"line":338,"column":61},"end":{"line":338,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5162¿VariableDeclarator¿¿6590¿v745¿¿¿{"start":{"line":338,"column":53},"end":{"line":338,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5163¿MemberExpression¿¿6590¿¿¿¿{"start":{"line":338,"column":53},"end":{"line":338,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5164¿Identifier¿¿6590¿v744¿¿¿¿¿Identifier
5165¿Identifier¿¿6590¿codecov_env¿¿¿{"start":{"line":338,"column":65},"end":{"line":338,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5166¿VariableDeclarator¿¿6590¿v746¿¿¿{"start":{"line":338,"column":6},"end":{"line":338,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
