Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
995¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":154,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/ps_0.0.2/ps_1.0.0.js"}¿¿Program
1757¿PDG_OBJECT¿¿0¿1682.command-o283¿¿¿¿¿PDG_OBJECT
1758¿PDG_OBJECT¿¿0¿1682.all-o284¿¿¿¿¿PDG_OBJECT
1759¿PDG_OBJECT¿¿0¿1682.fields-o285¿¿¿¿¿PDG_OBJECT
1760¿PDG_OBJECT¿¿0¿1680.lookup-o286¿¿¿¿¿PDG_OBJECT
1761¿PDG_OBJECT¿¿0¿1680.module-o287¿¿¿¿¿PDG_OBJECT
1762¿PDG_OBJECT¿¿0¿1680.module.exports-o288¿¿¿¿¿PDG_OBJECT
1763¿PDG_OBJECT¿¿0¿1680.lookup-o289¿¿¿¿¿PDG_OBJECT
1764¿PDG_OBJECT¿¿0¿1680.lookup.lookup-o290¿¿¿¿¿PDG_OBJECT
1765¿PDG_OBJECT¿¿0¿1696.this-o291¿¿¿¿¿PDG_OBJECT
1766¿PDG_OBJECT¿¿0¿1696.fields-o292¿¿¿¿¿PDG_OBJECT
1767¿PDG_OBJECT¿¿0¿1680.Process-o293¿¿¿¿¿PDG_OBJECT
1768¿PDG_OBJECT¿¿0¿1680.Process-o294¿¿¿¿¿PDG_OBJECT
1769¿PDG_OBJECT¿¿0¿1680.Process.is_class-o295¿¿¿¿¿PDG_OBJECT
1770¿PDG_OBJECT¿¿0¿1698.this-o296¿¿¿¿¿PDG_OBJECT
1771¿PDG_OBJECT¿¿0¿1698.options-o297¿¿¿¿¿PDG_OBJECT
1772¿PDG_OBJECT¿¿0¿1698.field-o298¿¿¿¿¿PDG_OBJECT
1773¿PDG_OBJECT¿¿0¿1680.reduceFieldsToOptions-o299¿¿¿¿¿PDG_OBJECT
1774¿PDG_OBJECT¿¿0¿1700.this-o300¿¿¿¿¿PDG_OBJECT
1775¿PDG_OBJECT¿¿0¿1700.args-o301¿¿¿¿¿PDG_OBJECT
1776¿PDG_OBJECT¿¿0¿1700.callback-o302¿¿¿¿¿PDG_OBJECT
1777¿PDG_OBJECT¿¿0¿1680.ps-o303¿¿¿¿¿PDG_OBJECT
1778¿PDG_OBJECT¿¿0¿1713.this-o304¿¿¿¿¿PDG_OBJECT
1779¿PDG_OBJECT¿¿0¿1713.pid-o305¿¿¿¿¿PDG_OBJECT
1780¿PDG_OBJECT¿¿0¿1680.isValidPid-o306¿¿¿¿¿PDG_OBJECT
1781¿PDG_OBJECT¿¿0¿1715.this-o307¿¿¿¿¿PDG_OBJECT
1782¿PDG_OBJECT¿¿0¿1715.pid-o308¿¿¿¿¿PDG_OBJECT
1783¿PDG_OBJECT¿¿0¿1680.processPids-o309¿¿¿¿¿PDG_OBJECT
1784¿PDG_OBJECT¿¿0¿1720.this-o310¿¿¿¿¿PDG_OBJECT
1785¿PDG_OBJECT¿¿0¿1720.output-o311¿¿¿¿¿PDG_OBJECT
1786¿PDG_OBJECT¿¿0¿1680.parseGrid-o312¿¿¿¿¿PDG_OBJECT
1787¿PDG_OBJECT¿¿0¿1684.this-o313¿¿¿¿¿PDG_OBJECT
1788¿PDG_OBJECT¿¿0¿1684.field-o314¿¿¿¿¿PDG_OBJECT
1789¿PDG_OBJECT¿¿0¿1682.v88-o315¿¿¿¿¿PDG_OBJECT
1790¿PDG_CALL¿¿1682¿1682.CALL->fields.every-o316¿¿¿¿¿PDG_CALL
1791¿PDG_OBJECT¿¿0¿1682.v89-o317¿¿¿¿¿PDG_OBJECT
1792¿PDG_CALL¿¿1682¿1682.CALL->Error-o318¿¿¿¿¿PDG_CALL
1793¿PDG_OBJECT¿¿0¿1682.v91-o319¿¿¿¿¿PDG_OBJECT
1794¿PDG_CALL¿¿1682¿1682.CALL->fields.indexOf-o320¿¿¿¿¿PDG_CALL
1795¿PDG_OBJECT¿¿0¿1682.v92-o321¿¿¿¿¿PDG_OBJECT
1796¿PDG_OBJECT¿¿0¿1682.v93-o322¿¿¿¿¿PDG_OBJECT
1797¿PDG_OBJECT¿¿0¿1682.v94-o323¿¿¿¿¿PDG_OBJECT
1798¿PDG_CALL¿¿1682¿1682.CALL->fields.push-o324¿¿¿¿¿PDG_CALL
1799¿PDG_OBJECT¿¿0¿1682.v95-o325¿¿¿¿¿PDG_OBJECT
1800¿PDG_OBJECT¿¿0¿1682.v96-o326¿¿¿¿¿PDG_OBJECT
1801¿PDG_CALL¿¿1682¿1682.CALL->fields.reduce-o327¿¿¿¿¿PDG_CALL
1802¿PDG_OBJECT¿¿0¿1682.fieldOptions-o328¿¿¿¿¿PDG_OBJECT
1803¿PDG_OBJECT¿¿0¿1682.v97-o329¿¿¿¿¿PDG_OBJECT
1804¿PDG_CALL¿¿1682¿1682.CALL->processPids-o330¿¿¿¿¿PDG_CALL
1805¿PDG_OBJECT¿¿0¿1682.v99-o331¿¿¿¿¿PDG_OBJECT
1806¿PDG_OBJECT¿¿0¿1682.v100-o332¿¿¿¿¿PDG_OBJECT
1807¿PDG_OBJECT¿¿0¿1682.v100.0-o333¿¿¿¿¿PDG_OBJECT
1808¿PDG_OBJECT¿¿0¿1682.v100.1-o334¿¿¿¿¿PDG_OBJECT
1809¿PDG_OBJECT¿¿0¿1682.v100.2-o335¿¿¿¿¿PDG_OBJECT
1810¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o336¿¿¿¿¿PDG_CALL
1811¿PDG_OBJECT¿¿0¿1682.v101-o337¿¿¿¿¿PDG_OBJECT
1812¿PDG_RETURN¿¿0¿1682.RET_OBJ-o338¿¿¿¿¿PDG_RETURN
1813¿PDG_OBJECT¿¿0¿1682.v102-o339¿¿¿¿¿PDG_OBJECT
1814¿PDG_CALL¿¿1682¿1682.CALL->processPids-o340¿¿¿¿¿PDG_CALL
1815¿PDG_OBJECT¿¿0¿1682.pids-o341¿¿¿¿¿PDG_OBJECT
1816¿PDG_CALL¿¿1682¿1682.CALL->String-o342¿¿¿¿¿PDG_CALL
1817¿PDG_OBJECT¿¿0¿1682.v104-o343¿¿¿¿¿PDG_OBJECT
1818¿PDG_CALL¿¿1682¿1682.CALL->v104.split-o344¿¿¿¿¿PDG_CALL
1819¿PDG_OBJECT¿¿0¿1682.v105-o345¿¿¿¿¿PDG_OBJECT
1820¿PDG_CALL¿¿1682¿1682.CALL->Set-o346¿¿¿¿¿PDG_CALL
1821¿PDG_OBJECT¿¿0¿1682.ppidSet-o347¿¿¿¿¿PDG_OBJECT
1822¿PDG_OBJECT¿¿0¿1682.v106-o348¿¿¿¿¿PDG_OBJECT
1823¿PDG_OBJECT¿¿0¿1682.v106.0-o349¿¿¿¿¿PDG_OBJECT
1824¿PDG_OBJECT¿¿0¿1682.v106.1-o350¿¿¿¿¿PDG_OBJECT
1825¿PDG_OBJECT¿¿0¿1682.v106.2-o351¿¿¿¿¿PDG_OBJECT
1826¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o352¿¿¿¿¿PDG_CALL
1827¿PDG_OBJECT¿¿0¿1682.processes-o353¿¿¿¿¿PDG_OBJECT
1828¿PDG_OBJECT¿¿0¿1689.this-o354¿¿¿¿¿PDG_OBJECT
1829¿PDG_OBJECT¿¿0¿1689.proc-o355¿¿¿¿¿PDG_OBJECT
1830¿PDG_OBJECT¿¿0¿1682.v109-o356¿¿¿¿¿PDG_OBJECT
1831¿PDG_CALL¿¿1682¿1682.CALL->processes.filter-o357¿¿¿¿¿PDG_CALL
1832¿PDG_OBJECT¿¿0¿1682.v110-o358¿¿¿¿¿PDG_OBJECT
1833¿PDG_RETURN¿¿0¿1682.RET_OBJ-o359¿¿¿¿¿PDG_RETURN
1834¿PDG_OBJECT¿¿0¿1682.v111-o360¿¿¿¿¿PDG_OBJECT
1835¿PDG_OBJECT¿¿0¿1682.v111.0-o361¿¿¿¿¿PDG_OBJECT
1836¿PDG_OBJECT¿¿0¿1682.v111.1-o362¿¿¿¿¿PDG_OBJECT
1837¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o363¿¿¿¿¿PDG_CALL
1838¿PDG_OBJECT¿¿0¿1682.v112-o364¿¿¿¿¿PDG_OBJECT
1839¿PDG_RETURN¿¿0¿1682.RET_OBJ-o365¿¿¿¿¿PDG_RETURN
1840¿PDG_OBJECT¿¿0¿1682.v113-o366¿¿¿¿¿PDG_OBJECT
1841¿PDG_OBJECT¿¿0¿1682.v113.0-o367¿¿¿¿¿PDG_OBJECT
1842¿PDG_OBJECT¿¿0¿1682.v113.1-o368¿¿¿¿¿PDG_OBJECT
1843¿PDG_OBJECT¿¿0¿1682.v113.2-o369¿¿¿¿¿PDG_OBJECT
1844¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o370¿¿¿¿¿PDG_CALL
1845¿PDG_OBJECT¿¿0¿1682.v114-o371¿¿¿¿¿PDG_OBJECT
1846¿PDG_RETURN¿¿0¿1682.RET_OBJ-o372¿¿¿¿¿PDG_RETURN
1847¿PDG_OBJECT¿¿0¿1682.v115-o373¿¿¿¿¿PDG_OBJECT
1848¿PDG_OBJECT¿¿0¿1682.v115.0-o374¿¿¿¿¿PDG_OBJECT
1849¿PDG_OBJECT¿¿0¿1682.v115.1-o375¿¿¿¿¿PDG_OBJECT
1850¿PDG_OBJECT¿¿0¿1682.v115.2-o376¿¿¿¿¿PDG_OBJECT
1851¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o377¿¿¿¿¿PDG_CALL
1852¿PDG_OBJECT¿¿0¿1682.v116-o378¿¿¿¿¿PDG_OBJECT
1853¿PDG_RETURN¿¿0¿1682.RET_OBJ-o379¿¿¿¿¿PDG_RETURN
1854¿PDG_OBJECT¿¿0¿1682.v117-o380¿¿¿¿¿PDG_OBJECT
1855¿PDG_OBJECT¿¿0¿1682.v117.0-o381¿¿¿¿¿PDG_OBJECT
1856¿PDG_OBJECT¿¿0¿1682.v117.1-o382¿¿¿¿¿PDG_OBJECT
1857¿PDG_OBJECT¿¿0¿1682.v117.2-o383¿¿¿¿¿PDG_OBJECT
1858¿PDG_CALL¿¿1682¿1682.CALL->parseGrid-o384¿¿¿¿¿PDG_CALL
1859¿PDG_OBJECT¿¿0¿1682.v118-o385¿¿¿¿¿PDG_OBJECT
1860¿PDG_RETURN¿¿0¿1682.RET_OBJ-o386¿¿¿¿¿PDG_RETURN
1861¿PDG_CALL¿¿1682¿1682.CALL->Error-o387¿¿¿¿¿PDG_CALL
1862¿PDG_OBJECT¿¿0¿1682.v119-o388¿¿¿¿¿PDG_OBJECT
1863¿PDG_CALL¿¿1684¿1684.CALL->validFields.has-o389¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1684.v87-o390¿¿¿¿¿PDG_OBJECT
1865¿PDG_RETURN¿¿0¿1684.RET_OBJ-o391¿¿¿¿¿PDG_RETURN
1866¿PDG_OBJECT¿¿0¿1689.proc.ppid-o392¿¿¿¿¿PDG_OBJECT
1867¿PDG_CALL¿¿1689¿1689.CALL->ppidSet.has-o393¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1689.v108-o394¿¿¿¿¿PDG_OBJECT
1869¿PDG_RETURN¿¿0¿1689.RET_OBJ-o395¿¿¿¿¿PDG_RETURN
1870¿PDG_CALL¿¿1696¿1696.CALL->Object.assign-o396¿¿¿¿¿PDG_CALL
1871¿PDG_OBJECT¿¿0¿1696.v120-o397¿¿¿¿¿PDG_OBJECT
1872¿PDG_CALL¿¿1696¿1696.CALL->Object.freeze-o398¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿0¿1696.v121-o399¿¿¿¿¿PDG_OBJECT
1874¿PDG_CALL¿¿1698¿1698.CALL->options.push-o400¿¿¿¿¿PDG_CALL
1875¿PDG_OBJECT¿¿0¿1698.v122-o401¿¿¿¿¿PDG_OBJECT
1876¿PDG_RETURN¿¿0¿1698.RET_OBJ-o402¿¿¿¿¿PDG_RETURN
1877¿PDG_OBJECT¿¿0¿1702.this-o403¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1702.resolve-o404¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1702.reject-o405¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1700.v138-o406¿¿¿¿¿PDG_OBJECT
1881¿PDG_CALL¿¿1700¿1700.CALL->Promise-o407¿¿¿¿¿PDG_CALL
1882¿PDG_OBJECT¿¿0¿1700.v139-o408¿¿¿¿¿PDG_OBJECT
1883¿PDG_RETURN¿¿0¿1700.RET_OBJ-o409¿¿¿¿¿PDG_RETURN
1884¿PDG_CALL¿¿1702¿1702.CALL->spawn-o410¿¿¿¿¿PDG_CALL
1885¿PDG_OBJECT¿¿0¿1702.child-o411¿¿¿¿¿PDG_OBJECT
1886¿TAINT_SINK¿¿0¿spawn¿¿¿¿¿TAINT_SINK
1887¿PDG_OBJECT¿¿0¿1704.this-o412¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1704.error-o413¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1702.v124-o414¿¿¿¿¿PDG_OBJECT
1890¿PDG_CALL¿¿1702¿1702.CALL->child.on-o415¿¿¿¿¿PDG_CALL
1891¿PDG_OBJECT¿¿0¿1702.v125-o416¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1702.child.stdout-o417¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1706.this-o418¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1706.data-o419¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿0¿1702.v127-o420¿¿¿¿¿PDG_OBJECT
1896¿PDG_CALL¿¿1702¿1702.CALL->v126.on-o421¿¿¿¿¿PDG_CALL
1897¿PDG_OBJECT¿¿0¿1702.v128-o422¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿0¿1702.child.stderr-o423¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1708.this-o424¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1708.data-o425¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1702.v130-o426¿¿¿¿¿PDG_OBJECT
1902¿PDG_CALL¿¿1702¿1702.CALL->v129.on-o427¿¿¿¿¿PDG_CALL
1903¿PDG_OBJECT¿¿0¿1702.v131-o428¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿0¿1710.this-o429¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿0¿1710.code-o430¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1702.v136-o431¿¿¿¿¿PDG_OBJECT
1907¿PDG_CALL¿¿1702¿1702.CALL->child.on-o432¿¿¿¿¿PDG_CALL
1908¿PDG_OBJECT¿¿0¿1702.v137-o433¿¿¿¿¿PDG_OBJECT
1909¿PDG_CALL¿¿1704¿1704.CALL->reject-o434¿¿¿¿¿PDG_CALL
1910¿PDG_OBJECT¿¿0¿1704.v123-o435¿¿¿¿¿PDG_OBJECT
1911¿PDG_RETURN¿¿0¿1706.RET_OBJ-o436¿¿¿¿¿PDG_RETURN
1912¿PDG_RETURN¿¿0¿1708.RET_OBJ-o437¿¿¿¿¿PDG_RETURN
1913¿PDG_CALL¿¿1710¿1710.CALL->stderr.trim-o438¿¿¿¿¿PDG_CALL
1914¿PDG_OBJECT¿¿0¿1710.stderr-o439¿¿¿¿¿PDG_OBJECT
1915¿PDG_CALL¿¿1710¿1710.CALL->Error-o440¿¿¿¿¿PDG_CALL
1916¿PDG_OBJECT¿¿0¿1710.v132-o441¿¿¿¿¿PDG_OBJECT
1917¿PDG_CALL¿¿1710¿1710.CALL->reject-o442¿¿¿¿¿PDG_CALL
1918¿PDG_OBJECT¿¿0¿1710.v133-o443¿¿¿¿¿PDG_OBJECT
1919¿PDG_RETURN¿¿0¿1710.RET_OBJ-o444¿¿¿¿¿PDG_RETURN
1920¿PDG_CALL¿¿1710¿1710.CALL->stdout.trim-o445¿¿¿¿¿PDG_CALL
1921¿PDG_OBJECT¿¿0¿1710.v134-o446¿¿¿¿¿PDG_OBJECT
1922¿PDG_CALL¿¿1710¿1710.CALL->resolve-o447¿¿¿¿¿PDG_CALL
1923¿PDG_OBJECT¿¿0¿1710.v135-o448¿¿¿¿¿PDG_OBJECT
1924¿PDG_CALL¿¿1713¿1713.CALL->parseInt-o449¿¿¿¿¿PDG_CALL
1925¿PDG_OBJECT¿¿0¿1713.int-o450¿¿¿¿¿PDG_OBJECT
1926¿PDG_CALL¿¿1713¿1713.CALL->isNaN-o451¿¿¿¿¿PDG_CALL
1927¿PDG_OBJECT¿¿0¿1713.v140-o452¿¿¿¿¿PDG_OBJECT
1928¿PDG_CALL¿¿1713¿1713.CALL->String-o453¿¿¿¿¿PDG_CALL
1929¿PDG_OBJECT¿¿0¿1713.v142-o454¿¿¿¿¿PDG_OBJECT
1930¿PDG_CALL¿¿1713¿1713.CALL->String-o455¿¿¿¿¿PDG_CALL
1931¿PDG_OBJECT¿¿0¿1713.v143-o456¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1713.v144-o457¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1713.v145-o458¿¿¿¿¿PDG_OBJECT
1934¿PDG_RETURN¿¿0¿1713.RET_OBJ-o459¿¿¿¿¿PDG_RETURN
1935¿PDG_CALL¿¿1715¿1715.CALL->Array.isArray-o460¿¿¿¿¿PDG_CALL
1936¿PDG_OBJECT¿¿0¿1715.v146-o461¿¿¿¿¿PDG_OBJECT
1937¿PDG_CALL¿¿1715¿1715.CALL->pid.every-o462¿¿¿¿¿PDG_CALL
1938¿PDG_OBJECT¿¿0¿1715.v147-o463¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1715¿1715.CALL->Error-o464¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿0¿1715.v149-o465¿¿¿¿¿PDG_OBJECT
1941¿PDG_CALL¿¿1715¿1715.CALL->pid.join-o466¿¿¿¿¿PDG_CALL
1942¿PDG_OBJECT¿¿0¿1715.v150-o467¿¿¿¿¿PDG_OBJECT
1943¿PDG_RETURN¿¿0¿1715.RET_OBJ-o468¿¿¿¿¿PDG_RETURN
1944¿PDG_CALL¿¿1715¿1715.CALL->isValidPid-o469¿¿¿¿¿PDG_CALL
1945¿PDG_OBJECT¿¿0¿1715.v151-o470¿¿¿¿¿PDG_OBJECT
1946¿PDG_CALL¿¿1715¿1715.CALL->Error-o471¿¿¿¿¿PDG_CALL
1947¿PDG_OBJECT¿¿0¿1715.v153-o472¿¿¿¿¿PDG_OBJECT
1948¿PDG_RETURN¿¿0¿1715.RET_OBJ-o473¿¿¿¿¿PDG_RETURN
1949¿PDG_OBJECT¿¿0¿1720.v155-o474¿¿¿¿¿PDG_OBJECT
1950¿PDG_RETURN¿¿0¿1720.RET_OBJ-o475¿¿¿¿¿PDG_RETURN
1951¿PDG_CALL¿¿1720¿1720.CALL->output.split-o476¿¿¿¿¿PDG_CALL
1952¿PDG_OBJECT¿¿0¿1720.lines-o477¿¿¿¿¿PDG_OBJECT
1953¿PDG_CALL¿¿1720¿1720.CALL->lines.shift-o478¿¿¿¿¿PDG_CALL
1954¿PDG_OBJECT¿¿0¿1720.v156-o479¿¿¿¿¿PDG_OBJECT
1955¿PDG_CALL¿¿1720¿1720.CALL->v156.trim-o480¿¿¿¿¿PDG_CALL
1956¿PDG_OBJECT¿¿0¿1720.v157-o481¿¿¿¿¿PDG_OBJECT
1957¿PDG_CALL¿¿1720¿1720.CALL->v157.split-o482¿¿¿¿¿PDG_CALL
1958¿PDG_OBJECT¿¿0¿1720.v158-o483¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1723.this-o484¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1723.col-o485¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1720.v160-o486¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1720¿1720.CALL->v158.map-o487¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1720.header-o488¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1725.this-o489¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿0¿1725.line-o490¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿0¿1720.v167-o491¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1720¿1720.CALL->lines.map-o492¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿0¿1720.v168-o493¿¿¿¿¿PDG_OBJECT
1969¿PDG_RETURN¿¿0¿1720.RET_OBJ-o494¿¿¿¿¿PDG_RETURN
1970¿PDG_CALL¿¿1723¿1723.CALL->col.toLowerCase-o495¿¿¿¿¿PDG_CALL
1971¿PDG_OBJECT¿¿0¿1723.v159-o496¿¿¿¿¿PDG_OBJECT
1972¿PDG_RETURN¿¿0¿1723.RET_OBJ-o497¿¿¿¿¿PDG_RETURN
1973¿PDG_OBJECT¿¿0¿1725.proc-o498¿¿¿¿¿PDG_OBJECT
1974¿PDG_CALL¿¿1725¿1725.CALL->line.trim-o499¿¿¿¿¿PDG_CALL
1975¿PDG_OBJECT¿¿0¿1725.v161-o500¿¿¿¿¿PDG_OBJECT
1976¿PDG_CALL¿¿1725¿1725.CALL->v161.split-o501¿¿¿¿¿PDG_CALL
1977¿PDG_OBJECT¿¿0¿1725.v162-o502¿¿¿¿¿PDG_OBJECT
1978¿PDG_OBJECT¿¿0¿1727.this-o503¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1727.item-o504¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1727.index-o505¿¿¿¿¿PDG_OBJECT
1981¿PDG_OBJECT¿¿0¿1725.v164-o506¿¿¿¿¿PDG_OBJECT
1982¿PDG_CALL¿¿1725¿1725.CALL->v162.forEach-o507¿¿¿¿¿PDG_CALL
1983¿PDG_OBJECT¿¿0¿1725.v165-o508¿¿¿¿¿PDG_OBJECT
1984¿PDG_CALL¿¿1725¿1725.CALL->Process-o509¿¿¿¿¿PDG_CALL
1985¿PDG_OBJECT¿¿0¿1725.v166-o510¿¿¿¿¿PDG_OBJECT
1986¿PDG_RETURN¿¿0¿1725.RET_OBJ-o511¿¿¿¿¿PDG_RETURN
1987¿PDG_OBJECT¿¿0¿1727.header.*-o512¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1727.proc-o513¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1727.proc.*-o514¿¿¿¿¿PDG_OBJECT
