Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1747¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":187,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2640¿ExpressionStatement¿¿3111¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":144,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2641¿Identifier¿¿3111¿v296¿¿¿¿¿Identifier
2642¿VariableDeclarator¿¿3111¿v346¿¿¿{"start":{"line":146,"column":21},"end":{"line":182,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2643¿FunctionExpression¿¿3111¿anon¿¿¿{"start":{"line":146,"column":21},"end":{"line":182,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿FunctionExpression
2644¿Identifier¿¿0¿code¿¿¿{"start":{"line":146,"column":30},"end":{"line":146,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2645¿ExpressionStatement¿¿3120¿¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2646¿AssignmentExpression¿=¿3120¿¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2647¿Identifier¿¿3120¿stdout¿¿¿{"start":{"line":147,"column":6},"end":{"line":147,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2648¿CallExpression¿¿3120¿¿¿¿{"start":{"line":147,"column":15},"end":{"line":147,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2649¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":147,"column":15},"end":{"line":147,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2650¿Identifier¿¿3120¿stdout¿¿¿{"start":{"line":147,"column":15},"end":{"line":147,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2651¿Identifier¿¿3120¿trim¿¿¿{"start":{"line":147,"column":22},"end":{"line":147,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2652¿ExpressionStatement¿¿3120¿¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2653¿AssignmentExpression¿=¿3120¿¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2654¿Identifier¿¿3120¿stderr¿¿¿{"start":{"line":148,"column":6},"end":{"line":148,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2655¿CallExpression¿¿3120¿¿¿¿{"start":{"line":148,"column":15},"end":{"line":148,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2656¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":148,"column":15},"end":{"line":148,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2657¿Identifier¿¿3120¿stderr¿¿¿{"start":{"line":148,"column":15},"end":{"line":148,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2658¿Identifier¿¿3120¿trim¿¿¿{"start":{"line":148,"column":22},"end":{"line":148,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2659¿VariableDeclarator¿¿3120¿v297¿¿¿{"start":{"line":150,"column":9},"end":{"line":150,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2660¿UnaryExpression¿!¿3120¿¿¿¿{"start":{"line":150,"column":9},"end":{"line":150,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿UnaryExpression
2661¿Identifier¿¿3120¿stdout¿¿¿{"start":{"line":150,"column":10},"end":{"line":150,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2662¿VariableDeclarator¿¿3120¿v298¿¿¿{"start":{"line":150,"column":20},"end":{"line":150,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2663¿BinaryExpression¿!==¿3120¿¿¿¿{"start":{"line":150,"column":20},"end":{"line":150,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2664¿Identifier¿¿3120¿code¿¿¿{"start":{"line":150,"column":20},"end":{"line":150,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2665¿Literal¿number¿3120¿¿0¿¿{"start":{"line":150,"column":29},"end":{"line":150,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2666¿VariableDeclarator¿¿3120¿v299¿¿¿{"start":{"line":150,"column":9},"end":{"line":150,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2667¿LogicalExpression¿||¿3120¿¿¿¿{"start":{"line":150,"column":9},"end":{"line":150,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿LogicalExpression
2668¿Identifier¿¿3120¿v297¿¿¿¿¿Identifier
2669¿Identifier¿¿3120¿v298¿¿¿¿¿Identifier
2670¿IfStatement¿¿3120¿¿¿¿{"start":{"line":150,"column":6},"end":{"line":158,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2671¿Identifier¿¿3120¿v299¿¿¿¿¿Identifier
2672¿VariableDeclarator¿¿3120¿v300¿¿¿{"start":{"line":151,"column":127},"end":{"line":151,"column":137},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2673¿NewExpression¿¿3120¿¿¿¿{"start":{"line":151,"column":127},"end":{"line":151,"column":137},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿NewExpression
2674¿Identifier¿¿3120¿Date¿¿¿{"start":{"line":151,"column":131},"end":{"line":151,"column":135},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2675¿VariableDeclarator¿¿3120¿v301¿¿¿{"start":{"line":151,"column":127},"end":{"line":151,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2676¿CallExpression¿¿3120¿¿¿¿{"start":{"line":151,"column":127},"end":{"line":151,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2677¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":151,"column":127},"end":{"line":151,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2678¿Identifier¿¿3120¿v300¿¿¿¿¿Identifier
2679¿Identifier¿¿3120¿toString¿¿¿{"start":{"line":151,"column":138},"end":{"line":151,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2680¿VariableDeclarator¿¿3120¿v302¿¿¿{"start":{"line":151,"column":150},"end":{"line":151,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2681¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":151,"column":150},"end":{"line":151,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2682¿Identifier¿¿3120¿os¿¿¿{"start":{"line":151,"column":150},"end":{"line":151,"column":152},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2683¿Identifier¿¿3120¿EOL¿¿¿{"start":{"line":151,"column":153},"end":{"line":151,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2684¿VariableDeclarator¿¿3120¿error¿¿¿{"start":{"line":151,"column":12},"end":{"line":151,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2685¿CallExpression¿¿3120¿¿¿¿{"start":{"line":151,"column":20},"end":{"line":151,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2686¿Identifier¿¿3120¿format¿¿¿{"start":{"line":151,"column":20},"end":{"line":151,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2687¿Literal¿string¿3120¿¿'%s Wmic errored, please open an issue on https://github.com/soyuka/pidusage with this message.%s'¿¿{"start":{"line":151,"column":27},"end":{"line":151,"column":125},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2688¿Identifier¿¿3120¿v301¿¿¿¿¿Identifier
2689¿Identifier¿¿3120¿v302¿¿¿¿¿Identifier
2690¿VariableDeclarator¿¿3120¿v303¿¿¿{"start":{"line":152,"column":112},"end":{"line":152,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2691¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":112},"end":{"line":152,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2692¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":112},"end":{"line":152,"column":114},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2693¿Identifier¿¿3120¿EOL¿¿¿{"start":{"line":152,"column":115},"end":{"line":152,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2694¿VariableDeclarator¿¿3120¿v304¿¿¿{"start":{"line":152,"column":120},"end":{"line":152,"column":126},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2695¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":120},"end":{"line":152,"column":126},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2696¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":120},"end":{"line":152,"column":122},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2697¿Identifier¿¿3120¿EOL¿¿¿{"start":{"line":152,"column":123},"end":{"line":152,"column":126},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2698¿VariableDeclarator¿¿3120¿v305¿¿¿{"start":{"line":152,"column":128},"end":{"line":152,"column":140},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2699¿CallExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":128},"end":{"line":152,"column":140},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2700¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":128},"end":{"line":152,"column":138},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2701¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":128},"end":{"line":152,"column":130},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2702¿Identifier¿¿3120¿release¿¿¿{"start":{"line":152,"column":131},"end":{"line":152,"column":138},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2703¿VariableDeclarator¿¿3120¿v306¿¿¿{"start":{"line":152,"column":142},"end":{"line":152,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2704¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":142},"end":{"line":152,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2705¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":142},"end":{"line":152,"column":144},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2706¿Identifier¿¿3120¿EOL¿¿¿{"start":{"line":152,"column":145},"end":{"line":152,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2707¿VariableDeclarator¿¿3120¿v307¿¿¿{"start":{"line":152,"column":150},"end":{"line":152,"column":159},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2708¿CallExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":150},"end":{"line":152,"column":159},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2709¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":150},"end":{"line":152,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2710¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":150},"end":{"line":152,"column":152},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2711¿Identifier¿¿3120¿type¿¿¿{"start":{"line":152,"column":153},"end":{"line":152,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2712¿VariableDeclarator¿¿3120¿v308¿¿¿{"start":{"line":152,"column":161},"end":{"line":152,"column":167},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2713¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":161},"end":{"line":152,"column":167},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2714¿Identifier¿¿3120¿os¿¿¿{"start":{"line":152,"column":161},"end":{"line":152,"column":163},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2715¿Identifier¿¿3120¿EOL¿¿¿{"start":{"line":152,"column":164},"end":{"line":152,"column":167},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2716¿ExpressionStatement¿¿3120¿¿¿¿{"start":{"line":152,"column":8},"end":{"line":152,"column":168},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2717¿AssignmentExpression¿+=¿3120¿¿¿¿{"start":{"line":152,"column":8},"end":{"line":152,"column":168},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2718¿Identifier¿¿3120¿error¿¿¿{"start":{"line":152,"column":8},"end":{"line":152,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2719¿CallExpression¿¿3120¿¿¿¿{"start":{"line":152,"column":17},"end":{"line":152,"column":168},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2720¿Identifier¿¿3120¿format¿¿¿{"start":{"line":152,"column":17},"end":{"line":152,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2721¿Literal¿string¿3120¿¿'Command was 'wmic %s' %s System informations: %s - release: %s %s - type %s %s'¿¿{"start":{"line":152,"column":24},"end":{"line":152,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2722¿Identifier¿¿3120¿args¿¿¿{"start":{"line":152,"column":106},"end":{"line":152,"column":110},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2723¿Identifier¿¿3120¿v303¿¿¿¿¿Identifier
2724¿Identifier¿¿3120¿v304¿¿¿¿¿Identifier
2725¿Identifier¿¿3120¿v305¿¿¿¿¿Identifier
2726¿Identifier¿¿3120¿v306¿¿¿¿¿Identifier
2727¿Identifier¿¿3120¿v307¿¿¿¿¿Identifier
2728¿Identifier¿¿3120¿v308¿¿¿¿¿Identifier
2729¿VariableDeclarator¿¿3120¿v309¿¿¿{"start":{"line":153,"column":35},"end":{"line":153,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2730¿CallExpression¿¿3120¿¿¿¿{"start":{"line":153,"column":35},"end":{"line":153,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
