Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1029¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":135,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Program
1817¿Identifier¿¿1820¿module¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1818¿Identifier¿¿1820¿exports¿¿¿{"start":{"line":23,"column":7},"end":{"line":23,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/github/gulp-git/commit.js"}¿¿Identifier
1819¿Identifier¿¿1820¿v226¿¿¿¿¿Identifier
1820¿CFG_F_START¿¿1820¿__main__¿¿¿¿¿CFG_F_START
1821¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1822¿CFG_F_START¿¿1822¿1057_anon¿¿¿¿¿CFG_F_START
1823¿CFG_F_END¿¿0¿1057_anon¿¿¿¿¿CFG_F_END
1824¿CFG_IF_END¿¿0¿1073¿¿¿¿¿CFG_IF_END
1825¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1826¿CFG_F_START¿¿1826¿1126_anon¿¿¿¿¿CFG_F_START
1827¿CFG_F_END¿¿0¿1126_anon¿¿¿¿¿CFG_F_END
1828¿CFG_IF_END¿¿0¿1132¿¿¿¿¿CFG_IF_END
1829¿CFG_IF_END¿¿0¿1181¿¿¿¿¿CFG_IF_END
1830¿CFG_IF_END¿¿0¿1142¿¿¿¿¿CFG_IF_END
1831¿CFG_IF_END¿¿0¿1198¿¿¿¿¿CFG_IF_END
1832¿CFG_IF_END¿¿0¿1219¿¿¿¿¿CFG_IF_END
1833¿CFG_IF_END¿¿0¿1237¿¿¿¿¿CFG_IF_END
1834¿CFG_F_START¿¿1834¿1251_anon¿¿¿¿¿CFG_F_START
1835¿CFG_F_END¿¿0¿1251_anon¿¿¿¿¿CFG_F_END
1836¿CFG_F_START¿¿1836¿1300_anon¿¿¿¿¿CFG_F_START
1837¿CFG_F_END¿¿0¿1300_anon¿¿¿¿¿CFG_F_END
1838¿CFG_IF_END¿¿0¿1314¿¿¿¿¿CFG_IF_END
1839¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1840¿CFG_IF_END¿¿0¿1364¿¿¿¿¿CFG_IF_END
1841¿CFG_IF_END¿¿0¿1434¿¿¿¿¿CFG_IF_END
1842¿CFG_IF_END¿¿0¿1463¿¿¿¿¿CFG_IF_END
1843¿CFG_IF_END¿¿0¿1499¿¿¿¿¿CFG_IF_END
1844¿CFG_IF_END¿¿0¿1358¿¿¿¿¿CFG_IF_END
1845¿CFG_IF_END¿¿0¿1544¿¿¿¿¿CFG_IF_END
1846¿CFG_IF_END¿¿0¿1520¿¿¿¿¿CFG_IF_END
1847¿CFG_IF_END¿¿0¿1350¿¿¿¿¿CFG_IF_END
1848¿CFG_IF_END¿¿0¿1564¿¿¿¿¿CFG_IF_END
1849¿CFG_IF_END¿¿0¿1582¿¿¿¿¿CFG_IF_END
1850¿CFG_F_START¿¿1850¿1615_anon¿¿¿¿¿CFG_F_START
1851¿CFG_F_END¿¿0¿1615_anon¿¿¿¿¿CFG_F_END
1852¿CFG_IF_END¿¿0¿1641¿¿¿¿¿CFG_IF_END
1853¿CFG_IF_END¿¿0¿1657¿¿¿¿¿CFG_IF_END
1854¿CFG_IF_END¿¿0¿1706¿¿¿¿¿CFG_IF_END
1855¿CFG_F_START¿¿1855¿1747_anon¿¿¿¿¿CFG_F_START
1856¿CFG_F_END¿¿0¿1747_anon¿¿¿¿¿CFG_F_END
1857¿CFG_F_START¿¿1857¿1773_anon¿¿¿¿¿CFG_F_START
1858¿CFG_F_END¿¿0¿1773_anon¿¿¿¿¿CFG_F_END
1859¿CFG_IF_END¿¿0¿1740¿¿¿¿¿CFG_IF_END
1860¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1861¿PDG_CALL¿¿1820¿1820.CALL->require-o192¿¿¿¿¿PDG_CALL
1862¿PDG_OBJECT¿¿0¿1820.v114-o193¿¿¿¿¿PDG_OBJECT
1863¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1864¿PDG_OBJECT¿¿0¿1820.v114.Transform-o194¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1820¿1820.CALL->require-o195¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿0¿1820.log-o196¿¿¿¿¿PDG_OBJECT
1867¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1868¿PDG_CALL¿¿1820¿1820.CALL->require-o197¿¿¿¿¿PDG_CALL
1869¿PDG_OBJECT¿¿0¿1820.v115-o198¿¿¿¿¿PDG_OBJECT
1870¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1871¿PDG_OBJECT¿¿0¿1820.v115.execFile-o199¿¿¿¿¿PDG_OBJECT
1872¿PDG_CALL¿¿1820¿1820.CALL->require-o200¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿0¿1820.path-o201¿¿¿¿¿PDG_OBJECT
1874¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1875¿PDG_OBJECT¿¿0¿1822.this-o202¿¿¿¿¿PDG_OBJECT
1876¿PDG_OBJECT¿¿0¿1822.str-o203¿¿¿¿¿PDG_OBJECT
1877¿PDG_OBJECT¿¿0¿1820.toArgv-o204¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1826.this-o205¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1826.message-o206¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1826.opt-o207¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿0¿1820.v226-o208¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿0¿1820.module-o209¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1820.module.exports-o210¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1822.v118-o211¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿0¿1822.v120-o212¿¿¿¿¿PDG_OBJECT
1886¿PDG_RETURN¿¿0¿1822.RET_OBJ-o213¿¿¿¿¿PDG_RETURN
1887¿PDG_OBJECT¿¿0¿1822.r-o214¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1822.m-o215¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1822.m.1-o216¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1822.m.2-o217¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1822.m.3-o218¿¿¿¿¿PDG_OBJECT
1892¿PDG_CALL¿¿1822¿1822.CALL->r.push-o219¿¿¿¿¿PDG_CALL
1893¿PDG_OBJECT¿¿0¿1822.v126-o220¿¿¿¿¿PDG_OBJECT
1894¿PDG_RETURN¿¿0¿1822.RET_OBJ-o221¿¿¿¿¿PDG_RETURN
1895¿PDG_OBJECT¿¿0¿1826.opt-o222¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿0¿1826.opt.args-o223¿¿¿¿¿PDG_OBJECT
1897¿PDG_CALL¿¿1826¿1826.CALL->v130.indexOf-o224¿¿¿¿¿PDG_CALL
1898¿PDG_OBJECT¿¿0¿1826.v131-o225¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1826.v133-o226¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1826.v134-o227¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1826.opt.disableMessageRequirement-o228¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿0¿1826.v136-o229¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1826.v137-o230¿¿¿¿¿PDG_OBJECT
1904¿PDG_CALL¿¿1826¿1826.CALL->Error-o231¿¿¿¿¿PDG_CALL
1905¿PDG_OBJECT¿¿0¿1826.v138-o232¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1826.opt.cwd-o233¿¿¿¿¿PDG_OBJECT
1907¿PDG_CALL¿¿1826¿1826.CALL->process.cwd-o234¿¿¿¿¿PDG_CALL
1908¿PDG_OBJECT¿¿0¿1826.v141-o235¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1826.opt-o236¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1826.opt.cwd-o237¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿0¿1826.opt.maxBuffer-o238¿¿¿¿¿PDG_OBJECT
1912¿PDG_OBJECT¿¿0¿1826.opt-o239¿¿¿¿¿PDG_OBJECT
1913¿PDG_OBJECT¿¿0¿1826.opt.maxBuffer-o240¿¿¿¿¿PDG_OBJECT
1914¿PDG_OBJECT¿¿0¿1826.opt.args-o241¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1826.opt-o242¿¿¿¿¿PDG_OBJECT
1916¿PDG_OBJECT¿¿0¿1826.opt.args-o243¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿0¿1826.files-o244¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1826.paths-o245¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿0¿1834.this-o246¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1834.file-o247¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1834.enc-o248¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1834.cb-o249¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1826.write-o250¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1836.this-o251¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿0¿1836.cb-o252¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿0¿1826.flush-o253¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1826.v224-o254¿¿¿¿¿PDG_OBJECT
1928¿PDG_CALL¿¿1826¿1826.CALL->Transform-o255¿¿¿¿¿PDG_CALL
1929¿PDG_OBJECT¿¿0¿1826.v225-o256¿¿¿¿¿PDG_OBJECT
1930¿PDG_RETURN¿¿0¿1826.RET_OBJ-o257¿¿¿¿¿PDG_RETURN
1931¿PDG_CALL¿¿1834¿1834.CALL->files.push-o258¿¿¿¿¿PDG_CALL
1932¿PDG_OBJECT¿¿0¿1834.v146-o259¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1834.opt.cwd-o260¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1834.file.path-o261¿¿¿¿¿PDG_OBJECT
1935¿PDG_CALL¿¿1834¿1834.CALL->path.relative-o262¿¿¿¿¿PDG_CALL
1936¿PDG_OBJECT¿¿0¿1834.v149-o263¿¿¿¿¿PDG_OBJECT
1937¿PDG_CALL¿¿1834¿1834.CALL->v149.replace-o264¿¿¿¿¿PDG_CALL
1938¿PDG_OBJECT¿¿0¿1834.v150-o265¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1834¿1834.CALL->paths.push-o266¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿0¿1834.v151-o267¿¿¿¿¿PDG_OBJECT
1941¿PDG_CALL¿¿1834¿1834.CALL->cb-o268¿¿¿¿¿PDG_CALL
1942¿PDG_OBJECT¿¿0¿1834.v152-o269¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1836.gitArgs-o270¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1836.gitArgs.0-o271¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1836.v154-o272¿¿¿¿¿PDG_OBJECT
1946¿PDG_CALL¿¿1836¿1836.CALL->message-o273¿¿¿¿¿PDG_CALL
1947¿PDG_OBJECT¿¿0¿1836.message-o274¿¿¿¿¿PDG_OBJECT
1948¿PDG_CALL¿¿1836¿1836.CALL->toArgv-o275¿¿¿¿¿PDG_CALL
1949¿PDG_OBJECT¿¿0¿1836.userArgs-o276¿¿¿¿¿PDG_OBJECT
1950¿PDG_CALL¿¿1836¿1836.CALL->userArgs.indexOf-o277¿¿¿¿¿PDG_CALL
1951¿PDG_OBJECT¿¿0¿1836.v156-o278¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1836.isAmend-o279¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1836.v159-o280¿¿¿¿¿PDG_OBJECT
1954¿PDG_CALL¿¿1836¿1836.CALL->Array.isArray-o281¿¿¿¿¿PDG_CALL
1955¿PDG_OBJECT¿¿0¿1836.v160-o282¿¿¿¿¿PDG_OBJECT
1956¿PDG_OBJECT¿¿0¿1836.opt.multiline-o283¿¿¿¿¿PDG_OBJECT
1957¿PDG_CALL¿¿1836¿1836.CALL->message.join-o284¿¿¿¿¿PDG_CALL
1958¿PDG_OBJECT¿¿0¿1836.message-o285¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1836.message.length-o286¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1836.v163-o287¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1836.message.*-o288¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1836¿1836.CALL->String-o289¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1836.v166-o290¿¿¿¿¿PDG_OBJECT
1964¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.push-o291¿¿¿¿¿PDG_CALL
1965¿PDG_OBJECT¿¿0¿1836.v167-o292¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿0¿1836.v163-o293¿¿¿¿¿PDG_OBJECT
1967¿PDG_OBJECT¿¿0¿1836.opt.disableAppendPaths-o294¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1836.paths.length-o295¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1836.v171-o296¿¿¿¿¿PDG_OBJECT
1970¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.concat-o297¿¿¿¿¿PDG_CALL
1971¿PDG_OBJECT¿¿0¿1836.gitArgs-o298¿¿¿¿¿PDG_OBJECT
1972¿PDG_CALL¿¿1836¿1836.CALL->String-o299¿¿¿¿¿PDG_CALL
1973¿PDG_OBJECT¿¿0¿1836.v172-o300¿¿¿¿¿PDG_OBJECT
1974¿PDG_CALL¿¿1836¿1836.CALL->v172.indexOf-o301¿¿¿¿¿PDG_CALL
1975¿PDG_OBJECT¿¿0¿1836.v173-o302¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1836.v175-o303¿¿¿¿¿PDG_OBJECT
1977¿PDG_CALL¿¿1836¿1836.CALL->String-o304¿¿¿¿¿PDG_CALL
1978¿PDG_OBJECT¿¿0¿1836.v176-o305¿¿¿¿¿PDG_OBJECT
1979¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.push-o306¿¿¿¿¿PDG_CALL
1980¿PDG_OBJECT¿¿0¿1836.v177-o307¿¿¿¿¿PDG_OBJECT
1981¿PDG_OBJECT¿¿0¿1836.v181-o308¿¿¿¿¿PDG_OBJECT
1982¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.concat-o309¿¿¿¿¿PDG_CALL
1983¿PDG_OBJECT¿¿0¿1836.gitArgs-o310¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1836.opt.disableMessageRequirement-o311¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1836.v183-o312¿¿¿¿¿PDG_OBJECT
1986¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.push-o313¿¿¿¿¿PDG_CALL
1987¿PDG_OBJECT¿¿0¿1836.v184-o314¿¿¿¿¿PDG_OBJECT
1988¿PDG_CALL¿¿1836¿1836.CALL->userArgs.indexOf-o315¿¿¿¿¿PDG_CALL
1989¿PDG_OBJECT¿¿0¿1836.v185-o316¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1836.v187-o317¿¿¿¿¿PDG_OBJECT
1991¿PDG_OBJECT¿¿0¿1836.v188-o318¿¿¿¿¿PDG_OBJECT
1992¿PDG_OBJECT¿¿0¿1836.v188.0-o319¿¿¿¿¿PDG_OBJECT
1993¿PDG_CALL¿¿1836¿1836.CALL->userArgs.concat-o320¿¿¿¿¿PDG_CALL
1994¿PDG_OBJECT¿¿0¿1836.userArgs-o321¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1836.userArgs.length-o322¿¿¿¿¿PDG_OBJECT
1996¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.concat-o323¿¿¿¿¿PDG_CALL
1997¿PDG_OBJECT¿¿0¿1836.gitArgs-o324¿¿¿¿¿PDG_OBJECT
1998¿PDG_CALL¿¿1836¿1836.CALL->gitArgs.push-o325¿¿¿¿¿PDG_CALL
1999¿PDG_OBJECT¿¿0¿1836.v192-o326¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1836.opt.maxBuffer-o327¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1836.v195-o328¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1850.this-o329¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1850.err-o330¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1850.stdout-o331¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1850.stderr-o332¿¿¿¿¿PDG_OBJECT
2006¿PDG_OBJECT¿¿0¿1836.v209-o333¿¿¿¿¿PDG_OBJECT
2007¿PDG_CALL¿¿1836¿1836.CALL->execFile-o334¿¿¿¿¿PDG_CALL
2008¿PDG_OBJECT¿¿0¿1836.child-o335¿¿¿¿¿PDG_OBJECT
2009¿TAINT_SINK¿¿0¿execFile¿¿¿¿¿TAINT_SINK
2010¿PDG_OBJECT¿¿0¿1836.child.stdin-o336¿¿¿¿¿PDG_OBJECT
2011¿PDG_CALL¿¿1836¿1836.CALL->String-o337¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿0¿1836.v211-o338¿¿¿¿¿PDG_OBJECT
2013¿PDG_CALL¿¿1836¿1836.CALL->v210.write-o339¿¿¿¿¿PDG_CALL
2014¿PDG_OBJECT¿¿0¿1836.v212-o340¿¿¿¿¿PDG_OBJECT
2015¿TAINT_SINK¿¿0¿write¿¿¿¿¿TAINT_SINK
2016¿PDG_CALL¿¿1836¿1836.CALL->v213.end-o341¿¿¿¿¿PDG_CALL
2017¿PDG_OBJECT¿¿0¿1836.v214-o342¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1836.opt.emitData-o343¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1836.child.stdout-o344¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1855.this-o345¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1855.data-o346¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1836.v218-o347¿¿¿¿¿PDG_OBJECT
2023¿PDG_CALL¿¿1836¿1836.CALL->v216.on-o348¿¿¿¿¿PDG_CALL
2024¿PDG_OBJECT¿¿0¿1836.v219-o349¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1836.child.stderr-o350¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1857.this-o351¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1857.data-o352¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1836.v222-o353¿¿¿¿¿PDG_OBJECT
2029¿PDG_CALL¿¿1836¿1836.CALL->v220.on-o354¿¿¿¿¿PDG_CALL
2030¿PDG_OBJECT¿¿0¿1836.v223-o355¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1850.v196-o356¿¿¿¿¿PDG_OBJECT
2032¿PDG_CALL¿¿1850¿1850.CALL->String-o357¿¿¿¿¿PDG_CALL
2033¿PDG_OBJECT¿¿0¿1850.outStr-o358¿¿¿¿¿PDG_OBJECT
2034¿PDG_CALL¿¿1850¿1850.CALL->outStr.indexOf-o359¿¿¿¿¿PDG_CALL
2035¿PDG_OBJECT¿¿0¿1850.v197-o360¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1850.v198-o361¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1850.v199-o362¿¿¿¿¿PDG_OBJECT
2038¿PDG_CALL¿¿1850¿1850.CALL->cb-o363¿¿¿¿¿PDG_CALL
2039¿PDG_OBJECT¿¿0¿1850.v200-o364¿¿¿¿¿PDG_OBJECT
2040¿PDG_RETURN¿¿0¿1850.RET_OBJ-o365¿¿¿¿¿PDG_RETURN
2041¿PDG_OBJECT¿¿0¿1850.opt.quiet-o366¿¿¿¿¿PDG_OBJECT
2042¿PDG_CALL¿¿1850¿1850.CALL->log-o367¿¿¿¿¿PDG_CALL
2043¿PDG_OBJECT¿¿0¿1850.v203-o368¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿0¿1850.self.push-o369¿¿¿¿¿PDG_OBJECT
2045¿PDG_CALL¿¿1850¿1850.CALL->v204.bind-o370¿¿¿¿¿PDG_CALL
2046¿PDG_OBJECT¿¿0¿1850.v205-o371¿¿¿¿¿PDG_OBJECT
2047¿PDG_CALL¿¿1850¿1850.CALL->files.forEach-o372¿¿¿¿¿PDG_CALL
2048¿PDG_OBJECT¿¿0¿1850.v206-o373¿¿¿¿¿PDG_OBJECT
2049¿PDG_CALL¿¿1850¿1850.CALL->self.emit-o374¿¿¿¿¿PDG_CALL
2050¿PDG_OBJECT¿¿0¿1850.v207-o375¿¿¿¿¿PDG_OBJECT
2051¿PDG_CALL¿¿1850¿1850.CALL->cb-o376¿¿¿¿¿PDG_CALL
2052¿PDG_OBJECT¿¿0¿1850.v208-o377¿¿¿¿¿PDG_OBJECT
2053¿PDG_RETURN¿¿0¿1850.RET_OBJ-o378¿¿¿¿¿PDG_RETURN
2054¿PDG_CALL¿¿1855¿1855.CALL->self.emit-o379¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿0¿1855.v217-o380¿¿¿¿¿PDG_OBJECT
2056¿PDG_CALL¿¿1857¿1857.CALL->self.emit-o381¿¿¿¿¿PDG_CALL
2057¿PDG_OBJECT¿¿0¿1857.v221-o382¿¿¿¿¿PDG_OBJECT
