Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":129,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/static-site-host/fixed_files.js"}¿¿Program
1798¿PDG_OBJECT¿¿0¿1751.fsSync-o248¿¿¿¿¿PDG_OBJECT
1799¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1800¿PDG_OBJECT¿¿0¿1751.process-o249¿¿¿¿¿PDG_OBJECT
1801¿PDG_OBJECT¿¿0¿1751.process.env-o250¿¿¿¿¿PDG_OBJECT
1802¿PDG_OBJECT¿¿0¿1751.v88.SITE_FILES_DIR-o251¿¿¿¿¿PDG_OBJECT
1803¿PDG_OBJECT¿¿0¿1751.siteFilesDir-o252¿¿¿¿¿PDG_OBJECT
1804¿PDG_CALL¿¿1751¿1751.CALL->path.resolve-o253¿¿¿¿¿PDG_CALL
1805¿PDG_OBJECT¿¿0¿1751.v90-o254¿¿¿¿¿PDG_OBJECT
1806¿PDG_CALL¿¿1751¿1751.CALL->fsSync.realpathSync-o255¿¿¿¿¿PDG_CALL
1807¿PDG_OBJECT¿¿0¿1751.SITE_ROOT-o256¿¿¿¿¿PDG_OBJECT
1808¿PDG_OBJECT¿¿0¿1751.v91-o257¿¿¿¿¿PDG_OBJECT
1809¿PDG_CALL¿¿1751¿1751.CALL->fsSync.mkdirSync-o258¿¿¿¿¿PDG_CALL
1810¿PDG_OBJECT¿¿0¿1751.v92-o259¿¿¿¿¿PDG_OBJECT
1811¿PDG_OBJECT¿¿0¿1753.this-o260¿¿¿¿¿PDG_OBJECT
1812¿PDG_OBJECT¿¿0¿1753.name-o261¿¿¿¿¿PDG_OBJECT
1813¿PDG_OBJECT¿¿0¿1751.sanitizeName-o262¿¿¿¿¿PDG_OBJECT
1814¿PDG_OBJECT¿¿0¿1751.allowedTypes-o263¿¿¿¿¿PDG_OBJECT
1815¿PDG_OBJECT¿¿0¿1751.allowedTypes.0-o264¿¿¿¿¿PDG_OBJECT
1816¿PDG_OBJECT¿¿0¿1751.allowedTypes.1-o265¿¿¿¿¿PDG_OBJECT
1817¿PDG_OBJECT¿¿0¿1751.allowedTypes.2-o266¿¿¿¿¿PDG_OBJECT
1818¿PDG_OBJECT¿¿0¿1751.allowedTypes.3-o267¿¿¿¿¿PDG_OBJECT
1819¿PDG_OBJECT¿¿0¿1751.allowedTypes.4-o268¿¿¿¿¿PDG_OBJECT
1820¿PDG_OBJECT¿¿0¿1751.allowedTypes.5-o269¿¿¿¿¿PDG_OBJECT
1821¿PDG_OBJECT¿¿0¿1751.allowedTypes.6-o270¿¿¿¿¿PDG_OBJECT
1822¿PDG_OBJECT¿¿0¿1751.allowedTypes.7-o271¿¿¿¿¿PDG_OBJECT
1823¿PDG_OBJECT¿¿0¿1751.allowedTypes.8-o272¿¿¿¿¿PDG_OBJECT
1824¿PDG_OBJECT¿¿0¿1751.allowedTypes.9-o273¿¿¿¿¿PDG_OBJECT
1825¿PDG_OBJECT¿¿0¿1751.allowedTypes.10-o274¿¿¿¿¿PDG_OBJECT
1826¿PDG_OBJECT¿¿0¿1751.allowedTypes.11-o275¿¿¿¿¿PDG_OBJECT
1827¿PDG_OBJECT¿¿0¿1751.allowedTypes.12-o276¿¿¿¿¿PDG_OBJECT
1828¿PDG_OBJECT¿¿0¿1751.allowedTypes.13-o277¿¿¿¿¿PDG_OBJECT
1829¿PDG_OBJECT¿¿0¿1751.allowedTypes.14-o278¿¿¿¿¿PDG_OBJECT
1830¿PDG_OBJECT¿¿0¿1751.allowedTypes.15-o279¿¿¿¿¿PDG_OBJECT
1831¿PDG_OBJECT¿¿0¿1751.allowedTypes.16-o280¿¿¿¿¿PDG_OBJECT
1832¿PDG_OBJECT¿¿0¿1751.allowedTypes.17-o281¿¿¿¿¿PDG_OBJECT
1833¿PDG_OBJECT¿¿0¿1751.allowedTypes.18-o282¿¿¿¿¿PDG_OBJECT
1834¿PDG_OBJECT¿¿0¿1755.this-o283¿¿¿¿¿PDG_OBJECT
1835¿PDG_OBJECT¿¿0¿1755.req-o284¿¿¿¿¿PDG_OBJECT
1836¿PDG_OBJECT¿¿0¿1755.file-o285¿¿¿¿¿PDG_OBJECT
1837¿PDG_OBJECT¿¿0¿1755.cb-o286¿¿¿¿¿PDG_OBJECT
1838¿PDG_OBJECT¿¿0¿1751.v97-o287¿¿¿¿¿PDG_OBJECT
1839¿PDG_OBJECT¿¿0¿1757.this-o288¿¿¿¿¿PDG_OBJECT
1840¿PDG_OBJECT¿¿0¿1757.req-o289¿¿¿¿¿PDG_OBJECT
1841¿PDG_OBJECT¿¿0¿1757.file-o290¿¿¿¿¿PDG_OBJECT
1842¿PDG_OBJECT¿¿0¿1757.cb-o291¿¿¿¿¿PDG_OBJECT
1843¿PDG_OBJECT¿¿0¿1751.v101-o292¿¿¿¿¿PDG_OBJECT
1844¿PDG_OBJECT¿¿0¿1751.v102-o293¿¿¿¿¿PDG_OBJECT
1845¿PDG_CALL¿¿1751¿1751.CALL->multer.diskStorage-o294¿¿¿¿¿PDG_CALL
1846¿PDG_OBJECT¿¿0¿1751.storage-o295¿¿¿¿¿PDG_OBJECT
1847¿PDG_OBJECT¿¿0¿1759.this-o296¿¿¿¿¿PDG_OBJECT
1848¿PDG_OBJECT¿¿0¿1759.req-o297¿¿¿¿¿PDG_OBJECT
1849¿PDG_OBJECT¿¿0¿1759.file-o298¿¿¿¿¿PDG_OBJECT
1850¿PDG_OBJECT¿¿0¿1759.cb-o299¿¿¿¿¿PDG_OBJECT
1851¿PDG_OBJECT¿¿0¿1751.fileFilter-o300¿¿¿¿¿PDG_OBJECT
1852¿PDG_OBJECT¿¿0¿1751.v110-o301¿¿¿¿¿PDG_OBJECT
1853¿PDG_OBJECT¿¿0¿1751.v111-o302¿¿¿¿¿PDG_OBJECT
1854¿PDG_OBJECT¿¿0¿1751.v112-o303¿¿¿¿¿PDG_OBJECT
1855¿PDG_OBJECT¿¿0¿1751.v112-o304¿¿¿¿¿PDG_OBJECT
1856¿PDG_OBJECT¿¿0¿1751.v112.fileSize-o305¿¿¿¿¿PDG_OBJECT
1857¿PDG_OBJECT¿¿0¿1751.v113-o306¿¿¿¿¿PDG_OBJECT
1858¿PDG_CALL¿¿1751¿1751.CALL->multer-o307¿¿¿¿¿PDG_CALL
1859¿PDG_OBJECT¿¿0¿1751.upload-o308¿¿¿¿¿PDG_OBJECT
1860¿PDG_OBJECT¿¿0¿1762.this-o309¿¿¿¿¿PDG_OBJECT
1861¿PDG_OBJECT¿¿0¿1762.req-o310¿¿¿¿¿PDG_OBJECT
1862¿PDG_OBJECT¿¿0¿1762.res-o311¿¿¿¿¿PDG_OBJECT
1863¿PDG_OBJECT¿¿0¿1762.next-o312¿¿¿¿¿PDG_OBJECT
1864¿PDG_OBJECT¿¿0¿1751.v121-o313¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1751¿1751.CALL->router.get-o314¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿0¿1751.v122-o315¿¿¿¿¿PDG_OBJECT
1867¿PDG_CALL¿¿1751¿1751.CALL->upload.array-o316¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1751.v123-o317¿¿¿¿¿PDG_OBJECT
1869¿PDG_OBJECT¿¿0¿1767.this-o318¿¿¿¿¿PDG_OBJECT
1870¿PDG_OBJECT¿¿0¿1767.req-o319¿¿¿¿¿PDG_OBJECT
1871¿PDG_OBJECT¿¿0¿1767.res-o320¿¿¿¿¿PDG_OBJECT
1872¿PDG_OBJECT¿¿0¿1767.next-o321¿¿¿¿¿PDG_OBJECT
1873¿PDG_OBJECT¿¿0¿1751.v145-o322¿¿¿¿¿PDG_OBJECT
1874¿PDG_CALL¿¿1751¿1751.CALL->router.post-o323¿¿¿¿¿PDG_CALL
1875¿PDG_OBJECT¿¿0¿1751.v146-o324¿¿¿¿¿PDG_OBJECT
1876¿PDG_OBJECT¿¿0¿1773.this-o325¿¿¿¿¿PDG_OBJECT
1877¿PDG_OBJECT¿¿0¿1773.req-o326¿¿¿¿¿PDG_OBJECT
1878¿PDG_OBJECT¿¿0¿1773.res-o327¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿0¿1773.next-o328¿¿¿¿¿PDG_OBJECT
1880¿PDG_OBJECT¿¿0¿1751.v157-o329¿¿¿¿¿PDG_OBJECT
1881¿PDG_CALL¿¿1751¿1751.CALL->router.delete-o330¿¿¿¿¿PDG_CALL
1882¿PDG_OBJECT¿¿0¿1751.v158-o331¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1777.this-o332¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1777.req-o333¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿0¿1777.res-o334¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿0¿1777.next-o335¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1751.v171-o336¿¿¿¿¿PDG_OBJECT
1888¿PDG_CALL¿¿1751¿1751.CALL->router.get-o337¿¿¿¿¿PDG_CALL
1889¿PDG_OBJECT¿¿0¿1751.v172-o338¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1751.module-o339¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1751.module.exports-o340¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1753.v93-o341¿¿¿¿¿PDG_OBJECT
1893¿PDG_CALL¿¿1753¿1753.CALL->path.basename-o342¿¿¿¿¿PDG_CALL
1894¿PDG_OBJECT¿¿0¿1753.base-o343¿¿¿¿¿PDG_OBJECT
1895¿PDG_CALL¿¿1753¿1753.CALL->base.replace-o344¿¿¿¿¿PDG_CALL
1896¿PDG_OBJECT¿¿0¿1753.v94-o345¿¿¿¿¿PDG_OBJECT
1897¿PDG_CALL¿¿1753¿1753.CALL->v94.slice-o346¿¿¿¿¿PDG_CALL
1898¿PDG_OBJECT¿¿0¿1753.v95-o347¿¿¿¿¿PDG_OBJECT
1899¿PDG_RETURN¿¿0¿1753.RET_OBJ-o348¿¿¿¿¿PDG_RETURN
1900¿PDG_CALL¿¿1755¿1755.CALL->cb-o349¿¿¿¿¿PDG_CALL
1901¿PDG_OBJECT¿¿0¿1755.v96-o350¿¿¿¿¿PDG_OBJECT
1902¿PDG_RETURN¿¿0¿1755.RET_OBJ-o351¿¿¿¿¿PDG_RETURN
1903¿PDG_OBJECT¿¿0¿1757.file.originalname-o352¿¿¿¿¿PDG_OBJECT
1904¿PDG_CALL¿¿1757¿1757.CALL->sanitizeName-o353¿¿¿¿¿PDG_CALL
1905¿PDG_OBJECT¿¿0¿1757.v99-o354¿¿¿¿¿PDG_OBJECT
1906¿PDG_CALL¿¿1757¿1757.CALL->cb-o355¿¿¿¿¿PDG_CALL
1907¿PDG_OBJECT¿¿0¿1757.v100-o356¿¿¿¿¿PDG_OBJECT
1908¿PDG_RETURN¿¿0¿1757.RET_OBJ-o357¿¿¿¿¿PDG_RETURN
1909¿PDG_OBJECT¿¿0¿1759.file.originalname-o358¿¿¿¿¿PDG_OBJECT
1910¿PDG_CALL¿¿1759¿1759.CALL->sanitizeName-o359¿¿¿¿¿PDG_CALL
1911¿PDG_OBJECT¿¿0¿1759.v104-o360¿¿¿¿¿PDG_OBJECT
1912¿PDG_CALL¿¿1759¿1759.CALL->path.extname-o361¿¿¿¿¿PDG_CALL
1913¿PDG_OBJECT¿¿0¿1759.v105-o362¿¿¿¿¿PDG_OBJECT
1914¿PDG_CALL¿¿1759¿1759.CALL->v105.toLowerCase-o363¿¿¿¿¿PDG_CALL
1915¿PDG_OBJECT¿¿0¿1759.ext-o364¿¿¿¿¿PDG_OBJECT
1916¿PDG_CALL¿¿1759¿1759.CALL->allowedTypes.includes-o365¿¿¿¿¿PDG_CALL
1917¿PDG_OBJECT¿¿0¿1759.v106-o366¿¿¿¿¿PDG_OBJECT
1918¿PDG_CALL¿¿1759¿1759.CALL->cb-o367¿¿¿¿¿PDG_CALL
1919¿PDG_OBJECT¿¿0¿1759.v107-o368¿¿¿¿¿PDG_OBJECT
1920¿PDG_CALL¿¿1759¿1759.CALL->Error-o369¿¿¿¿¿PDG_CALL
1921¿PDG_OBJECT¿¿0¿1759.v108-o370¿¿¿¿¿PDG_OBJECT
1922¿PDG_CALL¿¿1759¿1759.CALL->cb-o371¿¿¿¿¿PDG_CALL
1923¿PDG_OBJECT¿¿0¿1759.v109-o372¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1764.this-o373¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿0¿1764.filename-o374¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿0¿1762.v117-o375¿¿¿¿¿PDG_OBJECT
1927¿PDG_CALL¿¿1762¿1762.CALL->files.map-o376¿¿¿¿¿PDG_CALL
1928¿PDG_OBJECT¿¿0¿1762.v118-o377¿¿¿¿¿PDG_OBJECT
1929¿PDG_CALL¿¿1762¿1762.CALL->res.json-o378¿¿¿¿¿PDG_CALL
1930¿PDG_OBJECT¿¿0¿1762.v119-o379¿¿¿¿¿PDG_OBJECT
1931¿PDG_CALL¿¿1762¿1762.CALL->next-o380¿¿¿¿¿PDG_CALL
1932¿PDG_OBJECT¿¿0¿1762.v120-o381¿¿¿¿¿PDG_OBJECT
1933¿PDG_CALL¿¿1764¿1764.CALL->path.join-o382¿¿¿¿¿PDG_CALL
1934¿PDG_OBJECT¿¿0¿1764.filePath-o383¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1764.stats-o384¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1764.stats.size-o385¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1764.stats.mtime-o386¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1764.v116-o387¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1764.v116-o388¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1764.v116.name-o389¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1764.v116-o390¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1764.v116.size-o391¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1764.v116-o392¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1764.v116.modified-o393¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1764.v116-o394¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1764.v116.url-o395¿¿¿¿¿PDG_OBJECT
1947¿PDG_RETURN¿¿0¿1764.RET_OBJ-o396¿¿¿¿¿PDG_RETURN
1948¿PDG_OBJECT¿¿0¿1767.req.files-o397¿¿¿¿¿PDG_OBJECT
1949¿PDG_OBJECT¿¿0¿1767.v126.length-o398¿¿¿¿¿PDG_OBJECT
1950¿PDG_OBJECT¿¿0¿1767.v128-o399¿¿¿¿¿PDG_OBJECT
1951¿PDG_CALL¿¿1767¿1767.CALL->res.status-o400¿¿¿¿¿PDG_CALL
1952¿PDG_OBJECT¿¿0¿1767.v130-o401¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1767.v131-o402¿¿¿¿¿PDG_OBJECT
1954¿PDG_CALL¿¿1767¿1767.CALL->v130.json-o403¿¿¿¿¿PDG_CALL
1955¿PDG_OBJECT¿¿0¿1767.v132-o404¿¿¿¿¿PDG_OBJECT
1956¿PDG_RETURN¿¿0¿1767.RET_OBJ-o405¿¿¿¿¿PDG_RETURN
1957¿PDG_OBJECT¿¿0¿1770.this-o406¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1770.file-o407¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1767.v138-o408¿¿¿¿¿PDG_OBJECT
1960¿PDG_CALL¿¿1767¿1767.CALL->v133.map-o409¿¿¿¿¿PDG_CALL
1961¿PDG_OBJECT¿¿0¿1767.uploadedFiles-o410¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1767¿1767.CALL->res.status-o411¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1767.v139-o412¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1767.v142-o413¿¿¿¿¿PDG_OBJECT
1965¿PDG_CALL¿¿1767¿1767.CALL->v139.json-o414¿¿¿¿¿PDG_CALL
1966¿PDG_OBJECT¿¿0¿1767.v143-o415¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1767¿1767.CALL->next-o416¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿0¿1767.v144-o417¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1770.file.filename-o418¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1770.file.size-o419¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1770.v137-o420¿¿¿¿¿PDG_OBJECT
1972¿PDG_OBJECT¿¿0¿1770.v137-o421¿¿¿¿¿PDG_OBJECT
1973¿PDG_OBJECT¿¿0¿1770.v137.name-o422¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1770.v137-o423¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1770.v137.size-o424¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1770.v137-o425¿¿¿¿¿PDG_OBJECT
1977¿PDG_OBJECT¿¿0¿1770.v137.url-o426¿¿¿¿¿PDG_OBJECT
1978¿PDG_RETURN¿¿0¿1770.RET_OBJ-o427¿¿¿¿¿PDG_RETURN
1979¿PDG_OBJECT¿¿0¿1773.req.params-o428¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1773.v147.filename-o429¿¿¿¿¿PDG_OBJECT
1981¿PDG_CALL¿¿1773¿1773.CALL->sanitizeName-o430¿¿¿¿¿PDG_CALL
1982¿PDG_OBJECT¿¿0¿1773.sanitizedFilename-o431¿¿¿¿¿PDG_OBJECT
1983¿PDG_CALL¿¿1773¿1773.CALL->path.join-o432¿¿¿¿¿PDG_CALL
1984¿PDG_OBJECT¿¿0¿1773.filePath-o433¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1773.v149-o434¿¿¿¿¿PDG_OBJECT
1986¿PDG_CALL¿¿1773¿1773.CALL->res.json-o435¿¿¿¿¿PDG_CALL
1987¿PDG_OBJECT¿¿0¿1773.v150-o436¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1773.err-o437¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1773.err.code-o438¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1773.v152-o439¿¿¿¿¿PDG_OBJECT
1991¿PDG_CALL¿¿1773¿1773.CALL->res.status-o440¿¿¿¿¿PDG_CALL
1992¿PDG_OBJECT¿¿0¿1773.v153-o441¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1773.v154-o442¿¿¿¿¿PDG_OBJECT
1994¿PDG_CALL¿¿1773¿1773.CALL->v153.json-o443¿¿¿¿¿PDG_CALL
1995¿PDG_OBJECT¿¿0¿1773.v155-o444¿¿¿¿¿PDG_OBJECT
1996¿PDG_RETURN¿¿0¿1773.RET_OBJ-o445¿¿¿¿¿PDG_RETURN
1997¿PDG_CALL¿¿1773¿1773.CALL->next-o446¿¿¿¿¿PDG_CALL
1998¿PDG_OBJECT¿¿0¿1773.v156-o447¿¿¿¿¿PDG_OBJECT
1999¿PDG_OBJECT¿¿0¿1777.req.params-o448¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1777.v159.filename-o449¿¿¿¿¿PDG_OBJECT
2001¿PDG_CALL¿¿1777¿1777.CALL->sanitizeName-o450¿¿¿¿¿PDG_CALL
2002¿PDG_OBJECT¿¿0¿1777.sanitizedFilename-o451¿¿¿¿¿PDG_OBJECT
2003¿PDG_CALL¿¿1777¿1777.CALL->path.join-o452¿¿¿¿¿PDG_CALL
2004¿PDG_OBJECT¿¿0¿1777.filePath-o453¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1777.stats-o454¿¿¿¿¿PDG_OBJECT
2006¿PDG_OBJECT¿¿0¿1777.stats.size-o455¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿0¿1777.stats.mtime-o456¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1777.v163-o457¿¿¿¿¿PDG_OBJECT
2009¿PDG_CALL¿¿1777¿1777.CALL->res.json-o458¿¿¿¿¿PDG_CALL
2010¿PDG_OBJECT¿¿0¿1777.v164-o459¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿0¿1777.err-o460¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿0¿1777.err.code-o461¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1777.v166-o462¿¿¿¿¿PDG_OBJECT
2014¿PDG_CALL¿¿1777¿1777.CALL->res.status-o463¿¿¿¿¿PDG_CALL
2015¿PDG_OBJECT¿¿0¿1777.v167-o464¿¿¿¿¿PDG_OBJECT
2016¿PDG_OBJECT¿¿0¿1777.v168-o465¿¿¿¿¿PDG_OBJECT
2017¿PDG_CALL¿¿1777¿1777.CALL->v167.json-o466¿¿¿¿¿PDG_CALL
2018¿PDG_OBJECT¿¿0¿1777.v169-o467¿¿¿¿¿PDG_OBJECT
2019¿PDG_RETURN¿¿0¿1777.RET_OBJ-o468¿¿¿¿¿PDG_RETURN
2020¿PDG_CALL¿¿1777¿1777.CALL->next-o469¿¿¿¿¿PDG_CALL
2021¿PDG_OBJECT¿¿0¿1777.v170-o470¿¿¿¿¿PDG_OBJECT
