Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2221¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":254,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Program
3384¿Identifier¿¿0¿res¿¿¿{"start":{"line":190,"column":57},"end":{"line":190,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3385¿VariableDeclarator¿¿3925¿v380¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3386¿UnaryExpression¿!¿3925¿¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿UnaryExpression
3387¿Identifier¿¿3925¿err¿¿¿{"start":{"line":191,"column":16},"end":{"line":191,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3388¿IfStatement¿¿3925¿¿¿¿{"start":{"line":191,"column":12},"end":{"line":193,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿IfStatement
3389¿Identifier¿¿3925¿v380¿¿¿¿¿Identifier
3390¿VariableDeclarator¿¿3925¿v383¿¿¿{"start":{"line":191,"column":54},"end":{"line":193,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3391¿FunctionExpression¿¿3925¿anon¿¿¿{"start":{"line":191,"column":54},"end":{"line":193,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3392¿Identifier¿¿0¿item¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3393¿VariableDeclarator¿¿3927¿v381¿¿¿{"start":{"line":192,"column":31},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3394¿MemberExpression¿¿3927¿¿¿¿{"start":{"line":192,"column":31},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3395¿Identifier¿¿3927¿item¿¿¿{"start":{"line":192,"column":31},"end":{"line":192,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3396¿Identifier¿¿3927¿name¿¿¿{"start":{"line":192,"column":36},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3397¿VariableDeclarator¿¿3927¿v382¿¿¿{"start":{"line":192,"column":23},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3398¿BinaryExpression¿+¿3927¿¿¿¿{"start":{"line":192,"column":23},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3399¿Literal¿string¿3927¿¿'ours/'¿¿{"start":{"line":192,"column":23},"end":{"line":192,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3400¿Identifier¿¿3927¿v381¿¿¿¿¿Identifier
3401¿ReturnStatement¿¿3927¿¿¿¿{"start":{"line":192,"column":16},"end":{"line":192,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ReturnStatement
3402¿Identifier¿¿3927¿v382¿¿¿¿¿Identifier
3403¿BlockStatement¿¿3927¿¿¿¿{"start":{"line":191,"column":68},"end":{"line":193,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BlockStatement
3404¿VariableDeclarator¿¿3925¿v384¿¿¿{"start":{"line":191,"column":46},"end":{"line":193,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3405¿CallExpression¿¿3925¿¿¿¿{"start":{"line":191,"column":46},"end":{"line":193,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3406¿MemberExpression¿¿3925¿¿¿¿{"start":{"line":191,"column":46},"end":{"line":191,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3407¿Identifier¿¿3925¿res¿¿¿{"start":{"line":191,"column":46},"end":{"line":191,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3408¿Identifier¿¿3925¿map¿¿¿{"start":{"line":191,"column":50},"end":{"line":191,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3409¿Identifier¿¿3925¿v383¿¿¿¿¿Identifier
3410¿ExpressionStatement¿¿3925¿¿¿¿{"start":{"line":191,"column":21},"end":{"line":193,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3411¿AssignmentExpression¿=¿3925¿¿¿¿{"start":{"line":191,"column":21},"end":{"line":193,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿AssignmentExpression
3412¿Identifier¿¿3925¿results¿¿¿{"start":{"line":191,"column":21},"end":{"line":191,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3413¿CallExpression¿¿3925¿¿¿¿{"start":{"line":191,"column":31},"end":{"line":193,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3414¿MemberExpression¿¿3925¿¿¿¿{"start":{"line":191,"column":31},"end":{"line":191,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3415¿Identifier¿¿3925¿results¿¿¿{"start":{"line":191,"column":31},"end":{"line":191,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3416¿Identifier¿¿3925¿concat¿¿¿{"start":{"line":191,"column":39},"end":{"line":191,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3417¿Identifier¿¿3925¿v384¿¿¿¿¿Identifier
3418¿BlockStatement¿¿3925¿¿¿¿¿¿BlockStatement
3419¿VariableDeclarator¿¿3925¿v399¿¿¿{"start":{"line":194,"column":54},"end":{"line":205,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3420¿FunctionExpression¿¿3925¿anon¿¿¿{"start":{"line":194,"column":54},"end":{"line":205,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3421¿Identifier¿¿0¿err¿¿¿{"start":{"line":194,"column":63},"end":{"line":194,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3422¿Identifier¿¿0¿res¿¿¿{"start":{"line":194,"column":68},"end":{"line":194,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3423¿VariableDeclarator¿¿3930¿v385¿¿¿{"start":{"line":195,"column":19},"end":{"line":195,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3424¿UnaryExpression¿!¿3930¿¿¿¿{"start":{"line":195,"column":19},"end":{"line":195,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿UnaryExpression
3425¿Identifier¿¿3930¿err¿¿¿{"start":{"line":195,"column":20},"end":{"line":195,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3426¿IfStatement¿¿3930¿¿¿¿{"start":{"line":195,"column":16},"end":{"line":197,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿IfStatement
3427¿Identifier¿¿3930¿v385¿¿¿¿¿Identifier
3428¿VariableDeclarator¿¿3930¿v388¿¿¿{"start":{"line":195,"column":58},"end":{"line":197,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3429¿FunctionExpression¿¿3930¿anon¿¿¿{"start":{"line":195,"column":58},"end":{"line":197,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3430¿Identifier¿¿0¿item¿¿¿{"start":{"line":195,"column":67},"end":{"line":195,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3431¿VariableDeclarator¿¿3932¿v386¿¿¿{"start":{"line":196,"column":42},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3432¿MemberExpression¿¿3932¿¿¿¿{"start":{"line":196,"column":42},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3433¿Identifier¿¿3932¿item¿¿¿{"start":{"line":196,"column":42},"end":{"line":196,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3434¿Identifier¿¿3932¿name¿¿¿{"start":{"line":196,"column":47},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3435¿VariableDeclarator¿¿3932¿v387¿¿¿{"start":{"line":196,"column":27},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3436¿BinaryExpression¿+¿3932¿¿¿¿{"start":{"line":196,"column":27},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3437¿Literal¿string¿3932¿¿'contributed/'¿¿{"start":{"line":196,"column":27},"end":{"line":196,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3438¿Identifier¿¿3932¿v386¿¿¿¿¿Identifier
3439¿ReturnStatement¿¿3932¿¿¿¿{"start":{"line":196,"column":20},"end":{"line":196,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ReturnStatement
3440¿Identifier¿¿3932¿v387¿¿¿¿¿Identifier
3441¿BlockStatement¿¿3932¿¿¿¿{"start":{"line":195,"column":72},"end":{"line":197,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BlockStatement
3442¿VariableDeclarator¿¿3930¿v389¿¿¿{"start":{"line":195,"column":50},"end":{"line":197,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3443¿CallExpression¿¿3930¿¿¿¿{"start":{"line":195,"column":50},"end":{"line":197,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3444¿MemberExpression¿¿3930¿¿¿¿{"start":{"line":195,"column":50},"end":{"line":195,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3445¿Identifier¿¿3930¿res¿¿¿{"start":{"line":195,"column":50},"end":{"line":195,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3446¿Identifier¿¿3930¿map¿¿¿{"start":{"line":195,"column":54},"end":{"line":195,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3447¿Identifier¿¿3930¿v388¿¿¿¿¿Identifier
3448¿ExpressionStatement¿¿3930¿¿¿¿{"start":{"line":195,"column":25},"end":{"line":197,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3449¿AssignmentExpression¿=¿3930¿¿¿¿{"start":{"line":195,"column":25},"end":{"line":197,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿AssignmentExpression
3450¿Identifier¿¿3930¿results¿¿¿{"start":{"line":195,"column":25},"end":{"line":195,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3451¿CallExpression¿¿3930¿¿¿¿{"start":{"line":195,"column":35},"end":{"line":197,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3452¿MemberExpression¿¿3930¿¿¿¿{"start":{"line":195,"column":35},"end":{"line":195,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3453¿Identifier¿¿3930¿results¿¿¿{"start":{"line":195,"column":35},"end":{"line":195,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3454¿Identifier¿¿3930¿concat¿¿¿{"start":{"line":195,"column":43},"end":{"line":195,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3455¿Identifier¿¿3930¿v389¿¿¿¿¿Identifier
3456¿BlockStatement¿¿3930¿¿¿¿¿¿BlockStatement
3457¿VariableDeclarator¿¿3930¿v397¿¿¿{"start":{"line":198,"column":35},"end":{"line":204,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3458¿FunctionExpression¿¿3930¿anon¿¿¿{"start":{"line":198,"column":35},"end":{"line":204,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3459¿Identifier¿¿0¿err¿¿¿{"start":{"line":198,"column":44},"end":{"line":198,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3460¿Identifier¿¿0¿data¿¿¿{"start":{"line":198,"column":49},"end":{"line":198,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3461¿IfStatement¿¿3935¿¿¿¿{"start":{"line":199,"column":20},"end":{"line":199,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿IfStatement
3462¿Identifier¿¿3935¿err¿¿¿{"start":{"line":199,"column":24},"end":{"line":199,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3463¿VariableDeclarator¿¿3935¿v390¿¿¿{"start":{"line":199,"column":36},"end":{"line":199,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3464¿CallExpression¿¿3935¿¿¿¿{"start":{"line":199,"column":36},"end":{"line":199,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3465¿MemberExpression¿¿3935¿¿¿¿{"start":{"line":199,"column":36},"end":{"line":199,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3466¿Identifier¿¿3935¿console¿¿¿{"start":{"line":199,"column":36},"end":{"line":199,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3467¿Identifier¿¿3935¿error¿¿¿{"start":{"line":199,"column":44},"end":{"line":199,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3468¿Identifier¿¿3935¿err¿¿¿{"start":{"line":199,"column":50},"end":{"line":199,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3469¿ReturnStatement¿¿3935¿¿¿¿{"start":{"line":199,"column":29},"end":{"line":199,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ReturnStatement
3470¿Identifier¿¿3935¿v390¿¿¿¿¿Identifier
3471¿BlockStatement¿¿3935¿¿¿¿¿¿BlockStatement
3472¿VariableDeclarator¿¿3935¿v395¿¿¿{"start":{"line":200,"column":44},"end":{"line":202,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3473¿FunctionExpression¿¿3935¿anon¿¿¿{"start":{"line":200,"column":44},"end":{"line":202,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3474¿Identifier¿¿0¿path¿¿¿{"start":{"line":200,"column":53},"end":{"line":200,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3475¿VariableDeclarator¿¿3938¿v391¿¿¿{"start":{"line":201,"column":31},"end":{"line":201,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3476¿CallExpression¿¿3938¿¿¿¿{"start":{"line":201,"column":31},"end":{"line":201,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
