Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7564¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":955,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Program
10138¿Identifier¿¿13276¿ZipFile¿¿¿{"start":{"line":391,"column":0},"end":{"line":391,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10139¿Identifier¿¿13276¿prototype¿¿¿{"start":{"line":391,"column":8},"end":{"line":391,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10140¿VariableDeclarator¿¿13276¿v1147¿¿¿{"start":{"line":391,"column":0},"end":{"line":467,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10141¿FunctionExpression¿¿13276¿anon¿¿¿{"start":{"line":391,"column":35},"end":{"line":467,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿FunctionExpression
10142¿Identifier¿¿0¿entry¿¿¿{"start":{"line":391,"column":44},"end":{"line":391,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10143¿Identifier¿¿0¿options¿¿¿{"start":{"line":391,"column":51},"end":{"line":391,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10144¿Identifier¿¿0¿callback¿¿¿{"start":{"line":391,"column":60},"end":{"line":391,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10145¿VariableDeclarator¿¿13393¿self¿¿¿{"start":{"line":392,"column":6},"end":{"line":392,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10146¿ThisExpression¿¿13393¿¿¿¿{"start":{"line":392,"column":13},"end":{"line":392,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ThisExpression
10147¿VariableDeclarator¿¿13393¿relativeStart¿¿¿{"start":{"line":394,"column":6},"end":{"line":394,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10148¿Literal¿number¿13393¿¿0¿¿{"start":{"line":394,"column":22},"end":{"line":394,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10149¿VariableDeclarator¿¿13393¿relativeEnd¿¿¿{"start":{"line":395,"column":6},"end":{"line":395,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10150¿MemberExpression¿¿13393¿¿¿¿{"start":{"line":395,"column":20},"end":{"line":395,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
10151¿Identifier¿¿13393¿entry¿¿¿{"start":{"line":395,"column":20},"end":{"line":395,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10152¿Identifier¿¿13393¿compressedSize¿¿¿{"start":{"line":395,"column":26},"end":{"line":395,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10153¿VariableDeclarator¿¿13393¿v1058¿¿¿{"start":{"line":396,"column":6},"end":{"line":396,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10154¿BinaryExpression¿==¿13393¿¿¿¿{"start":{"line":396,"column":6},"end":{"line":396,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
10155¿Identifier¿¿13393¿callback¿¿¿{"start":{"line":396,"column":6},"end":{"line":396,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10156¿Literal¿object¿13393¿¿null¿¿{"start":{"line":396,"column":18},"end":{"line":396,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10157¿IfStatement¿¿13393¿¿¿¿{"start":{"line":396,"column":2},"end":{"line":399,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
10158¿Identifier¿¿13393¿v1058¿¿¿¿¿Identifier
10159¿ExpressionStatement¿¿13393¿¿¿¿{"start":{"line":397,"column":4},"end":{"line":397,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
10160¿AssignmentExpression¿=¿13393¿¿¿¿{"start":{"line":397,"column":4},"end":{"line":397,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
10161¿Identifier¿¿13393¿callback¿¿¿{"start":{"line":397,"column":4},"end":{"line":397,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10162¿Identifier¿¿13393¿options¿¿¿{"start":{"line":397,"column":15},"end":{"line":397,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10163¿ExpressionStatement¿¿13393¿¿¿¿{"start":{"line":398,"column":4},"end":{"line":398,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
10164¿AssignmentExpression¿=¿13393¿¿¿¿{"start":{"line":398,"column":4},"end":{"line":398,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
10165¿Identifier¿¿13393¿options¿¿¿{"start":{"line":398,"column":4},"end":{"line":398,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10166¿Literal¿object¿13393¿¿null¿¿{"start":{"line":398,"column":14},"end":{"line":398,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10167¿BlockStatement¿¿13393¿¿¿¿{"start":{"line":396,"column":24},"end":{"line":399,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
10168¿VariableDeclarator¿¿13393¿v1059¿¿¿{"start":{"line":400,"column":6},"end":{"line":400,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10169¿BinaryExpression¿==¿13393¿¿¿¿{"start":{"line":400,"column":6},"end":{"line":400,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
10170¿Identifier¿¿13393¿options¿¿¿{"start":{"line":400,"column":6},"end":{"line":400,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10171¿Literal¿object¿13393¿¿null¿¿{"start":{"line":400,"column":17},"end":{"line":400,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10172¿IfStatement¿¿13393¿¿¿¿{"start":{"line":400,"column":2},"end":{"line":440,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
10173¿Identifier¿¿13393¿v1059¿¿¿¿¿Identifier
10174¿ExpressionStatement¿¿13393¿¿¿¿{"start":{"line":401,"column":4},"end":{"line":401,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
10175¿AssignmentExpression¿=¿13393¿¿¿¿{"start":{"line":401,"column":4},"end":{"line":401,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
10176¿Identifier¿¿13393¿options¿¿¿{"start":{"line":401,"column":4},"end":{"line":401,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10177¿ObjectExpression¿¿13393¿¿¿¿¿¿ObjectExpression
10178¿BlockStatement¿¿13393¿¿¿¿{"start":{"line":400,"column":23},"end":{"line":402,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
10179¿VariableDeclarator¿¿13393¿v1060¿¿¿{"start":{"line":404,"column":8},"end":{"line":404,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10180¿MemberExpression¿¿13393¿¿¿¿{"start":{"line":404,"column":8},"end":{"line":404,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
10181¿Identifier¿¿13393¿options¿¿¿{"start":{"line":404,"column":8},"end":{"line":404,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10182¿Identifier¿¿13393¿decrypt¿¿¿{"start":{"line":404,"column":16},"end":{"line":404,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10183¿VariableDeclarator¿¿13393¿v1061¿¿¿{"start":{"line":404,"column":8},"end":{"line":404,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10184¿BinaryExpression¿!=¿13393¿¿¿¿{"start":{"line":404,"column":8},"end":{"line":404,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
10185¿Identifier¿¿13393¿v1060¿¿¿¿¿Identifier
10186¿Literal¿object¿13393¿¿null¿¿{"start":{"line":404,"column":27},"end":{"line":404,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10187¿IfStatement¿¿13393¿¿¿¿{"start":{"line":404,"column":4},"end":{"line":412,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
10188¿Identifier¿¿13393¿v1061¿¿¿¿¿Identifier
10189¿VariableDeclarator¿¿13393¿v1062¿¿¿{"start":{"line":405,"column":11},"end":{"line":405,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10190¿CallExpression¿¿13393¿¿¿¿{"start":{"line":405,"column":11},"end":{"line":405,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
10191¿MemberExpression¿¿13393¿¿¿¿{"start":{"line":405,"column":11},"end":{"line":405,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
10192¿Identifier¿¿13393¿entry¿¿¿{"start":{"line":405,"column":11},"end":{"line":405,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10193¿Identifier¿¿13393¿isEncrypted¿¿¿{"start":{"line":405,"column":17},"end":{"line":405,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10194¿VariableDeclarator¿¿13393¿v1063¿¿¿{"start":{"line":405,"column":10},"end":{"line":405,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10195¿UnaryExpression¿!¿13393¿¿¿¿{"start":{"line":405,"column":10},"end":{"line":405,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿UnaryExpression
10196¿Identifier¿¿13393¿v1062¿¿¿¿¿Identifier
10197¿IfStatement¿¿13393¿¿¿¿{"start":{"line":405,"column":6},"end":{"line":407,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
10198¿Identifier¿¿13393¿v1063¿¿¿¿¿Identifier
10199¿VariableDeclarator¿¿13393¿v1064¿¿¿{"start":{"line":406,"column":14},"end":{"line":406,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10200¿NewExpression¿¿13393¿¿¿¿{"start":{"line":406,"column":14},"end":{"line":406,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
10201¿Identifier¿¿13393¿Error¿¿¿{"start":{"line":406,"column":18},"end":{"line":406,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10202¿Literal¿string¿13393¿¿'options.decrypt can only be specified for encrypted entries'¿¿{"start":{"line":406,"column":24},"end":{"line":406,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10203¿ThrowStatement¿¿13393¿¿¿¿{"start":{"line":406,"column":8},"end":{"line":406,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ThrowStatement
10204¿Identifier¿¿13393¿v1064¿¿¿¿¿Identifier
10205¿BlockStatement¿¿13393¿¿¿¿{"start":{"line":405,"column":32},"end":{"line":407,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
10206¿VariableDeclarator¿¿13393¿v1065¿¿¿{"start":{"line":408,"column":10},"end":{"line":408,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10207¿MemberExpression¿¿13393¿¿¿¿{"start":{"line":408,"column":10},"end":{"line":408,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
10208¿Identifier¿¿13393¿options¿¿¿{"start":{"line":408,"column":10},"end":{"line":408,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10209¿Identifier¿¿13393¿decrypt¿¿¿{"start":{"line":408,"column":18},"end":{"line":408,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10210¿VariableDeclarator¿¿13393¿v1066¿¿¿{"start":{"line":408,"column":10},"end":{"line":408,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10211¿BinaryExpression¿!==¿13393¿¿¿¿{"start":{"line":408,"column":10},"end":{"line":408,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
10212¿Identifier¿¿13393¿v1065¿¿¿¿¿Identifier
10213¿Literal¿boolean¿13393¿¿false¿¿{"start":{"line":408,"column":30},"end":{"line":408,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10214¿IfStatement¿¿13393¿¿¿¿{"start":{"line":408,"column":6},"end":{"line":408,"column":106},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
10215¿Identifier¿¿13393¿v1066¿¿¿¿¿Identifier
10216¿VariableDeclarator¿¿13393¿v1067¿¿¿{"start":{"line":408,"column":89},"end":{"line":408,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10217¿MemberExpression¿¿13393¿¿¿¿{"start":{"line":408,"column":89},"end":{"line":408,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
10218¿Identifier¿¿13393¿options¿¿¿{"start":{"line":408,"column":89},"end":{"line":408,"column":96},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10219¿Identifier¿¿13393¿decrypt¿¿¿{"start":{"line":408,"column":97},"end":{"line":408,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10220¿VariableDeclarator¿¿13393¿v1068¿¿¿{"start":{"line":408,"column":53},"end":{"line":408,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10221¿BinaryExpression¿+¿13393¿¿¿¿{"start":{"line":408,"column":53},"end":{"line":408,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
10222¿Literal¿string¿13393¿¿'invalid options.decrypt value: '¿¿{"start":{"line":408,"column":53},"end":{"line":408,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
10223¿Identifier¿¿13393¿v1067¿¿¿¿¿Identifier
10224¿VariableDeclarator¿¿13393¿v1069¿¿¿{"start":{"line":408,"column":43},"end":{"line":408,"column":105},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
10225¿NewExpression¿¿13393¿¿¿¿{"start":{"line":408,"column":43},"end":{"line":408,"column":105},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
10226¿Identifier¿¿13393¿Error¿¿¿{"start":{"line":408,"column":47},"end":{"line":408,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
10227¿Identifier¿¿13393¿v1068¿¿¿¿¿Identifier
10228¿ThrowStatement¿¿13393¿¿¿¿{"start":{"line":408,"column":37},"end":{"line":408,"column":106},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ThrowStatement
10229¿Identifier¿¿13393¿v1069¿¿¿¿¿Identifier
10230¿BlockStatement¿¿13393¿¿¿¿¿¿BlockStatement
10231¿VariableDeclarator¿¿13393¿v1070¿¿¿{"start":{"line":409,"column":10},"end":{"line":409,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
