Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1051¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":147,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Program
1800¿CallExpression¿¿1856¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":142,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1801¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1802¿Identifier¿¿1856¿v195¿¿¿¿¿Identifier
1803¿Identifier¿¿1856¿forEach¿¿¿{"start":{"line":139,"column":31},"end":{"line":139,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1804¿Identifier¿¿1856¿v200¿¿¿¿¿Identifier
1805¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":142,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1806¿Identifier¿¿1856¿v201¿¿¿¿¿Identifier
1807¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":137,"column":114},"end":{"line":143,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1808¿BlockStatement¿¿1856¿¿¿¿¿¿BlockStatement
1809¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":132,"column":35},"end":{"line":144,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1810¿VariableDeclarator¿¿1854¿v203¿¿¿{"start":{"line":132,"column":3},"end":{"line":144,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿VariableDeclarator
1811¿CallExpression¿¿1854¿¿¿¿{"start":{"line":132,"column":3},"end":{"line":144,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿CallExpression
1812¿Identifier¿¿1854¿v202¿¿¿¿¿Identifier
1813¿Identifier¿¿1854¿filename¿¿¿{"start":{"line":144,"column":4},"end":{"line":144,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1814¿Literal¿number¿1854¿¿0¿¿{"start":{"line":144,"column":14},"end":{"line":144,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Literal
1815¿ExpressionStatement¿¿1854¿¿¿¿{"start":{"line":132,"column":2},"end":{"line":144,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1816¿Identifier¿¿1854¿v203¿¿¿¿¿Identifier
1817¿ReturnStatement¿¿1854¿¿¿¿{"start":{"line":146,"column":2},"end":{"line":146,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ReturnStatement
1818¿Identifier¿¿1854¿files¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1819¿BlockStatement¿¿1854¿¿¿¿{"start":{"line":128,"column":48},"end":{"line":147,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿BlockStatement
1820¿ExpressionStatement¿¿1826¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":147,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿ExpressionStatement
1821¿AssignmentExpression¿=¿1826¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":147,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿AssignmentExpression
1822¿MemberExpression¿¿1826¿¿¿¿{"start":{"line":128,"column":0},"end":{"line":128,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿MemberExpression
1823¿Identifier¿¿1826¿v180¿¿¿¿¿Identifier
1824¿Identifier¿¿1826¿scan¿¿¿{"start":{"line":128,"column":14},"end":{"line":128,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/pulverizr/job.js"}¿¿Identifier
1825¿Identifier¿¿1826¿v204¿¿¿¿¿Identifier
1826¿CFG_F_START¿¿1826¿__main__¿¿¿¿¿CFG_F_START
1827¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1828¿CFG_F_START¿¿1828¿1115_anon¿¿¿¿¿CFG_F_START
1829¿CFG_F_END¿¿0¿1115_anon¿¿¿¿¿CFG_F_END
1830¿CFG_F_START¿¿1830¿1202_anon¿¿¿¿¿CFG_F_START
1831¿CFG_F_END¿¿0¿1202_anon¿¿¿¿¿CFG_F_END
1832¿CFG_F_START¿¿1832¿1212_anon¿¿¿¿¿CFG_F_START
1833¿CFG_F_END¿¿0¿1212_anon¿¿¿¿¿CFG_F_END
1834¿CFG_F_START¿¿1834¿1263_anon¿¿¿¿¿CFG_F_START
1835¿CFG_F_END¿¿0¿1263_anon¿¿¿¿¿CFG_F_END
1836¿CFG_F_START¿¿1836¿1294_anon¿¿¿¿¿CFG_F_START
1837¿CFG_F_END¿¿0¿1294_anon¿¿¿¿¿CFG_F_END
1838¿CFG_IF_END¿¿0¿1287¿¿¿¿¿CFG_IF_END
1839¿CFG_F_START¿¿1839¿1342_anon¿¿¿¿¿CFG_F_START
1840¿CFG_F_END¿¿0¿1342_anon¿¿¿¿¿CFG_F_END
1841¿CFG_F_START¿¿1841¿1353_anon¿¿¿¿¿CFG_F_START
1842¿CFG_F_END¿¿0¿1353_anon¿¿¿¿¿CFG_F_END
1843¿CFG_F_START¿¿1843¿1373_anon¿¿¿¿¿CFG_F_START
1844¿CFG_F_END¿¿0¿1373_anon¿¿¿¿¿CFG_F_END
1845¿CFG_F_START¿¿1845¿1406_anon¿¿¿¿¿CFG_F_START
1846¿CFG_F_END¿¿0¿1406_anon¿¿¿¿¿CFG_F_END
1847¿CFG_IF_END¿¿0¿1505¿¿¿¿¿CFG_IF_END
1848¿CFG_F_START¿¿1848¿1571_anon¿¿¿¿¿CFG_F_START
1849¿CFG_F_END¿¿0¿1571_anon¿¿¿¿¿CFG_F_END
1850¿CFG_F_START¿¿1850¿1610_anon¿¿¿¿¿CFG_F_START
1851¿CFG_F_END¿¿0¿1610_anon¿¿¿¿¿CFG_F_END
1852¿CFG_F_START¿¿1852¿1630_anon¿¿¿¿¿CFG_F_START
1853¿CFG_F_END¿¿0¿1630_anon¿¿¿¿¿CFG_F_END
1854¿CFG_F_START¿¿1854¿1680_anon¿¿¿¿¿CFG_F_START
1855¿CFG_F_END¿¿0¿1680_anon¿¿¿¿¿CFG_F_END
1856¿CFG_F_START¿¿1856¿1688_walk¿¿¿¿¿CFG_F_START
1857¿CFG_F_END¿¿0¿1688_walk¿¿¿¿¿CFG_F_END
1858¿CFG_F_START¿¿1858¿1771_anon¿¿¿¿¿CFG_F_START
1859¿CFG_F_END¿¿0¿1771_anon¿¿¿¿¿CFG_F_END
1860¿CFG_IF_END¿¿0¿1757¿¿¿¿¿CFG_IF_END
1861¿CFG_IF_END¿¿0¿1702¿¿¿¿¿CFG_IF_END
1862¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1863¿PDG_CALL¿¿1826¿1826.CALL->require-o232¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1826.v103-o233¿¿¿¿¿PDG_OBJECT
1865¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1866¿PDG_OBJECT¿¿0¿1826.v103.exec-o234¿¿¿¿¿PDG_OBJECT
1867¿PDG_CALL¿¿1826¿1826.CALL->require-o235¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1826.fs-o236¿¿¿¿¿PDG_OBJECT
1869¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1870¿PDG_CALL¿¿1826¿1826.CALL->require-o237¿¿¿¿¿PDG_CALL
1871¿PDG_OBJECT¿¿0¿1826.path-o238¿¿¿¿¿PDG_OBJECT
1872¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1873¿PDG_CALL¿¿1826¿1826.CALL->require-o239¿¿¿¿¿PDG_CALL
1874¿PDG_OBJECT¿¿0¿1826.v104-o240¿¿¿¿¿PDG_OBJECT
1875¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1876¿PDG_OBJECT¿¿0¿1826.v104.EventEmitter-o241¿¿¿¿¿PDG_OBJECT
1877¿PDG_CALL¿¿1826¿1826.CALL->require-o242¿¿¿¿¿PDG_CALL
1878¿PDG_OBJECT¿¿0¿1826.temp-o243¿¿¿¿¿PDG_OBJECT
1879¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1880¿PDG_CALL¿¿1826¿1826.CALL->require-o244¿¿¿¿¿PDG_CALL
1881¿PDG_OBJECT¿¿0¿1826.tasks-o245¿¿¿¿¿PDG_OBJECT
1882¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1883¿PDG_CALL¿¿1826¿1826.CALL->require-o246¿¿¿¿¿PDG_CALL
1884¿PDG_OBJECT¿¿0¿1826.Q-o247¿¿¿¿¿PDG_OBJECT
1885¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1886¿PDG_OBJECT¿¿0¿1826.extensions-o248¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1826.extensions-o249¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1826.extensions.gif-o250¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1826.extensions-o251¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1826.extensions.jpg-o252¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1826.extensions-o253¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1826.extensions.jpeg-o254¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1826.extensions-o255¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1826.extensions.png-o256¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿0¿1828.this-o257¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿0¿1828.settings-o258¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿0¿1826.v116-o259¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿0¿1826.module-o260¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1826.module.exports-o261¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1826.Job-o262¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1826.Job.prototype-o263¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿0¿1834.this-o264¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1834.filename-o265¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿0¿1826.v128-o266¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿0¿1826.v117-o267¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1826.v117.add-o268¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿0¿1839.this-o269¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿0¿1839.filename-o270¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1839.task-o271¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1826.v162-o272¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿0¿1826.v129-o273¿¿¿¿¿PDG_OBJECT
1912¿PDG_OBJECT¿¿0¿1826.v129.compress-o274¿¿¿¿¿PDG_OBJECT
1913¿PDG_OBJECT¿¿0¿1848.this-o275¿¿¿¿¿PDG_OBJECT
1914¿PDG_OBJECT¿¿0¿1826.v179-o276¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1826.v163-o277¿¿¿¿¿PDG_OBJECT
1916¿PDG_OBJECT¿¿0¿1826.v163.run-o278¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿0¿1854.this-o279¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1854.filename-o280¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿0¿1854.depth-o281¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1826.v204-o282¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1826.v180-o283¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1826.v180.scan-o284¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1828.this-o285¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1828.this.queue-o286¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿0¿1828.v105-o287¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿0¿1828.v106-o288¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1828.v106-o289¿¿¿¿¿PDG_OBJECT
1928¿PDG_OBJECT¿¿0¿1828.v106.start-o290¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿0¿1828.v106-o291¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1828.v106.end-o292¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿0¿1828.v107-o293¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1828.v107-o294¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1828.v107.start-o295¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1828.v107-o296¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1828.v107.end-o297¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1828.v108-o298¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1828.v108-o299¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1828.v108.fileCount-o300¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1828.v108-o301¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1828.v108.scanned-o302¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1828.v108-o303¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1828.v108.size-o304¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1828.v108-o305¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1828.v108.time-o306¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1828.this-o307¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1828.this.report-o308¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1828.this-o309¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1828.this.settings-o310¿¿¿¿¿PDG_OBJECT
1949¿PDG_OBJECT¿¿0¿1828.v109.inputs-o311¿¿¿¿¿PDG_OBJECT
1950¿PDG_OBJECT¿¿0¿1830.this-o312¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1830.input-o313¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1828.v114-o314¿¿¿¿¿PDG_OBJECT
1953¿PDG_CALL¿¿1828¿1828.CALL->v110.forEach-o315¿¿¿¿¿PDG_CALL
1954¿PDG_OBJECT¿¿0¿1828.v115-o316¿¿¿¿¿PDG_OBJECT
1955¿PDG_CALL¿¿1830¿1830.CALL->self.scan-o317¿¿¿¿¿PDG_CALL
1956¿PDG_OBJECT¿¿0¿1830.files-o318¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1832.this-o319¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1832.file-o320¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1830.v112-o321¿¿¿¿¿PDG_OBJECT
1960¿PDG_CALL¿¿1830¿1830.CALL->files.forEach-o322¿¿¿¿¿PDG_CALL
1961¿PDG_OBJECT¿¿0¿1830.v113-o323¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1832¿1832.CALL->self.add-o324¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1832.v111-o325¿¿¿¿¿PDG_OBJECT
1964¿PDG_CALL¿¿1834¿1834.CALL->path.extname-o326¿¿¿¿¿PDG_CALL
1965¿PDG_OBJECT¿¿0¿1834.v118-o327¿¿¿¿¿PDG_OBJECT
1966¿PDG_CALL¿¿1834¿1834.CALL->v118.substr-o328¿¿¿¿¿PDG_CALL
1967¿PDG_OBJECT¿¿0¿1834.v119-o329¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1834.extensions.*-o330¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1834.tasks.*-o331¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1834.this.queue-o332¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1836.this-o333¿¿¿¿¿PDG_OBJECT
1972¿PDG_OBJECT¿¿0¿1834.v123-o334¿¿¿¿¿PDG_OBJECT
1973¿PDG_CALL¿¿1834¿1834.CALL->v121.push-o335¿¿¿¿¿PDG_CALL
1974¿PDG_OBJECT¿¿0¿1834.v124-o336¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1834.this.report-o337¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1834.v125.fileCount-o338¿¿¿¿¿PDG_OBJECT
1977¿PDG_RETURN¿¿0¿1834.RET_OBJ-o339¿¿¿¿¿PDG_RETURN
1978¿PDG_RETURN¿¿0¿1834.RET_OBJ-o340¿¿¿¿¿PDG_RETURN
1979¿PDG_CALL¿¿1836¿1836.CALL->self.compress-o341¿¿¿¿¿PDG_CALL
1980¿PDG_OBJECT¿¿0¿1836.v122-o342¿¿¿¿¿PDG_OBJECT
1981¿PDG_RETURN¿¿0¿1836.RET_OBJ-o343¿¿¿¿¿PDG_RETURN
1982¿PDG_CALL¿¿1839¿1839.CALL->Q.defer-o344¿¿¿¿¿PDG_CALL
1983¿PDG_OBJECT¿¿0¿1839.deferred-o345¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1841.this-o346¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1841.err-o347¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1841.info-o348¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1839.v159-o349¿¿¿¿¿PDG_OBJECT
1988¿PDG_CALL¿¿1839¿1839.CALL->temp.open-o350¿¿¿¿¿PDG_CALL
1989¿PDG_OBJECT¿¿0¿1839.v160-o351¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1839.deferred.promise-o352¿¿¿¿¿PDG_OBJECT
1991¿PDG_RETURN¿¿0¿1839.RET_OBJ-o353¿¿¿¿¿PDG_RETURN
1992¿PDG_OBJECT¿¿0¿1841.info.path-o354¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1841.v130-o355¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1841.v131-o356¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1841.v132-o357¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1843.this-o358¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1843.error-o359¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1843.stdout-o360¿¿¿¿¿PDG_OBJECT
1999¿PDG_OBJECT¿¿0¿1843.stderr-o361¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1841.v157-o362¿¿¿¿¿PDG_OBJECT
2001¿PDG_CALL¿¿1841¿1841.CALL->exec-o363¿¿¿¿¿PDG_CALL
2002¿PDG_OBJECT¿¿0¿1841.v158-o364¿¿¿¿¿PDG_OBJECT
2003¿TAINT_SINK¿¿0¿exec¿¿¿¿¿TAINT_SINK
2004¿PDG_OBJECT¿¿0¿1843.self.settings-o365¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1843.v134-o366¿¿¿¿¿PDG_OBJECT
2006¿PDG_CALL¿¿1843¿1843.CALL->task.call-o367¿¿¿¿¿PDG_CALL
2007¿PDG_OBJECT¿¿0¿1843.v135-o368¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1845.this-o369¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿0¿1845.newStats-o370¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1843.v155-o371¿¿¿¿¿PDG_OBJECT
2011¿PDG_CALL¿¿1843¿1843.CALL->v135.then-o372¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿0¿1843.v156-o373¿¿¿¿¿PDG_OBJECT
2013¿PDG_CALL¿¿1845¿1845.CALL->fs.statSync-o374¿¿¿¿¿PDG_CALL
2014¿PDG_OBJECT¿¿0¿1845.oldStats-o375¿¿¿¿¿PDG_OBJECT
2015¿PDG_OBJECT¿¿0¿1845.self.report-o376¿¿¿¿¿PDG_OBJECT
2016¿PDG_OBJECT¿¿0¿1845.v136.size-o377¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1845.oldStats.size-o378¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1845.v137-o379¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1845.v137.start-o380¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1845.newStats.size-o381¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1845.v140-o382¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1845.v140.end-o383¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1845.v144-o384¿¿¿¿¿PDG_OBJECT
2024¿PDG_CALL¿¿1845¿1845.CALL->self.emit-o385¿¿¿¿¿PDG_CALL
2025¿PDG_OBJECT¿¿0¿1845.v145-o386¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1845.v146.dryRun-o387¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1845.v151-o388¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1845.v152-o389¿¿¿¿¿PDG_OBJECT
2029¿PDG_CALL¿¿1845¿1845.CALL->fs.renameSync-o390¿¿¿¿¿PDG_CALL
2030¿PDG_OBJECT¿¿0¿1845.v153-o391¿¿¿¿¿PDG_OBJECT
2031¿PDG_CALL¿¿1845¿1845.CALL->fs.unlinkSync-o392¿¿¿¿¿PDG_CALL
2032¿PDG_OBJECT¿¿0¿1845.v154-o393¿¿¿¿¿PDG_OBJECT
2033¿PDG_CALL¿¿1848¿1848.CALL->Q.resolve-o394¿¿¿¿¿PDG_CALL
2034¿PDG_OBJECT¿¿0¿1848.result-o395¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1848.v164-o396¿¿¿¿¿PDG_OBJECT
2036¿PDG_CALL¿¿1848¿1848.CALL->this.emit-o397¿¿¿¿¿PDG_CALL
2037¿PDG_OBJECT¿¿0¿1848.v165-o398¿¿¿¿¿PDG_OBJECT
2038¿PDG_CALL¿¿1848¿1848.CALL->Date-o399¿¿¿¿¿PDG_CALL
2039¿PDG_OBJECT¿¿0¿1848.v168-o400¿¿¿¿¿PDG_OBJECT
2040¿PDG_CALL¿¿1848¿1848.CALL->Date.parse-o401¿¿¿¿¿PDG_CALL
2041¿PDG_OBJECT¿¿0¿1848.v169-o402¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1848.v167-o403¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1848.v167.start-o404¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿0¿1848.this.queue-o405¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿0¿1850.this-o406¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1850.f-o407¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1848.v171-o408¿¿¿¿¿PDG_OBJECT
2048¿PDG_CALL¿¿1848¿1848.CALL->v170.forEach-o409¿¿¿¿¿PDG_CALL
2049¿PDG_OBJECT¿¿0¿1848.v172-o410¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿0¿1852.this-o411¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿1848.v177-o412¿¿¿¿¿PDG_OBJECT
2052¿PDG_CALL¿¿1848¿1848.CALL->result.then-o413¿¿¿¿¿PDG_CALL
2053¿PDG_OBJECT¿¿0¿1848.v178-o414¿¿¿¿¿PDG_OBJECT
2054¿PDG_CALL¿¿1850¿1850.CALL->result.then-o415¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿0¿1850.result-o416¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1852.self.report-o417¿¿¿¿¿PDG_OBJECT
2057¿PDG_CALL¿¿1852¿1852.CALL->Date-o418¿¿¿¿¿PDG_CALL
2058¿PDG_OBJECT¿¿0¿1852.v174-o419¿¿¿¿¿PDG_OBJECT
2059¿PDG_CALL¿¿1852¿1852.CALL->Date.parse-o420¿¿¿¿¿PDG_CALL
2060¿PDG_OBJECT¿¿0¿1852.v175-o421¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿0¿1852.v173-o422¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿0¿1852.v173.end-o423¿¿¿¿¿PDG_OBJECT
2063¿PDG_CALL¿¿1852¿1852.CALL->self.emit-o424¿¿¿¿¿PDG_CALL
