Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Program
4325¿UnaryExpression¿-¿5364¿¿¿¿{"start":{"line":186,"column":22},"end":{"line":186,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿UnaryExpression
4326¿Literal¿number¿5364¿¿1¿¿{"start":{"line":186,"column":23},"end":{"line":186,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
4327¿VariableDeclarator¿¿5364¿v461¿¿¿{"start":{"line":186,"column":14},"end":{"line":186,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4328¿BinaryExpression¿!==¿5364¿¿¿¿{"start":{"line":186,"column":14},"end":{"line":186,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BinaryExpression
4329¿Identifier¿¿5364¿idx¿¿¿{"start":{"line":186,"column":14},"end":{"line":186,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4330¿Identifier¿¿5364¿v460¿¿¿¿¿Identifier
4331¿IfStatement¿¿5364¿¿¿¿{"start":{"line":186,"column":10},"end":{"line":188,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
4332¿Identifier¿¿5364¿v461¿¿¿¿¿Identifier
4333¿VariableDeclarator¿¿5364¿v462¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4334¿CallExpression¿¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4335¿MemberExpression¿¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4336¿Identifier¿¿5364¿Array¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4337¿Identifier¿¿5364¿isArray¿¿¿{"start":{"line":187,"column":29},"end":{"line":187,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4338¿Identifier¿¿5364¿filePaths¿¿¿{"start":{"line":187,"column":37},"end":{"line":187,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4339¿VariableDeclarator¿¿5364¿v463¿¿¿{"start":{"line":187,"column":50},"end":{"line":187,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4340¿MemberExpression¿computed¿5364¿¿¿¿{"start":{"line":187,"column":50},"end":{"line":187,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4341¿Identifier¿¿5364¿filePaths¿¿¿{"start":{"line":187,"column":50},"end":{"line":187,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4342¿Identifier¿¿5364¿idx¿¿¿{"start":{"line":187,"column":60},"end":{"line":187,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4343¿IfStatement¿¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
4344¿Identifier¿¿5364¿v462¿¿¿¿¿Identifier
4345¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4346¿AssignmentExpression¿=¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
4347¿Identifier¿¿5364¿filePath¿¿¿{"start":{"line":187,"column":12},"end":{"line":187,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4348¿Identifier¿¿5364¿v463¿¿¿¿¿Identifier
4349¿BlockStatement¿¿5364¿¿¿¿¿¿BlockStatement
4350¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4351¿AssignmentExpression¿=¿5364¿¿¿¿{"start":{"line":187,"column":23},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
4352¿Identifier¿¿5364¿filePath¿¿¿{"start":{"line":187,"column":12},"end":{"line":187,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4353¿Identifier¿¿5364¿filePaths¿¿¿{"start":{"line":187,"column":67},"end":{"line":187,"column":76},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4354¿BlockStatement¿¿5364¿¿¿¿¿¿BlockStatement
4355¿BlockStatement¿¿5364¿¿¿¿{"start":{"line":186,"column":26},"end":{"line":188,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
4356¿VariableDeclarator¿¿5364¿directory¿¿¿{"start":{"line":190,"column":16},"end":{"line":190,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4357¿CallExpression¿¿5364¿¿¿¿{"start":{"line":190,"column":28},"end":{"line":190,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4358¿MemberExpression¿¿5364¿¿¿¿{"start":{"line":190,"column":28},"end":{"line":190,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4359¿Identifier¿¿5364¿path¿¿¿{"start":{"line":190,"column":28},"end":{"line":190,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4360¿Identifier¿¿5364¿dirname¿¿¿{"start":{"line":190,"column":33},"end":{"line":190,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4361¿Identifier¿¿5364¿filePath¿¿¿{"start":{"line":190,"column":41},"end":{"line":190,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4362¿VariableDeclarator¿¿5364¿v464¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4363¿MemberExpression¿¿5364¿¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4364¿Identifier¿¿5364¿req¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4365¿Identifier¿¿5364¿body¿¿¿{"start":{"line":191,"column":41},"end":{"line":191,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4366¿VariableDeclarator¿¿5364¿v465¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4367¿MemberExpression¿¿5364¿¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4368¿Identifier¿¿5364¿v464¿¿¿¿¿Identifier
4369¿Identifier¿¿5364¿directory¿¿¿{"start":{"line":191,"column":46},"end":{"line":191,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4370¿VariableDeclarator¿¿5364¿v466¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4371¿LogicalExpression¿||¿5364¿¿¿¿{"start":{"line":191,"column":37},"end":{"line":191,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿LogicalExpression
4372¿Identifier¿¿5364¿v465¿¿¿¿¿Identifier
4373¿Literal¿string¿5364¿¿''¿¿{"start":{"line":191,"column":59},"end":{"line":191,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
4374¿VariableDeclarator¿¿5364¿v467¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4375¿BinaryExpression¿===¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BinaryExpression
4376¿Identifier¿¿5364¿directory¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4377¿Literal¿string¿5364¿¿'.'¿¿{"start":{"line":191,"column":77},"end":{"line":191,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
4378¿VariableDeclarator¿¿5364¿v468¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4379¿IfStatement¿¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿IfStatement
4380¿Identifier¿¿5364¿v467¿¿¿¿¿Identifier
4381¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4382¿AssignmentExpression¿=¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
4383¿Identifier¿¿5364¿v468¿¿¿¿¿Identifier
4384¿Literal¿string¿5364¿¿''¿¿{"start":{"line":191,"column":83},"end":{"line":191,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
4385¿BlockStatement¿¿5364¿¿¿¿¿¿BlockStatement
4386¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4387¿AssignmentExpression¿=¿5364¿¿¿¿{"start":{"line":191,"column":63},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿AssignmentExpression
4388¿Identifier¿¿5364¿v468¿¿¿¿¿Identifier
4389¿Identifier¿¿5364¿directory¿¿¿{"start":{"line":191,"column":88},"end":{"line":191,"column":97},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4390¿BlockStatement¿¿5364¿¿¿¿¿¿BlockStatement
4391¿VariableDeclarator¿¿5364¿combined¿¿¿{"start":{"line":191,"column":16},"end":{"line":191,"column":98},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4392¿CallExpression¿¿5364¿¿¿¿{"start":{"line":191,"column":27},"end":{"line":191,"column":98},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4393¿MemberExpression¿¿5364¿¿¿¿{"start":{"line":191,"column":27},"end":{"line":191,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
4394¿Identifier¿¿5364¿path¿¿¿{"start":{"line":191,"column":27},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4395¿Identifier¿¿5364¿join¿¿¿{"start":{"line":191,"column":32},"end":{"line":191,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4396¿Identifier¿¿5364¿v466¿¿¿¿¿Identifier
4397¿Identifier¿¿5364¿v468¿¿¿¿¿Identifier
4398¿VariableDeclarator¿¿5364¿targetDir¿¿¿{"start":{"line":192,"column":16},"end":{"line":192,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4399¿CallExpression¿¿5364¿¿¿¿{"start":{"line":192,"column":28},"end":{"line":192,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4400¿Identifier¿¿5364¿safeResolve¿¿¿{"start":{"line":192,"column":28},"end":{"line":192,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4401¿Identifier¿¿5364¿baseDir¿¿¿{"start":{"line":192,"column":40},"end":{"line":192,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4402¿Identifier¿¿5364¿combined¿¿¿{"start":{"line":192,"column":49},"end":{"line":192,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4403¿VariableDeclarator¿¿5364¿v469¿¿¿{"start":{"line":193,"column":10},"end":{"line":193,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4404¿CallExpression¿¿5364¿¿¿¿{"start":{"line":193,"column":10},"end":{"line":193,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4405¿Identifier¿¿5364¿ensureDir¿¿¿{"start":{"line":193,"column":10},"end":{"line":193,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4406¿Identifier¿¿5364¿targetDir¿¿¿{"start":{"line":193,"column":20},"end":{"line":193,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4407¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":193,"column":10},"end":{"line":193,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4408¿Identifier¿¿5364¿v469¿¿¿¿¿Identifier
4409¿VariableDeclarator¿¿5364¿v470¿¿¿{"start":{"line":194,"column":10},"end":{"line":194,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
4410¿CallExpression¿¿5364¿¿¿¿{"start":{"line":194,"column":10},"end":{"line":194,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
4411¿Identifier¿¿5364¿cb¿¿¿{"start":{"line":194,"column":10},"end":{"line":194,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4412¿Literal¿object¿5364¿¿null¿¿{"start":{"line":194,"column":13},"end":{"line":194,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
4413¿Identifier¿¿5364¿targetDir¿¿¿{"start":{"line":194,"column":19},"end":{"line":194,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
4414¿ExpressionStatement¿¿5364¿¿¿¿{"start":{"line":194,"column":10},"end":{"line":194,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
4415¿Identifier¿¿5364¿v470¿¿¿¿¿Identifier
4416¿BlockStatement¿¿5364¿¿¿¿{"start":{"line":176,"column":12},"end":{"line":195,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
4417¿CatchClause¿¿5364¿¿¿¿{"start":{"line":195,"column":10},"end":{"line":197,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CatchClause
