Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1048¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Program
1776¿Identifier¿¿1850¿errorCode¿¿¿{"start":{"line":136,"column":16},"end":{"line":136,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1777¿Identifier¿¿1850¿RESPONSE_HEADERS¿¿¿{"start":{"line":136,"column":27},"end":{"line":136,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1778¿ExpressionStatement¿¿1850¿¿¿¿{"start":{"line":136,"column":2},"end":{"line":136,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1779¿Identifier¿¿1850¿v187¿¿¿¿¿Identifier
1780¿VariableDeclarator¿¿1850¿v188¿¿¿{"start":{"line":138,"column":37},"end":{"line":138,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1781¿BinaryExpression¿+¿1850¿¿¿¿{"start":{"line":138,"column":37},"end":{"line":138,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BinaryExpression
1782¿Identifier¿¿1850¿errorCode¿¿¿{"start":{"line":138,"column":37},"end":{"line":138,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1783¿Literal¿string¿1850¿¿'.html'¿¿{"start":{"line":138,"column":49},"end":{"line":138,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1784¿VariableDeclarator¿¿1850¿v189¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1785¿CallExpression¿¿1850¿¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1786¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1787¿Identifier¿¿1850¿path¿¿¿{"start":{"line":138,"column":6},"end":{"line":138,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1788¿Identifier¿¿1850¿join¿¿¿{"start":{"line":138,"column":11},"end":{"line":138,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1789¿Identifier¿¿1850¿__dirname¿¿¿{"start":{"line":138,"column":16},"end":{"line":138,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1790¿Literal¿string¿1850¿¿'errors'¿¿{"start":{"line":138,"column":27},"end":{"line":138,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Literal
1791¿Identifier¿¿1850¿v188¿¿¿¿¿Identifier
1792¿VariableDeclarator¿¿1850¿v190¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1793¿CallExpression¿¿1850¿¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1794¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":137,"column":2},"end":{"line":137,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1795¿Identifier¿¿1850¿fs¿¿¿{"start":{"line":137,"column":2},"end":{"line":137,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1796¿Identifier¿¿1850¿createReadStream¿¿¿{"start":{"line":137,"column":5},"end":{"line":137,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1797¿Identifier¿¿1850¿v189¿¿¿¿¿Identifier
1798¿VariableDeclarator¿¿1850¿v191¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1799¿CallExpression¿¿1850¿¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿CallExpression
1800¿MemberExpression¿¿1850¿¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿MemberExpression
1801¿Identifier¿¿1850¿v190¿¿¿¿¿Identifier
1802¿Identifier¿¿1850¿pipe¿¿¿{"start":{"line":139,"column":4},"end":{"line":139,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1803¿Identifier¿¿1850¿res¿¿¿{"start":{"line":139,"column":9},"end":{"line":139,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1804¿ExpressionStatement¿¿1850¿¿¿¿{"start":{"line":137,"column":2},"end":{"line":139,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ExpressionStatement
1805¿Identifier¿¿1850¿v191¿¿¿¿¿Identifier
1806¿BlockStatement¿¿1850¿¿¿¿{"start":{"line":135,"column":41},"end":{"line":140,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1807¿VariableDeclarator¿exported¿1817¿createGlance¿¿¿{"start":{"line":142,"column":0},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1808¿FunctionExpression¿¿1817¿anon¿¿¿{"start":{"line":142,"column":0},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿FunctionExpression
1809¿Identifier¿¿0¿options¿¿¿{"start":{"line":142,"column":23},"end":{"line":142,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1810¿VariableDeclarator¿¿1852¿v192¿¿¿{"start":{"line":143,"column":9},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿VariableDeclarator
1811¿NewExpression¿¿1852¿¿¿¿{"start":{"line":143,"column":9},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿NewExpression
1812¿Identifier¿¿1852¿Glance¿¿¿{"start":{"line":143,"column":13},"end":{"line":143,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1813¿Identifier¿¿1852¿options¿¿¿{"start":{"line":143,"column":20},"end":{"line":143,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿Identifier
1814¿ReturnStatement¿¿1852¿¿¿¿{"start":{"line":143,"column":2},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿ReturnStatement
1815¿Identifier¿¿1852¿v192¿¿¿¿¿Identifier
1816¿BlockStatement¿¿1852¿¿¿¿{"start":{"line":142,"column":32},"end":{"line":144,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/glance_3.0.0/index.js"}¿¿BlockStatement
1817¿CFG_F_START¿¿1817¿__main__¿¿¿¿¿CFG_F_START
1818¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1819¿CFG_F_START¿¿1819¿1112_anon¿¿¿¿¿CFG_F_START
1820¿CFG_F_END¿¿0¿1112_anon¿¿¿¿¿CFG_F_END
1821¿CFG_F_START¿¿1821¿1215_anon¿¿¿¿¿CFG_F_START
1822¿CFG_F_END¿¿0¿1215_anon¿¿¿¿¿CFG_F_END
1823¿CFG_F_START¿¿1823¿1219_anon¿¿¿¿¿CFG_F_START
1824¿CFG_F_END¿¿0¿1219_anon¿¿¿¿¿CFG_F_END
1825¿CFG_F_START¿¿1825¿1266_anon¿¿¿¿¿CFG_F_START
1826¿CFG_F_END¿¿0¿1266_anon¿¿¿¿¿CFG_F_END
1827¿CFG_F_START¿¿1827¿1296_anon¿¿¿¿¿CFG_F_START
1828¿CFG_F_END¿¿0¿1296_anon¿¿¿¿¿CFG_F_END
1829¿CFG_F_START¿¿1829¿1323_anon¿¿¿¿¿CFG_F_START
1830¿CFG_F_END¿¿0¿1323_anon¿¿¿¿¿CFG_F_END
1831¿CFG_IF_END¿¿0¿1328¿¿¿¿¿CFG_IF_END
1832¿CFG_F_START¿¿1832¿1354_anon¿¿¿¿¿CFG_F_START
1833¿CFG_F_END¿¿0¿1354_anon¿¿¿¿¿CFG_F_END
1834¿CFG_IF_END¿¿0¿1437¿¿¿¿¿CFG_IF_END
1835¿CFG_IF_END¿¿0¿1475¿¿¿¿¿CFG_IF_END
1836¿CFG_F_START¿¿1836¿1503_anon¿¿¿¿¿CFG_F_START
1837¿CFG_F_END¿¿0¿1503_anon¿¿¿¿¿CFG_F_END
1838¿CFG_IF_END¿¿0¿1506¿¿¿¿¿CFG_IF_END
1839¿CFG_IF_END¿¿0¿1528¿¿¿¿¿CFG_IF_END
1840¿CFG_IF_END¿¿0¿1560¿¿¿¿¿CFG_IF_END
1841¿CFG_IF_END¿¿0¿1596¿¿¿¿¿CFG_IF_END
1842¿CFG_F_START¿¿1842¿1625_anon¿¿¿¿¿CFG_F_START
1843¿CFG_F_END¿¿0¿1625_anon¿¿¿¿¿CFG_F_END
1844¿CFG_F_START¿¿1844¿1646_anon¿¿¿¿¿CFG_F_START
1845¿CFG_F_END¿¿0¿1646_anon¿¿¿¿¿CFG_F_END
1846¿CFG_IF_END¿¿0¿1648¿¿¿¿¿CFG_IF_END
1847¿CFG_IF_END¿¿0¿1683¿¿¿¿¿CFG_IF_END
1848¿CFG_F_START¿¿1848¿1705_anon¿¿¿¿¿CFG_F_START
1849¿CFG_F_END¿¿0¿1705_anon¿¿¿¿¿CFG_F_END
1850¿CFG_F_START¿¿1850¿1767_anon¿¿¿¿¿CFG_F_START
1851¿CFG_F_END¿¿0¿1767_anon¿¿¿¿¿CFG_F_END
1852¿CFG_F_START¿¿1852¿1808_anon¿¿¿¿¿CFG_F_START
1853¿CFG_F_END¿¿0¿1808_anon¿¿¿¿¿CFG_F_END
1854¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1855¿PDG_CALL¿¿1817¿1817.CALL->require-o231¿¿¿¿¿PDG_CALL
1856¿PDG_OBJECT¿¿0¿1817.v97-o232¿¿¿¿¿PDG_OBJECT
1857¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1858¿PDG_OBJECT¿¿0¿1817.v97.EventEmitter-o233¿¿¿¿¿PDG_OBJECT
1859¿PDG_CALL¿¿1817¿1817.CALL->require-o234¿¿¿¿¿PDG_CALL
1860¿PDG_OBJECT¿¿0¿1817.v98-o235¿¿¿¿¿PDG_OBJECT
1861¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1862¿PDG_OBJECT¿¿0¿1817.v98.parse-o236¿¿¿¿¿PDG_OBJECT
1863¿PDG_CALL¿¿1817¿1817.CALL->require-o237¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1817.http-o238¿¿¿¿¿PDG_OBJECT
1865¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1866¿PDG_CALL¿¿1817¿1817.CALL->require-o239¿¿¿¿¿PDG_CALL
1867¿PDG_OBJECT¿¿0¿1817.path-o240¿¿¿¿¿PDG_OBJECT
1868¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1869¿PDG_CALL¿¿1817¿1817.CALL->require-o241¿¿¿¿¿PDG_CALL
1870¿PDG_OBJECT¿¿0¿1817.fs-o242¿¿¿¿¿PDG_OBJECT
1871¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1872¿PDG_CALL¿¿1817¿1817.CALL->require-o243¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿0¿1817.fileExists-o244¿¿¿¿¿PDG_OBJECT
1874¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1875¿PDG_CALL¿¿1817¿1817.CALL->require-o245¿¿¿¿¿PDG_CALL
1876¿PDG_OBJECT¿¿0¿1817.htmlls-o246¿¿¿¿¿PDG_OBJECT
1877¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1878¿PDG_CALL¿¿1817¿1817.CALL->require-o247¿¿¿¿¿PDG_CALL
1879¿PDG_OBJECT¿¿0¿1817.filed-o248¿¿¿¿¿PDG_OBJECT
1880¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1881¿PDG_CALL¿¿1817¿1817.CALL->require-o249¿¿¿¿¿PDG_CALL
1882¿PDG_OBJECT¿¿0¿1817.xtend-o250¿¿¿¿¿PDG_OBJECT
1883¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1884¿PDG_CALL¿¿1817¿1817.CALL->require-o251¿¿¿¿¿PDG_CALL
1885¿PDG_OBJECT¿¿0¿1817.defaults-o252¿¿¿¿¿PDG_OBJECT
1886¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1887¿PDG_OBJECT¿¿0¿1817.RESPONSE_HEADERS-o253¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1817.RESPONSE_HEADERS-o254¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1817.RESPONSE_HEADERS.'content-type'-o255¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1817.createGlance-o256¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1817.module-o257¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1817.module.exports-o258¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1819.this-o259¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1819.options-o260¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿0¿1817.Glance-o261¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿0¿1817.EE.prototype-o262¿¿¿¿¿PDG_OBJECT
1897¿PDG_CALL¿¿1817¿1817.CALL->Object.create-o263¿¿¿¿¿PDG_CALL
1898¿PDG_OBJECT¿¿0¿1817.v109-o264¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1817.Glance-o265¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1817.Glance.prototype-o266¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1821.this-o267¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿0¿1817.Glance$start-o268¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1817.v110-o269¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿0¿1817.v110.start-o270¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿0¿1829.this-o271¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1817.Glance$stop-o272¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿0¿1817.v124-o273¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿0¿1817.v124.stop-o274¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1832.this-o275¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1832.req-o276¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿0¿1832.res-o277¿¿¿¿¿PDG_OBJECT
1912¿PDG_OBJECT¿¿0¿1817.Glance$serveRequest-o278¿¿¿¿¿PDG_OBJECT
1913¿PDG_OBJECT¿¿0¿1817.v128-o279¿¿¿¿¿PDG_OBJECT
1914¿PDG_OBJECT¿¿0¿1817.v128.serveRequest-o280¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1850.this-o281¿¿¿¿¿PDG_OBJECT
1916¿PDG_OBJECT¿¿0¿1850.errorCode-o282¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿0¿1850.req-o283¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1850.res-o284¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿0¿1817.showError-o285¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1852.this-o286¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1852.options-o287¿¿¿¿¿PDG_OBJECT
1922¿PDG_CALL¿¿1819¿1819.CALL->EE.call-o288¿¿¿¿¿PDG_CALL
1923¿PDG_OBJECT¿¿0¿1819.v99-o289¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1819.v100-o290¿¿¿¿¿PDG_OBJECT
1925¿PDG_CALL¿¿1819¿1819.CALL->xtend-o291¿¿¿¿¿PDG_CALL
1926¿PDG_OBJECT¿¿0¿1819.options-o292¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1819.options.port-o293¿¿¿¿¿PDG_OBJECT
1928¿PDG_OBJECT¿¿0¿1819.this-o294¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿0¿1819.this.port-o295¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1819.options.hideindex-o296¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿0¿1819.this-o297¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1819.this.hideindex-o298¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1819.options.indices-o299¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1819.this-o300¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1819.this.indices-o301¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1819.options.dir-o302¿¿¿¿¿PDG_OBJECT
1937¿PDG_CALL¿¿1819¿1819.CALL->path.normalize-o303¿¿¿¿¿PDG_CALL
1938¿PDG_OBJECT¿¿0¿1819.v106-o304¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1819.this-o305¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1819.this.dir-o306¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1819.options.nodot-o307¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1819.this-o308¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1819.this.nodot-o309¿¿¿¿¿PDG_OBJECT
1944¿PDG_RETURN¿¿0¿1819.RET_OBJ-o310¿¿¿¿¿PDG_RETURN
1945¿PDG_OBJECT¿¿0¿1823.this-o311¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1823.req-o312¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1823.res-o313¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1821.v112-o314¿¿¿¿¿PDG_OBJECT
1949¿PDG_CALL¿¿1821¿1821.CALL->http.createServer-o315¿¿¿¿¿PDG_CALL
1950¿PDG_OBJECT¿¿0¿1821.v113-o316¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1821.self-o317¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1821.self.server-o318¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1821.self.port-o319¿¿¿¿¿PDG_OBJECT
1954¿PDG_CALL¿¿1821¿1821.CALL->v114.listen-o320¿¿¿¿¿PDG_CALL
1955¿PDG_OBJECT¿¿0¿1821.v116-o321¿¿¿¿¿PDG_OBJECT
1956¿PDG_OBJECT¿¿0¿1825.this-o322¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1825.con-o323¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1821.v119-o324¿¿¿¿¿PDG_OBJECT
1959¿PDG_CALL¿¿1821¿1821.CALL->v117.addListener-o325¿¿¿¿¿PDG_CALL
1960¿PDG_OBJECT¿¿0¿1821.v120-o326¿¿¿¿¿PDG_OBJECT
1961¿PDG_CALL¿¿1821¿1821.CALL->self.on-o327¿¿¿¿¿PDG_CALL
1962¿PDG_OBJECT¿¿0¿1821.v121-o328¿¿¿¿¿PDG_OBJECT
1963¿PDG_OBJECT¿¿0¿1827.this-o329¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1821.emitStarted-o330¿¿¿¿¿PDG_OBJECT
1965¿PDG_CALL¿¿1823¿1823.CALL->self.serveRequest-o331¿¿¿¿¿PDG_CALL
1966¿PDG_OBJECT¿¿0¿1823.v111-o332¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1825¿1825.CALL->con.setTimeout-o333¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿0¿1825.v118-o334¿¿¿¿¿PDG_OBJECT
1969¿PDG_CALL¿¿1827¿1827.CALL->self.emit-o335¿¿¿¿¿PDG_CALL
1970¿PDG_OBJECT¿¿0¿1827.v123-o336¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1829.this.server-o337¿¿¿¿¿PDG_OBJECT
1972¿PDG_CALL¿¿1829¿1829.CALL->v126.close-o338¿¿¿¿¿PDG_CALL
1973¿PDG_OBJECT¿¿0¿1829.v127-o339¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1832.request-o340¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1832.self.dir-o341¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1832.req.url-o342¿¿¿¿¿PDG_OBJECT
1977¿PDG_CALL¿¿1832¿1832.CALL->parse-o343¿¿¿¿¿PDG_CALL
1978¿PDG_OBJECT¿¿0¿1832.v131-o344¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1832.v131.pathname-o345¿¿¿¿¿PDG_OBJECT
1980¿PDG_CALL¿¿1832¿1832.CALL->decodeURIComponent-o346¿¿¿¿¿PDG_CALL
1981¿PDG_OBJECT¿¿0¿1832.v133-o347¿¿¿¿¿PDG_OBJECT
1982¿PDG_CALL¿¿1832¿1832.CALL->path.join-o348¿¿¿¿¿PDG_CALL
1983¿PDG_OBJECT¿¿0¿1832.v134-o349¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1832.request-o350¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1832.request.fullPath-o351¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1832.req.socket-o352¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1832.v135.remoteAddress-o353¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1832.request-o354¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1832.request.ip-o355¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1832.req.method-o356¿¿¿¿¿PDG_OBJECT
1991¿PDG_CALL¿¿1832¿1832.CALL->v137.toLowerCase-o357¿¿¿¿¿PDG_CALL
1992¿PDG_OBJECT¿¿0¿1832.v138-o358¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1832.request-o359¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1832.request.method-o360¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1832.request-o361¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1832.request.response-o362¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1832.request.method-o363¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1832.v140-o364¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1832¿1832.CALL->self.emit-o365¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1832.v141-o366¿¿¿¿¿PDG_OBJECT
2001¿PDG_RETURN¿¿0¿1832.RET_OBJ-o367¿¿¿¿¿PDG_RETURN
2002¿PDG_OBJECT¿¿0¿1832.self.nodot-o368¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1832.request.fullPath-o369¿¿¿¿¿PDG_OBJECT
2004¿PDG_CALL¿¿1832¿1832.CALL->path.basename-o370¿¿¿¿¿PDG_CALL
2005¿PDG_OBJECT¿¿0¿1832.v144-o371¿¿¿¿¿PDG_OBJECT
2006¿PDG_CALL¿¿1832¿1832.CALL->undefined.test-o372¿¿¿¿¿PDG_CALL
2007¿PDG_OBJECT¿¿0¿1832.v145-o373¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1832.v146-o374¿¿¿¿¿PDG_OBJECT
2009¿PDG_CALL¿¿1832¿1832.CALL->self.emit-o375¿¿¿¿¿PDG_CALL
2010¿PDG_OBJECT¿¿0¿1832.v147-o376¿¿¿¿¿PDG_OBJECT
