Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3589¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":567,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Program
5248¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":358,"column":6},"end":{"line":359,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5249¿Identifier¿¿6442¿v771¿¿¿¿¿Identifier
5250¿Identifier¿¿6442¿toString¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5251¿VariableDeclarator¿¿6442¿v773¿¿¿{"start":{"line":358,"column":6},"end":{"line":360,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5252¿CallExpression¿¿6442¿¿¿¿{"start":{"line":358,"column":6},"end":{"line":360,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5253¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":358,"column":6},"end":{"line":360,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5254¿Identifier¿¿6442¿v772¿¿¿¿¿Identifier
5255¿Identifier¿¿6442¿trim¿¿¿{"start":{"line":360,"column":9},"end":{"line":360,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5256¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":357,"column":4},"end":{"line":360,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5257¿AssignmentExpression¿+=¿6442¿¿¿¿{"start":{"line":357,"column":4},"end":{"line":360,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
5258¿Identifier¿¿6442¿upload¿¿¿{"start":{"line":357,"column":4},"end":{"line":357,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5259¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":358,"column":6},"end":{"line":360,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5260¿Identifier¿¿6442¿v773¿¿¿¿¿Identifier
5261¿Literal¿string¿6442¿¿'\n<<<<<< network\n'¿¿{"start":{"line":360,"column":18},"end":{"line":360,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5262¿BlockStatement¿¿6442¿¿¿¿{"start":{"line":356,"column":6},"end":{"line":361,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
5263¿CatchClause¿¿6442¿¿¿¿{"start":{"line":361,"column":4},"end":{"line":368,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CatchClause
5264¿VariableDeclarator¿¿6442¿v774¿¿¿{"start":{"line":365,"column":41},"end":{"line":365,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5265¿ArrayExpression¿¿6442¿¿¿¿{"start":{"line":365,"column":41},"end":{"line":365,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ArrayExpression
5266¿Literal¿string¿6442¿¿'.gitignore'¿¿{"start":{"line":365,"column":42},"end":{"line":365,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5267¿Literal¿string¿6442¿¿'.hgignore'¿¿{"start":{"line":365,"column":56},"end":{"line":365,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5268¿VariableDeclarator¿¿6442¿v775¿¿¿{"start":{"line":365,"column":14},"end":{"line":365,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5269¿ObjectExpression¿¿6442¿¿¿¿{"start":{"line":365,"column":14},"end":{"line":365,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ObjectExpression
5270¿Property¿¿6442¿¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Property
5271¿Identifier¿¿6442¿path¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5272¿Identifier¿¿6442¿root¿¿¿{"start":{"line":365,"column":22},"end":{"line":365,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5273¿Property¿¿6442¿¿¿¿{"start":{"line":365,"column":28},"end":{"line":365,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Property
5274¿Identifier¿¿6442¿ignoreFiles¿¿¿{"start":{"line":365,"column":28},"end":{"line":365,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5275¿Identifier¿¿6442¿v774¿¿¿¿¿Identifier
5276¿VariableDeclarator¿¿6442¿v776¿¿¿{"start":{"line":364,"column":6},"end":{"line":365,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5277¿CallExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":365,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5278¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":365,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5279¿Identifier¿¿6442¿walk¿¿¿{"start":{"line":364,"column":6},"end":{"line":364,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5280¿Identifier¿¿6442¿sync¿¿¿{"start":{"line":365,"column":9},"end":{"line":365,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5281¿Identifier¿¿6442¿v775¿¿¿¿¿Identifier
5282¿VariableDeclarator¿¿6442¿v777¿¿¿{"start":{"line":364,"column":6},"end":{"line":366,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5283¿CallExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":366,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5284¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":366,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5285¿Identifier¿¿6442¿v776¿¿¿¿¿Identifier
5286¿Identifier¿¿6442¿join¿¿¿{"start":{"line":366,"column":9},"end":{"line":366,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5287¿Literal¿string¿6442¿¿'\n'¿¿{"start":{"line":366,"column":14},"end":{"line":366,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5288¿VariableDeclarator¿¿6442¿v778¿¿¿{"start":{"line":364,"column":6},"end":{"line":367,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5289¿CallExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":367,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5290¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":367,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5291¿Identifier¿¿6442¿v777¿¿¿¿¿Identifier
5292¿Identifier¿¿6442¿trim¿¿¿{"start":{"line":367,"column":9},"end":{"line":367,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5293¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":363,"column":4},"end":{"line":367,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5294¿AssignmentExpression¿+=¿6442¿¿¿¿{"start":{"line":363,"column":4},"end":{"line":367,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
5295¿Identifier¿¿6442¿upload¿¿¿{"start":{"line":363,"column":4},"end":{"line":363,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5296¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":364,"column":6},"end":{"line":367,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5297¿Identifier¿¿6442¿v778¿¿¿¿¿Identifier
5298¿Literal¿string¿6442¿¿'\n<<<<<< network\n'¿¿{"start":{"line":367,"column":18},"end":{"line":367,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5299¿BlockStatement¿¿6442¿¿¿¿{"start":{"line":361,"column":16},"end":{"line":368,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
5300¿Identifier¿¿6442¿err¿¿¿{"start":{"line":361,"column":11},"end":{"line":361,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5301¿VariableDeclarator¿¿6442¿v779¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5302¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5303¿Identifier¿¿6442¿args¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5304¿Identifier¿¿6442¿options¿¿¿{"start":{"line":370,"column":12},"end":{"line":370,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5305¿VariableDeclarator¿¿6442¿v780¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5306¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5307¿Identifier¿¿6442¿v779¿¿¿¿¿Identifier
5308¿Identifier¿¿6442¿disable¿¿¿{"start":{"line":370,"column":20},"end":{"line":370,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5309¿VariableDeclarator¿¿6442¿v781¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5310¿LogicalExpression¿||¿6442¿¿¿¿{"start":{"line":370,"column":7},"end":{"line":370,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
5311¿Identifier¿¿6442¿v780¿¿¿¿¿Identifier
5312¿Literal¿string¿6442¿¿''¿¿{"start":{"line":370,"column":31},"end":{"line":370,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5313¿VariableDeclarator¿¿6442¿v782¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5314¿CallExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5315¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5316¿Identifier¿¿6442¿v781¿¿¿¿¿Identifier
5317¿Identifier¿¿6442¿split¿¿¿{"start":{"line":370,"column":35},"end":{"line":370,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5318¿Literal¿string¿6442¿¿','¿¿{"start":{"line":370,"column":41},"end":{"line":370,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5319¿VariableDeclarator¿¿6442¿v783¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5320¿CallExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5321¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5322¿Identifier¿¿6442¿v782¿¿¿¿¿Identifier
5323¿Identifier¿¿6442¿indexOf¿¿¿{"start":{"line":370,"column":46},"end":{"line":370,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5324¿Literal¿string¿6442¿¿'gcov'¿¿{"start":{"line":370,"column":54},"end":{"line":370,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5325¿VariableDeclarator¿¿6442¿v784¿¿¿{"start":{"line":370,"column":66},"end":{"line":370,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5326¿UnaryExpression¿-¿6442¿¿¿¿{"start":{"line":370,"column":66},"end":{"line":370,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿UnaryExpression
5327¿Literal¿number¿6442¿¿1¿¿{"start":{"line":370,"column":67},"end":{"line":370,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5328¿VariableDeclarator¿¿6442¿v785¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5329¿BinaryExpression¿===¿6442¿¿¿¿{"start":{"line":370,"column":6},"end":{"line":370,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5330¿Identifier¿¿6442¿v783¿¿¿¿¿Identifier
5331¿Identifier¿¿6442¿v784¿¿¿¿¿Identifier
5332¿IfStatement¿¿6442¿¿¿¿{"start":{"line":370,"column":2},"end":{"line":423,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿IfStatement
5333¿Identifier¿¿6442¿v785¿¿¿¿¿Identifier
5334¿TryStatement¿¿6442¿¿¿¿{"start":{"line":371,"column":4},"end":{"line":420,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿TryStatement
5335¿VariableDeclarator¿¿6442¿v786¿¿¿{"start":{"line":372,"column":6},"end":{"line":372,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5336¿CallExpression¿¿6442¿¿¿¿{"start":{"line":372,"column":6},"end":{"line":372,"column":74},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5337¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":372,"column":6},"end":{"line":372,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5338¿Identifier¿¿6442¿console¿¿¿{"start":{"line":372,"column":6},"end":{"line":372,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5339¿Identifier¿¿6442¿log¿¿¿{"start":{"line":372,"column":14},"end":{"line":372,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
