Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1720¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":183,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2555¿VariableDeclarator¿¿3063¿v291¿¿¿{"start":{"line":134,"column":4},"end":{"line":136,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2556¿CallExpression¿¿3063¿¿¿¿{"start":{"line":134,"column":4},"end":{"line":136,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2557¿MemberExpression¿¿3063¿¿¿¿{"start":{"line":134,"column":4},"end":{"line":134,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2558¿Identifier¿¿3063¿v289¿¿¿¿¿Identifier
2559¿Identifier¿¿3063¿on¿¿¿{"start":{"line":134,"column":16},"end":{"line":134,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2560¿Literal¿string¿3063¿¿'data'¿¿{"start":{"line":134,"column":19},"end":{"line":134,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2561¿Identifier¿¿3063¿v290¿¿¿¿¿Identifier
2562¿ExpressionStatement¿¿3063¿¿¿¿{"start":{"line":134,"column":4},"end":{"line":136,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2563¿Identifier¿¿3063¿v291¿¿¿¿¿Identifier
2564¿VariableDeclarator¿¿3063¿v295¿¿¿{"start":{"line":138,"column":21},"end":{"line":140,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2565¿FunctionExpression¿¿3063¿anon¿¿¿{"start":{"line":138,"column":21},"end":{"line":140,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿FunctionExpression
2566¿Identifier¿¿0¿err¿¿¿{"start":{"line":138,"column":30},"end":{"line":138,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2567¿VariableDeclarator¿¿3070¿v292¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2568¿BinaryExpression¿+¿3070¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2569¿Literal¿string¿3070¿¿'[pidusage] Command 'wmic '¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2570¿Identifier¿¿3070¿args¿¿¿{"start":{"line":139,"column":50},"end":{"line":139,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2571¿VariableDeclarator¿¿3070¿v293¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2572¿BinaryExpression¿+¿3070¿¿¿¿{"start":{"line":139,"column":20},"end":{"line":139,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2573¿Identifier¿¿3070¿v292¿¿¿¿¿Identifier
2574¿Literal¿string¿3070¿¿'' failed with error %s'¿¿{"start":{"line":139,"column":57},"end":{"line":139,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2575¿VariableDeclarator¿¿3070¿v294¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2576¿CallExpression¿¿3070¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2577¿MemberExpression¿¿3070¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2578¿Identifier¿¿3070¿console¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2579¿Identifier¿¿3070¿error¿¿¿{"start":{"line":139,"column":14},"end":{"line":139,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2580¿Identifier¿¿3070¿v293¿¿¿¿¿Identifier
2581¿Identifier¿¿3070¿err¿¿¿{"start":{"line":139,"column":83},"end":{"line":139,"column":86},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2582¿ExpressionStatement¿¿3070¿¿¿¿{"start":{"line":139,"column":6},"end":{"line":139,"column":87},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2583¿Identifier¿¿3070¿v294¿¿¿¿¿Identifier
2584¿BlockStatement¿¿3070¿¿¿¿{"start":{"line":138,"column":35},"end":{"line":140,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BlockStatement
2585¿VariableDeclarator¿¿3063¿v296¿¿¿{"start":{"line":138,"column":4},"end":{"line":140,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2586¿CallExpression¿¿3063¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":140,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2587¿MemberExpression¿¿3063¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2588¿Identifier¿¿3063¿wmic¿¿¿{"start":{"line":138,"column":4},"end":{"line":138,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2589¿Identifier¿¿3063¿on¿¿¿{"start":{"line":138,"column":9},"end":{"line":138,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2590¿Literal¿string¿3063¿¿'error'¿¿{"start":{"line":138,"column":12},"end":{"line":138,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2591¿Identifier¿¿3063¿v295¿¿¿¿¿Identifier
2592¿ExpressionStatement¿¿3063¿¿¿¿{"start":{"line":138,"column":4},"end":{"line":140,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2593¿Identifier¿¿3063¿v296¿¿¿¿¿Identifier
2594¿VariableDeclarator¿¿3063¿v346¿¿¿{"start":{"line":142,"column":21},"end":{"line":178,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2595¿FunctionExpression¿¿3063¿anon¿¿¿{"start":{"line":142,"column":21},"end":{"line":178,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿FunctionExpression
2596¿Identifier¿¿0¿code¿¿¿{"start":{"line":142,"column":30},"end":{"line":142,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2597¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2598¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2599¿Identifier¿¿3072¿stdout¿¿¿{"start":{"line":143,"column":6},"end":{"line":143,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2600¿CallExpression¿¿3072¿¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2601¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2602¿Identifier¿¿3072¿stdout¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2603¿Identifier¿¿3072¿trim¿¿¿{"start":{"line":143,"column":22},"end":{"line":143,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2604¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":144,"column":6},"end":{"line":144,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2605¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":144,"column":6},"end":{"line":144,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2606¿Identifier¿¿3072¿stderr¿¿¿{"start":{"line":144,"column":6},"end":{"line":144,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2607¿CallExpression¿¿3072¿¿¿¿{"start":{"line":144,"column":15},"end":{"line":144,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2608¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":144,"column":15},"end":{"line":144,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2609¿Identifier¿¿3072¿stderr¿¿¿{"start":{"line":144,"column":15},"end":{"line":144,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2610¿Identifier¿¿3072¿trim¿¿¿{"start":{"line":144,"column":22},"end":{"line":144,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2611¿VariableDeclarator¿¿3072¿v297¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2612¿UnaryExpression¿!¿3072¿¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿UnaryExpression
2613¿Identifier¿¿3072¿stdout¿¿¿{"start":{"line":146,"column":10},"end":{"line":146,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2614¿VariableDeclarator¿¿3072¿v298¿¿¿{"start":{"line":146,"column":20},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2615¿BinaryExpression¿!==¿3072¿¿¿¿{"start":{"line":146,"column":20},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2616¿Identifier¿¿3072¿code¿¿¿{"start":{"line":146,"column":20},"end":{"line":146,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2617¿Literal¿number¿3072¿¿0¿¿{"start":{"line":146,"column":29},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2618¿VariableDeclarator¿¿3072¿v299¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2619¿LogicalExpression¿||¿3072¿¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿LogicalExpression
2620¿Identifier¿¿3072¿v297¿¿¿¿¿Identifier
2621¿Identifier¿¿3072¿v298¿¿¿¿¿Identifier
2622¿IfStatement¿¿3072¿¿¿¿{"start":{"line":146,"column":6},"end":{"line":154,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2623¿Identifier¿¿3072¿v299¿¿¿¿¿Identifier
2624¿VariableDeclarator¿¿3072¿v300¿¿¿{"start":{"line":147,"column":127},"end":{"line":147,"column":137},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2625¿NewExpression¿¿3072¿¿¿¿{"start":{"line":147,"column":127},"end":{"line":147,"column":137},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿NewExpression
2626¿Identifier¿¿3072¿Date¿¿¿{"start":{"line":147,"column":131},"end":{"line":147,"column":135},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2627¿VariableDeclarator¿¿3072¿v301¿¿¿{"start":{"line":147,"column":127},"end":{"line":147,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2628¿CallExpression¿¿3072¿¿¿¿{"start":{"line":147,"column":127},"end":{"line":147,"column":148},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2629¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":147,"column":127},"end":{"line":147,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2630¿Identifier¿¿3072¿v300¿¿¿¿¿Identifier
2631¿Identifier¿¿3072¿toString¿¿¿{"start":{"line":147,"column":138},"end":{"line":147,"column":146},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2632¿VariableDeclarator¿¿3072¿v302¿¿¿{"start":{"line":147,"column":150},"end":{"line":147,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2633¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":147,"column":150},"end":{"line":147,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2634¿Identifier¿¿3072¿os¿¿¿{"start":{"line":147,"column":150},"end":{"line":147,"column":152},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2635¿Identifier¿¿3072¿EOL¿¿¿{"start":{"line":147,"column":153},"end":{"line":147,"column":156},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2636¿VariableDeclarator¿¿3072¿error¿¿¿{"start":{"line":147,"column":12},"end":{"line":147,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2637¿CallExpression¿¿3072¿¿¿¿{"start":{"line":147,"column":20},"end":{"line":147,"column":157},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2638¿Identifier¿¿3072¿format¿¿¿{"start":{"line":147,"column":20},"end":{"line":147,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2639¿Literal¿string¿3072¿¿'%s Wmic errored, please open an issue on https://github.com/soyuka/pidusage with this message.%s'¿¿{"start":{"line":147,"column":27},"end":{"line":147,"column":125},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2640¿Identifier¿¿3072¿v301¿¿¿¿¿Identifier
2641¿Identifier¿¿3072¿v302¿¿¿¿¿Identifier
2642¿VariableDeclarator¿¿3072¿v303¿¿¿{"start":{"line":148,"column":112},"end":{"line":148,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2643¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":148,"column":112},"end":{"line":148,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2644¿Identifier¿¿3072¿os¿¿¿{"start":{"line":148,"column":112},"end":{"line":148,"column":114},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2645¿Identifier¿¿3072¿EOL¿¿¿{"start":{"line":148,"column":115},"end":{"line":148,"column":118},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
