Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1594¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":225,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Program
2426¿VariableDeclarator¿¿2817¿v305¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2427¿IfStatement¿¿2817¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿IfStatement
2428¿Identifier¿¿2817¿v302¿¿¿¿¿Identifier
2429¿ExpressionStatement¿¿2817¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2430¿AssignmentExpression¿=¿2817¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿AssignmentExpression
2431¿Identifier¿¿2817¿v305¿¿¿¿¿Identifier
2432¿Identifier¿¿2817¿v303¿¿¿¿¿Identifier
2433¿BlockStatement¿¿2817¿¿¿¿¿¿BlockStatement
2434¿ExpressionStatement¿¿2817¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2435¿AssignmentExpression¿=¿2817¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿AssignmentExpression
2436¿Identifier¿¿2817¿v305¿¿¿¿¿Identifier
2437¿Identifier¿¿2817¿v304¿¿¿¿¿Identifier
2438¿BlockStatement¿¿2817¿¿¿¿¿¿BlockStatement
2439¿VariableDeclarator¿¿2817¿v306¿¿¿{"start":{"line":180,"column":5},"end":{"line":180,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2440¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":180,"column":5},"end":{"line":180,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2441¿Identifier¿¿2817¿options¿¿¿{"start":{"line":180,"column":5},"end":{"line":180,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2442¿Identifier¿¿2817¿finish¿¿¿{"start":{"line":180,"column":13},"end":{"line":180,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2443¿VariableDeclarator¿¿2817¿v307¿¿¿{"start":{"line":180,"column":5},"end":{"line":180,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2444¿LogicalExpression¿||¿2817¿¿¿¿{"start":{"line":180,"column":5},"end":{"line":180,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿LogicalExpression
2445¿Identifier¿¿2817¿v306¿¿¿¿¿Identifier
2446¿Identifier¿¿2817¿post_gnuplot_processing¿¿¿{"start":{"line":180,"column":23},"end":{"line":180,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2447¿ExpressionStatement¿¿2817¿¿¿¿{"start":{"line":178,"column":4},"end":{"line":180,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2448¿AssignmentExpression¿=¿2817¿¿¿¿{"start":{"line":178,"column":4},"end":{"line":180,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿AssignmentExpression
2449¿Identifier¿¿2817¿gnuplot¿¿¿{"start":{"line":178,"column":4},"end":{"line":178,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2450¿CallExpression¿¿2817¿¿¿¿{"start":{"line":178,"column":14},"end":{"line":180,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2451¿Identifier¿¿2817¿exec¿¿¿{"start":{"line":178,"column":14},"end":{"line":178,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2452¿Identifier¿¿2817¿v301¿¿¿¿¿Identifier
2453¿Identifier¿¿2817¿v305¿¿¿¿¿Identifier
2454¿Identifier¿¿2817¿v307¿¿¿¿¿Identifier
2455¿BlockStatement¿¿2817¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":181,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BlockStatement
2456¿VariableDeclarator¿¿2817¿v308¿¿¿{"start":{"line":185,"column":2},"end":{"line":185,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2457¿CallExpression¿¿2817¿¿¿¿{"start":{"line":185,"column":2},"end":{"line":185,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2458¿Identifier¿¿2817¿setup_gnuplot¿¿¿{"start":{"line":185,"column":2},"end":{"line":185,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2459¿Identifier¿¿2817¿gnuplot¿¿¿{"start":{"line":185,"column":16},"end":{"line":185,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2460¿Identifier¿¿2817¿options¿¿¿{"start":{"line":185,"column":25},"end":{"line":185,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2461¿ExpressionStatement¿¿2817¿¿¿¿{"start":{"line":185,"column":2},"end":{"line":185,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿ExpressionStatement
2462¿Identifier¿¿2817¿v308¿¿¿¿¿Identifier
2463¿VariableDeclarator¿¿2817¿v309¿¿¿{"start":{"line":188,"column":22},"end":{"line":188,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2464¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":188,"column":22},"end":{"line":188,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2465¿Identifier¿¿2817¿options¿¿¿{"start":{"line":188,"column":22},"end":{"line":188,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2466¿Identifier¿¿2817¿data¿¿¿{"start":{"line":188,"column":30},"end":{"line":188,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2467¿VariableDeclarator¿¿2817¿series¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2468¿CallExpression¿¿2817¿¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2469¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2470¿Identifier¿¿2817¿_¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2471¿Identifier¿¿2817¿keys¿¿¿{"start":{"line":188,"column":17},"end":{"line":188,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2472¿Identifier¿¿2817¿v309¿¿¿¿¿Identifier
2473¿VariableDeclarator¿¿2817¿i¿¿¿{"start":{"line":190,"column":6},"end":{"line":190,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2474¿AssignmentExpression¿=¿2817¿¿¿¿{"start":{"line":191,"column":7},"end":{"line":191,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿AssignmentExpression
2475¿Identifier¿¿2817¿i¿¿¿{"start":{"line":191,"column":7},"end":{"line":191,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2476¿Literal¿number¿2817¿¿0¿¿{"start":{"line":191,"column":11},"end":{"line":191,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2477¿VariableDeclarator¿¿2817¿v310¿¿¿{"start":{"line":191,"column":18},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2478¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":191,"column":18},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2479¿Identifier¿¿2817¿series¿¿¿{"start":{"line":191,"column":18},"end":{"line":191,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2480¿Identifier¿¿2817¿length¿¿¿{"start":{"line":191,"column":25},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2481¿VariableDeclarator¿¿2817¿v311¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2482¿BinaryExpression¿<¿2817¿¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2483¿Identifier¿¿2817¿i¿¿¿{"start":{"line":191,"column":14},"end":{"line":191,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2484¿Identifier¿¿2817¿v310¿¿¿¿¿Identifier
2485¿WhileStatement¿¿2817¿¿¿¿{"start":{"line":191,"column":2},"end":{"line":196,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿WhileStatement
2486¿Identifier¿¿2817¿v311¿¿¿¿¿Identifier
2487¿VariableDeclarator¿¿2817¿v312¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2488¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2489¿Identifier¿¿2817¿options¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2490¿Identifier¿¿2817¿data¿¿¿{"start":{"line":192,"column":17},"end":{"line":192,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2491¿VariableDeclarator¿¿2817¿v313¿¿¿{"start":{"line":192,"column":37},"end":{"line":192,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2492¿MemberExpression¿computed¿2817¿¿¿¿{"start":{"line":192,"column":37},"end":{"line":192,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2493¿Identifier¿¿2817¿series¿¿¿{"start":{"line":192,"column":37},"end":{"line":192,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2494¿Identifier¿¿2817¿i¿¿¿{"start":{"line":192,"column":44},"end":{"line":192,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2495¿VariableDeclarator¿¿2817¿v314¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2496¿CallExpression¿¿2817¿¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿CallExpression
2497¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":192,"column":9},"end":{"line":192,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2498¿Identifier¿¿2817¿v312¿¿¿¿¿Identifier
2499¿Identifier¿¿2817¿hasOwnProperty¿¿¿{"start":{"line":192,"column":22},"end":{"line":192,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2500¿Identifier¿¿2817¿v313¿¿¿¿¿Identifier
2501¿VariableDeclarator¿¿2817¿v315¿¿¿{"start":{"line":192,"column":8},"end":{"line":192,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2502¿UnaryExpression¿!¿2817¿¿¿¿{"start":{"line":192,"column":8},"end":{"line":192,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿UnaryExpression
2503¿Identifier¿¿2817¿v314¿¿¿¿¿Identifier
2504¿VariableDeclarator¿¿2817¿v316¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2505¿MemberExpression¿¿2817¿¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2506¿Identifier¿¿2817¿options¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2507¿Identifier¿¿2817¿data¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2508¿VariableDeclarator¿¿2817¿v317¿¿¿{"start":{"line":193,"column":21},"end":{"line":193,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2509¿MemberExpression¿computed¿2817¿¿¿¿{"start":{"line":193,"column":21},"end":{"line":193,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2510¿Identifier¿¿2817¿series¿¿¿{"start":{"line":193,"column":21},"end":{"line":193,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2511¿Identifier¿¿2817¿i¿¿¿{"start":{"line":193,"column":28},"end":{"line":193,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Identifier
2512¿VariableDeclarator¿¿2817¿v318¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2513¿MemberExpression¿computed¿2817¿¿¿¿{"start":{"line":193,"column":8},"end":{"line":193,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿MemberExpression
2514¿Identifier¿¿2817¿v316¿¿¿¿¿Identifier
2515¿Identifier¿¿2817¿v317¿¿¿¿¿Identifier
2516¿VariableDeclarator¿¿2817¿v319¿¿¿{"start":{"line":193,"column":1},"end":{"line":193,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2517¿UnaryExpression¿typeof¿2817¿¿¿¿{"start":{"line":193,"column":1},"end":{"line":193,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿UnaryExpression
2518¿Identifier¿¿2817¿v318¿¿¿¿¿Identifier
2519¿VariableDeclarator¿¿2817¿v320¿¿¿{"start":{"line":193,"column":1},"end":{"line":193,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2520¿BinaryExpression¿===¿2817¿¿¿¿{"start":{"line":193,"column":1},"end":{"line":193,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿BinaryExpression
2521¿Identifier¿¿2817¿v319¿¿¿¿¿Identifier
2522¿Literal¿string¿2817¿¿'function'¿¿{"start":{"line":193,"column":36},"end":{"line":193,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿Literal
2523¿VariableDeclarator¿¿2817¿v321¿¿¿{"start":{"line":192,"column":8},"end":{"line":193,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿VariableDeclarator
2524¿LogicalExpression¿||¿2817¿¿¿¿{"start":{"line":192,"column":8},"end":{"line":193,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/plotter_0.5.0/plotter.js"}¿¿LogicalExpression
