Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5936¿Program¿¿-1¿¿¿¿{"start":{"line":27,"column":0},"end":{"line":761,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Program
8858¿Literal¿number¿10567¿¿1¿¿{"start":{"line":458,"column":24},"end":{"line":458,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8859¿BlockStatement¿¿10567¿¿¿¿¿¿BlockStatement
8860¿ExpressionStatement¿¿10567¿¿¿¿{"start":{"line":459,"column":1},"end":{"line":459,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8861¿AssignmentExpression¿=¿10567¿¿¿¿{"start":{"line":459,"column":1},"end":{"line":459,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8862¿MemberExpression¿¿10567¿¿¿¿{"start":{"line":459,"column":1},"end":{"line":459,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
8863¿Identifier¿¿10567¿self¿¿¿{"start":{"line":459,"column":1},"end":{"line":459,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8864¿Identifier¿¿10567¿outputType¿¿¿{"start":{"line":459,"column":6},"end":{"line":459,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8865¿Identifier¿¿10567¿type¿¿¿{"start":{"line":459,"column":19},"end":{"line":459,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8866¿ReturnStatement¿¿10567¿¿¿¿{"start":{"line":460,"column":1},"end":{"line":460,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ReturnStatement
8867¿Identifier¿¿10567¿self¿¿¿{"start":{"line":460,"column":8},"end":{"line":460,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8868¿BlockStatement¿¿10567¿¿¿¿{"start":{"line":455,"column":35},"end":{"line":461,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BlockStatement
8869¿ExpressionStatement¿¿10435¿¿¿¿{"start":{"line":455,"column":0},"end":{"line":461,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8870¿AssignmentExpression¿=¿10435¿¿¿¿{"start":{"line":455,"column":0},"end":{"line":461,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8871¿MemberExpression¿¿10435¿¿¿¿{"start":{"line":455,"column":0},"end":{"line":455,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
8872¿Identifier¿¿10435¿ImageProto¿¿¿{"start":{"line":455,"column":0},"end":{"line":455,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8873¿Identifier¿¿10435¿output¿¿¿{"start":{"line":455,"column":11},"end":{"line":455,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8874¿Identifier¿¿10435¿v911¿¿¿¿¿Identifier
8875¿VariableDeclarator¿¿10435¿v920¿¿¿{"start":{"line":463,"column":0},"end":{"line":477,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8876¿FunctionExpression¿¿10435¿anon¿¿¿{"start":{"line":463,"column":20},"end":{"line":477,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿FunctionExpression
8877¿Identifier¿¿0¿w¿¿¿{"start":{"line":463,"column":29},"end":{"line":463,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8878¿Identifier¿¿0¿h¿¿¿{"start":{"line":463,"column":32},"end":{"line":463,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8879¿Identifier¿¿0¿options¿¿¿{"start":{"line":463,"column":35},"end":{"line":463,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8880¿ExpressionStatement¿¿10570¿¿¿¿{"start":{"line":464,"column":1},"end":{"line":464,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8881¿AssignmentExpression¿=¿10570¿¿¿¿{"start":{"line":464,"column":1},"end":{"line":464,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8882¿Identifier¿¿10570¿options¿¿¿{"start":{"line":464,"column":1},"end":{"line":464,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8883¿LogicalExpression¿||¿10570¿¿¿¿{"start":{"line":464,"column":11},"end":{"line":464,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
8884¿Identifier¿¿10570¿options¿¿¿{"start":{"line":464,"column":11},"end":{"line":464,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8885¿Literal¿string¿10570¿¿''¿¿{"start":{"line":464,"column":22},"end":{"line":464,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8886¿VariableDeclarator¿¿10570¿self¿¿¿{"start":{"line":466,"column":5},"end":{"line":466,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8887¿ThisExpression¿¿10570¿¿¿¿{"start":{"line":466,"column":12},"end":{"line":466,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ThisExpression
8888¿VariableDeclarator¿¿10570¿size¿¿¿{"start":{"line":467,"column":5},"end":{"line":467,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8889¿Literal¿string¿10570¿¿''¿¿{"start":{"line":467,"column":12},"end":{"line":467,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8890¿VariableDeclarator¿¿10570¿v912¿¿¿{"start":{"line":469,"column":5},"end":{"line":469,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8891¿LogicalExpression¿&&¿10570¿¿¿¿{"start":{"line":469,"column":5},"end":{"line":469,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
8892¿Identifier¿¿10570¿w¿¿¿{"start":{"line":469,"column":5},"end":{"line":469,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8893¿Identifier¿¿10570¿h¿¿¿{"start":{"line":469,"column":10},"end":{"line":469,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8894¿IfStatement¿¿10570¿¿¿¿{"start":{"line":469,"column":1},"end":{"line":474,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
8895¿Identifier¿¿10570¿v912¿¿¿¿¿Identifier
8896¿VariableDeclarator¿¿10570¿v913¿¿¿{"start":{"line":470,"column":9},"end":{"line":470,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8897¿BinaryExpression¿+¿10570¿¿¿¿{"start":{"line":470,"column":9},"end":{"line":470,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
8898¿Identifier¿¿10570¿w¿¿¿{"start":{"line":470,"column":9},"end":{"line":470,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8899¿Literal¿string¿10570¿¿'x'¿¿{"start":{"line":470,"column":13},"end":{"line":470,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8900¿ExpressionStatement¿¿10570¿¿¿¿{"start":{"line":470,"column":2},"end":{"line":470,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8901¿AssignmentExpression¿=¿10570¿¿¿¿{"start":{"line":470,"column":2},"end":{"line":470,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8902¿Identifier¿¿10570¿size¿¿¿{"start":{"line":470,"column":2},"end":{"line":470,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8903¿BinaryExpression¿+¿10570¿¿¿¿{"start":{"line":470,"column":9},"end":{"line":470,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
8904¿Identifier¿¿10570¿v913¿¿¿¿¿Identifier
8905¿Identifier¿¿10570¿h¿¿¿{"start":{"line":470,"column":19},"end":{"line":470,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8906¿BlockStatement¿¿10570¿¿¿¿¿¿BlockStatement
8907¿VariableDeclarator¿¿10570¿v914¿¿¿{"start":{"line":471,"column":15},"end":{"line":471,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8908¿UnaryExpression¿!¿10570¿¿¿¿{"start":{"line":471,"column":15},"end":{"line":471,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
8909¿Identifier¿¿10570¿h¿¿¿{"start":{"line":471,"column":16},"end":{"line":471,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8910¿VariableDeclarator¿¿10570¿v915¿¿¿{"start":{"line":471,"column":10},"end":{"line":471,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8911¿LogicalExpression¿&&¿10570¿¿¿¿{"start":{"line":471,"column":10},"end":{"line":471,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
8912¿Identifier¿¿10570¿w¿¿¿{"start":{"line":471,"column":10},"end":{"line":471,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8913¿Identifier¿¿10570¿v914¿¿¿¿¿Identifier
8914¿IfStatement¿¿10570¿¿¿¿{"start":{"line":471,"column":6},"end":{"line":474,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
8915¿Identifier¿¿10570¿v915¿¿¿¿¿Identifier
8916¿ExpressionStatement¿¿10570¿¿¿¿{"start":{"line":472,"column":2},"end":{"line":472,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8917¿AssignmentExpression¿=¿10570¿¿¿¿{"start":{"line":472,"column":2},"end":{"line":472,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8918¿Identifier¿¿10570¿size¿¿¿{"start":{"line":472,"column":2},"end":{"line":472,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8919¿BinaryExpression¿+¿10570¿¿¿¿{"start":{"line":472,"column":9},"end":{"line":472,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
8920¿Identifier¿¿10570¿w¿¿¿{"start":{"line":472,"column":9},"end":{"line":472,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8921¿Literal¿string¿10570¿¿'x'¿¿{"start":{"line":472,"column":13},"end":{"line":472,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8922¿BlockStatement¿¿10570¿¿¿¿¿¿BlockStatement
8923¿VariableDeclarator¿¿10570¿v916¿¿¿{"start":{"line":473,"column":10},"end":{"line":473,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8924¿UnaryExpression¿!¿10570¿¿¿¿{"start":{"line":473,"column":10},"end":{"line":473,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
8925¿Identifier¿¿10570¿w¿¿¿{"start":{"line":473,"column":11},"end":{"line":473,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8926¿VariableDeclarator¿¿10570¿v917¿¿¿{"start":{"line":473,"column":10},"end":{"line":473,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8927¿LogicalExpression¿&&¿10570¿¿¿¿{"start":{"line":473,"column":10},"end":{"line":473,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
8928¿Identifier¿¿10570¿v916¿¿¿¿¿Identifier
8929¿Identifier¿¿10570¿h¿¿¿{"start":{"line":473,"column":16},"end":{"line":473,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8930¿IfStatement¿¿10570¿¿¿¿{"start":{"line":473,"column":6},"end":{"line":474,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
8931¿Identifier¿¿10570¿v917¿¿¿¿¿Identifier
8932¿ExpressionStatement¿¿10570¿¿¿¿{"start":{"line":474,"column":2},"end":{"line":474,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
8933¿AssignmentExpression¿=¿10570¿¿¿¿{"start":{"line":474,"column":2},"end":{"line":474,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
8934¿Identifier¿¿10570¿size¿¿¿{"start":{"line":474,"column":2},"end":{"line":474,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8935¿BinaryExpression¿+¿10570¿¿¿¿{"start":{"line":474,"column":9},"end":{"line":474,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
8936¿Literal¿string¿10570¿¿'x'¿¿{"start":{"line":474,"column":9},"end":{"line":474,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
8937¿Identifier¿¿10570¿h¿¿¿{"start":{"line":474,"column":15},"end":{"line":474,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8938¿BlockStatement¿¿10570¿¿¿¿¿¿BlockStatement
8939¿BlockStatement¿¿10570¿¿¿¿¿¿BlockStatement
8940¿BlockStatement¿¿10570¿¿¿¿¿¿BlockStatement
8941¿VariableDeclarator¿¿10570¿v918¿¿¿{"start":{"line":476,"column":29},"end":{"line":476,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8942¿BinaryExpression¿+¿10570¿¿¿¿{"start":{"line":476,"column":29},"end":{"line":476,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
8943¿Identifier¿¿10570¿size¿¿¿{"start":{"line":476,"column":29},"end":{"line":476,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8944¿Identifier¿¿10570¿options¿¿¿{"start":{"line":476,"column":36},"end":{"line":476,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
8945¿VariableDeclarator¿¿10570¿v919¿¿¿{"start":{"line":476,"column":8},"end":{"line":476,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
8946¿CallExpression¿¿10570¿¿¿¿{"start":{"line":476,"column":8},"end":{"line":476,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
