Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1034¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":138,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿Program
1794¿Identifier¿¿1803¿errorHandler¿¿¿{"start":{"line":136,"column":8},"end":{"line":136,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿Identifier
1795¿ExpressionStatement¿¿1803¿¿¿¿{"start":{"line":136,"column":0},"end":{"line":136,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿ExpressionStatement
1796¿Identifier¿¿1803¿v190¿¿¿¿¿Identifier
1797¿ExpressionStatement¿¿1803¿¿¿¿{"start":{"line":138,"column":0},"end":{"line":138,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿ExpressionStatement
1798¿AssignmentExpression¿=¿1803¿¿¿¿{"start":{"line":138,"column":0},"end":{"line":138,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿AssignmentExpression
1799¿MemberExpression¿¿1803¿¿¿¿{"start":{"line":138,"column":0},"end":{"line":138,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿MemberExpression
1800¿Identifier¿¿1803¿module¿¿¿{"start":{"line":138,"column":0},"end":{"line":138,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿Identifier
1801¿Identifier¿¿1803¿exports¿¿¿{"start":{"line":138,"column":7},"end":{"line":138,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿Identifier
1802¿Identifier¿¿1803¿app¿¿¿{"start":{"line":138,"column":17},"end":{"line":138,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/sonoverse/fixed_app.js"}¿¿Identifier
1803¿CFG_F_START¿¿1803¿__main__¿¿¿¿¿CFG_F_START
1804¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1805¿CFG_IF_END¿¿0¿1167¿¿¿¿¿CFG_IF_END
1806¿CFG_F_START¿¿1806¿1185_anon¿¿¿¿¿CFG_F_START
1807¿CFG_F_END¿¿0¿1185_anon¿¿¿¿¿CFG_F_END
1808¿CFG_F_START¿¿1808¿1225_anon¿¿¿¿¿CFG_F_START
1809¿CFG_F_END¿¿0¿1225_anon¿¿¿¿¿CFG_F_END
1810¿CFG_IF_END¿¿0¿1275¿¿¿¿¿CFG_IF_END
1811¿CFG_IF_END¿¿0¿1329¿¿¿¿¿CFG_IF_END
1812¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1813¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1814¿CFG_F_START¿¿1814¿1435_anon¿¿¿¿¿CFG_F_START
1815¿CFG_F_END¿¿0¿1435_anon¿¿¿¿¿CFG_F_END
1816¿CFG_IF_END¿¿0¿1491¿¿¿¿¿CFG_IF_END
1817¿CFG_IF_END¿¿0¿1546¿¿¿¿¿CFG_IF_END
1818¿CFG_IF_END¿¿0¿1613¿¿¿¿¿CFG_IF_END
1819¿CFG_IF_END¿¿0¿1591¿¿¿¿¿CFG_IF_END
1820¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1821¿CFG_F_START¿¿1821¿1757_anon¿¿¿¿¿CFG_F_START
1822¿CFG_F_END¿¿0¿1757_anon¿¿¿¿¿CFG_F_END
1823¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1824¿PDG_CALL¿¿1803¿1803.CALL->require-o232¿¿¿¿¿PDG_CALL
1825¿PDG_OBJECT¿¿0¿1803.express-o233¿¿¿¿¿PDG_OBJECT
1826¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1827¿PDG_CALL¿¿1803¿1803.CALL->require-o234¿¿¿¿¿PDG_CALL
1828¿PDG_OBJECT¿¿0¿1803.cors-o235¿¿¿¿¿PDG_OBJECT
1829¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1830¿PDG_CALL¿¿1803¿1803.CALL->require-o236¿¿¿¿¿PDG_CALL
1831¿PDG_OBJECT¿¿0¿1803.morgan-o237¿¿¿¿¿PDG_OBJECT
1832¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1833¿PDG_CALL¿¿1803¿1803.CALL->require-o238¿¿¿¿¿PDG_CALL
1834¿PDG_OBJECT¿¿0¿1803.bodyParser-o239¿¿¿¿¿PDG_OBJECT
1835¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1836¿PDG_CALL¿¿1803¿1803.CALL->require-o240¿¿¿¿¿PDG_CALL
1837¿PDG_OBJECT¿¿0¿1803.path-o241¿¿¿¿¿PDG_OBJECT
1838¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1839¿PDG_CALL¿¿1803¿1803.CALL->require-o242¿¿¿¿¿PDG_CALL
1840¿PDG_OBJECT¿¿0¿1803.helmet-o243¿¿¿¿¿PDG_OBJECT
1841¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1842¿PDG_CALL¿¿1803¿1803.CALL->require-o244¿¿¿¿¿PDG_CALL
1843¿PDG_OBJECT¿¿0¿1803.v96-o245¿¿¿¿¿PDG_OBJECT
1844¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1845¿PDG_CALL¿¿1803¿1803.CALL->v96.config-o246¿¿¿¿¿PDG_CALL
1846¿PDG_OBJECT¿¿0¿1803.v97-o247¿¿¿¿¿PDG_OBJECT
1847¿PDG_CALL¿¿1803¿1803.CALL->require-o248¿¿¿¿¿PDG_CALL
1848¿PDG_OBJECT¿¿0¿1803.connectDB-o249¿¿¿¿¿PDG_OBJECT
1849¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1850¿PDG_CALL¿¿1803¿1803.CALL->require-o250¿¿¿¿¿PDG_CALL
1851¿PDG_OBJECT¿¿0¿1803.errorHandler-o251¿¿¿¿¿PDG_OBJECT
1852¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1853¿PDG_CALL¿¿1803¿1803.CALL->express-o252¿¿¿¿¿PDG_CALL
1854¿PDG_OBJECT¿¿0¿1803.app-o253¿¿¿¿¿PDG_OBJECT
1855¿PDG_CALL¿¿1803¿1803.CALL->helmet-o254¿¿¿¿¿PDG_CALL
1856¿PDG_OBJECT¿¿0¿1803.v98-o255¿¿¿¿¿PDG_OBJECT
1857¿PDG_CALL¿¿1803¿1803.CALL->app.use-o256¿¿¿¿¿PDG_CALL
1858¿PDG_OBJECT¿¿0¿1803.v99-o257¿¿¿¿¿PDG_OBJECT
1859¿PDG_CALL¿¿1803¿1803.CALL->cors-o258¿¿¿¿¿PDG_CALL
1860¿PDG_OBJECT¿¿0¿1803.v100-o259¿¿¿¿¿PDG_OBJECT
1861¿PDG_CALL¿¿1803¿1803.CALL->app.use-o260¿¿¿¿¿PDG_CALL
1862¿PDG_OBJECT¿¿0¿1803.v101-o261¿¿¿¿¿PDG_OBJECT
1863¿PDG_CALL¿¿1803¿1803.CALL->morgan-o262¿¿¿¿¿PDG_CALL
1864¿PDG_OBJECT¿¿0¿1803.v102-o263¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1803¿1803.CALL->app.use-o264¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿0¿1803.v103-o265¿¿¿¿¿PDG_OBJECT
1867¿PDG_CALL¿¿1803¿1803.CALL->bodyParser.json-o266¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1803.v104-o267¿¿¿¿¿PDG_OBJECT
1869¿PDG_CALL¿¿1803¿1803.CALL->app.use-o268¿¿¿¿¿PDG_CALL
1870¿PDG_OBJECT¿¿0¿1803.v105-o269¿¿¿¿¿PDG_OBJECT
1871¿PDG_OBJECT¿¿0¿1803.v106-o270¿¿¿¿¿PDG_OBJECT
1872¿PDG_CALL¿¿1803¿1803.CALL->bodyParser.urlencoded-o271¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿0¿1803.v107-o272¿¿¿¿¿PDG_OBJECT
1874¿PDG_CALL¿¿1803¿1803.CALL->app.use-o273¿¿¿¿¿PDG_CALL
1875¿PDG_OBJECT¿¿0¿1803.v108-o274¿¿¿¿¿PDG_OBJECT
1876¿PDG_CALL¿¿1803¿1803.CALL->require-o275¿¿¿¿¿PDG_CALL
1877¿PDG_OBJECT¿¿0¿1803.fs-o276¿¿¿¿¿PDG_OBJECT
1878¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1879¿PDG_CALL¿¿1803¿1803.CALL->path.resolve-o277¿¿¿¿¿PDG_CALL
1880¿PDG_OBJECT¿¿0¿1803.uploadsBase-o278¿¿¿¿¿PDG_OBJECT
1881¿PDG_CALL¿¿1803¿1803.CALL->fs.existsSync-o279¿¿¿¿¿PDG_CALL
1882¿PDG_OBJECT¿¿0¿1803.v109-o280¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿0¿1803.v111-o281¿¿¿¿¿PDG_OBJECT
1884¿PDG_CALL¿¿1803¿1803.CALL->fs.mkdirSync-o282¿¿¿¿¿PDG_CALL
1885¿PDG_OBJECT¿¿0¿1803.v112-o283¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿0¿1806.this-o284¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1806.base-o285¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1806.target-o286¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1803.isInside-o287¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1808.this-o288¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1808.req-o289¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1808.res-o290¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1808.next-o291¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1803.uploadsStaticGuard-o292¿¿¿¿¿PDG_OBJECT
1895¿PDG_CALL¿¿1803¿1803.CALL->express.static-o293¿¿¿¿¿PDG_CALL
1896¿PDG_OBJECT¿¿0¿1803.v142-o294¿¿¿¿¿PDG_OBJECT
1897¿PDG_CALL¿¿1803¿1803.CALL->app.use-o295¿¿¿¿¿PDG_CALL
1898¿PDG_OBJECT¿¿0¿1803.v143-o296¿¿¿¿¿PDG_OBJECT
1899¿PDG_CALL¿¿1803¿1803.CALL->require-o297¿¿¿¿¿PDG_CALL
1900¿PDG_OBJECT¿¿0¿1803.requestsRouter-o298¿¿¿¿¿PDG_OBJECT
1901¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1902¿PDG_CALL¿¿1803¿1803.CALL->require-o299¿¿¿¿¿PDG_CALL
1903¿PDG_OBJECT¿¿0¿1803.uploadController-o300¿¿¿¿¿PDG_OBJECT
1904¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1905¿PDG_CALL¿¿1803¿1803.CALL->require-o301¿¿¿¿¿PDG_CALL
1906¿PDG_OBJECT¿¿0¿1803.upload-o302¿¿¿¿¿PDG_OBJECT
1907¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1908¿PDG_OBJECT¿¿0¿1814.this-o303¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿0¿1814.req-o304¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿0¿1814.res-o305¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿0¿1814.next-o306¿¿¿¿¿PDG_OBJECT
1912¿PDG_OBJECT¿¿0¿1803.pathTraversalProtection-o307¿¿¿¿¿PDG_OBJECT
1913¿PDG_CALL¿¿1803¿1803.CALL->app.use-o308¿¿¿¿¿PDG_CALL
1914¿PDG_OBJECT¿¿0¿1803.v178-o309¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1803.upload.upload-o310¿¿¿¿¿PDG_OBJECT
1916¿PDG_CALL¿¿1803¿1803.CALL->v179.single-o311¿¿¿¿¿PDG_CALL
1917¿PDG_OBJECT¿¿0¿1803.v180-o312¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1803.uploadController.uploadAudio-o313¿¿¿¿¿PDG_OBJECT
1919¿PDG_CALL¿¿1803¿1803.CALL->app.post-o314¿¿¿¿¿PDG_CALL
1920¿PDG_OBJECT¿¿0¿1803.v182-o315¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1803.uploadController.streamAudio-o316¿¿¿¿¿PDG_OBJECT
1922¿PDG_CALL¿¿1803¿1803.CALL->app.get-o317¿¿¿¿¿PDG_CALL
1923¿PDG_OBJECT¿¿0¿1803.v184-o318¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1821.this-o319¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿0¿1821.req-o320¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿0¿1821.res-o321¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1803.v188-o322¿¿¿¿¿PDG_OBJECT
1928¿PDG_CALL¿¿1803¿1803.CALL->app.get-o323¿¿¿¿¿PDG_CALL
1929¿PDG_OBJECT¿¿0¿1803.v189-o324¿¿¿¿¿PDG_OBJECT
1930¿PDG_CALL¿¿1803¿1803.CALL->app.use-o325¿¿¿¿¿PDG_CALL
1931¿PDG_OBJECT¿¿0¿1803.v190-o326¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿0¿1803.module-o327¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1803.module.exports-o328¿¿¿¿¿PDG_OBJECT
1934¿PDG_CALL¿¿1806¿1806.CALL->path.relative-o329¿¿¿¿¿PDG_CALL
1935¿PDG_OBJECT¿¿0¿1806.rel-o330¿¿¿¿¿PDG_OBJECT
1936¿PDG_CALL¿¿1806¿1806.CALL->rel.startsWith-o331¿¿¿¿¿PDG_CALL
1937¿PDG_OBJECT¿¿0¿1806.v113-o332¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1806.v115-o333¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1806¿1806.CALL->path.isAbsolute-o334¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿0¿1806.v116-o335¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1806.v118-o336¿¿¿¿¿PDG_OBJECT
1942¿PDG_RETURN¿¿0¿1806.RET_OBJ-o337¿¿¿¿¿PDG_RETURN
1943¿PDG_OBJECT¿¿0¿1808.req.url-o338¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1808.v120-o339¿¿¿¿¿PDG_OBJECT
1945¿PDG_CALL¿¿1808¿1808.CALL->v120.split-o340¿¿¿¿¿PDG_CALL
1946¿PDG_OBJECT¿¿0¿1808.v121-o341¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1808.v121.0-o342¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1808.v123-o343¿¿¿¿¿PDG_OBJECT
1949¿PDG_CALL¿¿1808¿1808.CALL->decodeURIComponent-o344¿¿¿¿¿PDG_CALL
1950¿PDG_OBJECT¿¿0¿1808.urlPath-o345¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1808.v124-o346¿¿¿¿¿PDG_OBJECT
1952¿PDG_CALL¿¿1808¿1808.CALL->path.resolve-o347¿¿¿¿¿PDG_CALL
1953¿PDG_OBJECT¿¿0¿1808.candidate-o348¿¿¿¿¿PDG_OBJECT
1954¿PDG_CALL¿¿1808¿1808.CALL->isInside-o349¿¿¿¿¿PDG_CALL
1955¿PDG_OBJECT¿¿0¿1808.v125-o350¿¿¿¿¿PDG_OBJECT
1956¿PDG_CALL¿¿1808¿1808.CALL->res.status-o351¿¿¿¿¿PDG_CALL
1957¿PDG_OBJECT¿¿0¿1808.v127-o352¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1808.v128-o353¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1808.v128-o354¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1808.v128.message-o355¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1808.v129-o356¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1808¿1808.CALL->v127.json-o357¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1808.v130-o358¿¿¿¿¿PDG_OBJECT
1964¿PDG_RETURN¿¿0¿1808.RET_OBJ-o359¿¿¿¿¿PDG_RETURN
1965¿PDG_CALL¿¿1808¿1808.CALL->fs.realpathSync-o360¿¿¿¿¿PDG_CALL
1966¿PDG_OBJECT¿¿0¿1808.realBase-o361¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1808¿1808.CALL->fs.realpathSync-o362¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿0¿1808.realTarget-o363¿¿¿¿¿PDG_OBJECT
1969¿PDG_CALL¿¿1808¿1808.CALL->isInside-o364¿¿¿¿¿PDG_CALL
1970¿PDG_OBJECT¿¿0¿1808.v131-o365¿¿¿¿¿PDG_OBJECT
1971¿PDG_CALL¿¿1808¿1808.CALL->res.status-o366¿¿¿¿¿PDG_CALL
1972¿PDG_OBJECT¿¿0¿1808.v133-o367¿¿¿¿¿PDG_OBJECT
1973¿PDG_OBJECT¿¿0¿1808.v134-o368¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1808.v134-o369¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1808.v134.message-o370¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1808.v135-o371¿¿¿¿¿PDG_OBJECT
1977¿PDG_CALL¿¿1808¿1808.CALL->v133.json-o372¿¿¿¿¿PDG_CALL
1978¿PDG_OBJECT¿¿0¿1808.v136-o373¿¿¿¿¿PDG_OBJECT
1979¿PDG_RETURN¿¿0¿1808.RET_OBJ-o374¿¿¿¿¿PDG_RETURN
1980¿PDG_CALL¿¿1808¿1808.CALL->next-o375¿¿¿¿¿PDG_CALL
1981¿PDG_OBJECT¿¿0¿1808.v137-o376¿¿¿¿¿PDG_OBJECT
1982¿PDG_RETURN¿¿0¿1808.RET_OBJ-o377¿¿¿¿¿PDG_RETURN
1983¿PDG_CALL¿¿1808¿1808.CALL->res.status-o378¿¿¿¿¿PDG_CALL
1984¿PDG_OBJECT¿¿0¿1808.v138-o379¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1808.v139-o380¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1808.v139-o381¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1808.v139.message-o382¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1808.v140-o383¿¿¿¿¿PDG_OBJECT
1989¿PDG_CALL¿¿1808¿1808.CALL->v138.json-o384¿¿¿¿¿PDG_CALL
1990¿PDG_OBJECT¿¿0¿1808.v141-o385¿¿¿¿¿PDG_OBJECT
1991¿PDG_RETURN¿¿0¿1808.RET_OBJ-o386¿¿¿¿¿PDG_RETURN
1992¿PDG_OBJECT¿¿0¿1814.req.params-o387¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1814.v144.filename-o388¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1814.v147-o389¿¿¿¿¿PDG_OBJECT
1995¿PDG_CALL¿¿1814¿1814.CALL->name.includes-o390¿¿¿¿¿PDG_CALL
1996¿PDG_OBJECT¿¿0¿1814.v149-o391¿¿¿¿¿PDG_OBJECT
1997¿PDG_CALL¿¿1814¿1814.CALL->name.includes-o392¿¿¿¿¿PDG_CALL
1998¿PDG_OBJECT¿¿0¿1814.v151-o393¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1814¿1814.CALL->name.includes-o394¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1814.v153-o395¿¿¿¿¿PDG_OBJECT
2001¿PDG_CALL¿¿1814¿1814.CALL->res.status-o396¿¿¿¿¿PDG_CALL
2002¿PDG_OBJECT¿¿0¿1814.v155-o397¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1814.v156-o398¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1814.v156-o399¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1814.v156.message-o400¿¿¿¿¿PDG_OBJECT
2006¿PDG_OBJECT¿¿0¿1814.v156-o401¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿0¿1814.v156.code-o402¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1814.v157-o403¿¿¿¿¿PDG_OBJECT
2009¿PDG_CALL¿¿1814¿1814.CALL->v155.json-o404¿¿¿¿¿PDG_CALL
2010¿PDG_OBJECT¿¿0¿1814.v158-o405¿¿¿¿¿PDG_OBJECT
2011¿PDG_RETURN¿¿0¿1814.RET_OBJ-o406¿¿¿¿¿PDG_RETURN
2012¿PDG_CALL¿¿1814¿1814.CALL->path.resolve-o407¿¿¿¿¿PDG_CALL
2013¿PDG_OBJECT¿¿0¿1814.target-o408¿¿¿¿¿PDG_OBJECT
2014¿PDG_CALL¿¿1814¿1814.CALL->isInside-o409¿¿¿¿¿PDG_CALL
2015¿PDG_OBJECT¿¿0¿1814.v159-o410¿¿¿¿¿PDG_OBJECT
2016¿PDG_CALL¿¿1814¿1814.CALL->res.status-o411¿¿¿¿¿PDG_CALL
2017¿PDG_OBJECT¿¿0¿1814.v161-o412¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1814.v162-o413¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1814.v162-o414¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1814.v162.message-o415¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1814.v162-o416¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1814.v162.code-o417¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1814.v163-o418¿¿¿¿¿PDG_OBJECT
2024¿PDG_CALL¿¿1814¿1814.CALL->v161.json-o419¿¿¿¿¿PDG_CALL
2025¿PDG_OBJECT¿¿0¿1814.v164-o420¿¿¿¿¿PDG_OBJECT
2026¿PDG_RETURN¿¿0¿1814.RET_OBJ-o421¿¿¿¿¿PDG_RETURN
2027¿PDG_CALL¿¿1814¿1814.CALL->fs.existsSync-o422¿¿¿¿¿PDG_CALL
2028¿PDG_OBJECT¿¿0¿1814.v165-o423¿¿¿¿¿PDG_OBJECT
2029¿PDG_CALL¿¿1814¿1814.CALL->fs.realpathSync-o424¿¿¿¿¿PDG_CALL
2030¿PDG_OBJECT¿¿0¿1814.realBase-o425¿¿¿¿¿PDG_OBJECT
2031¿PDG_CALL¿¿1814¿1814.CALL->fs.realpathSync-o426¿¿¿¿¿PDG_CALL
2032¿PDG_OBJECT¿¿0¿1814.realTarget-o427¿¿¿¿¿PDG_OBJECT
2033¿PDG_CALL¿¿1814¿1814.CALL->isInside-o428¿¿¿¿¿PDG_CALL
2034¿PDG_OBJECT¿¿0¿1814.v166-o429¿¿¿¿¿PDG_OBJECT
2035¿PDG_CALL¿¿1814¿1814.CALL->res.status-o430¿¿¿¿¿PDG_CALL
2036¿PDG_OBJECT¿¿0¿1814.v168-o431¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1814.v169-o432¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1814.v169-o433¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1814.v169.message-o434¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1814.v169-o435¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿0¿1814.v169.code-o436¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1814.v170-o437¿¿¿¿¿PDG_OBJECT
2043¿PDG_CALL¿¿1814¿1814.CALL->v168.json-o438¿¿¿¿¿PDG_CALL
2044¿PDG_OBJECT¿¿0¿1814.v171-o439¿¿¿¿¿PDG_OBJECT
2045¿PDG_RETURN¿¿0¿1814.RET_OBJ-o440¿¿¿¿¿PDG_RETURN
2046¿PDG_OBJECT¿¿0¿1814.res.locals-o441¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1814.v172-o442¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿1814.v172.safeUploadPath-o443¿¿¿¿¿PDG_OBJECT
2049¿PDG_CALL¿¿1814¿1814.CALL->next-o444¿¿¿¿¿PDG_CALL
2050¿PDG_OBJECT¿¿0¿1814.v173-o445¿¿¿¿¿PDG_OBJECT
2051¿PDG_RETURN¿¿0¿1814.RET_OBJ-o446¿¿¿¿¿PDG_RETURN
2052¿PDG_CALL¿¿1814¿1814.CALL->res.status-o447¿¿¿¿¿PDG_CALL
2053¿PDG_OBJECT¿¿0¿1814.v174-o448¿¿¿¿¿PDG_OBJECT
2054¿PDG_OBJECT¿¿0¿1814.v175-o449¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1814.v175-o450¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1814.v175.message-o451¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿1814.v175-o452¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿1814.v175.code-o453¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿0¿1814.v176-o454¿¿¿¿¿PDG_OBJECT
2060¿PDG_CALL¿¿1814¿1814.CALL->v174.json-o455¿¿¿¿¿PDG_CALL
2061¿PDG_OBJECT¿¿0¿1814.v177-o456¿¿¿¿¿PDG_OBJECT
2062¿PDG_RETURN¿¿0¿1814.RET_OBJ-o457¿¿¿¿¿PDG_RETURN
2063¿PDG_CALL¿¿1821¿1821.CALL->res.status-o458¿¿¿¿¿PDG_CALL
2064¿PDG_OBJECT¿¿0¿1821.v185-o459¿¿¿¿¿PDG_OBJECT
2065¿PDG_OBJECT¿¿0¿1821.v186-o460¿¿¿¿¿PDG_OBJECT
2066¿PDG_CALL¿¿1821¿1821.CALL->v185.json-o461¿¿¿¿¿PDG_CALL
2067¿PDG_OBJECT¿¿0¿1821.v187-o462¿¿¿¿¿PDG_OBJECT
