Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4334¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":381,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Program
5946¿Identifier¿¿7689¿lines¿¿¿{"start":{"line":192,"column":23},"end":{"line":192,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5947¿Identifier¿¿7689¿i¿¿¿{"start":{"line":192,"column":29},"end":{"line":192,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5948¿VariableDeclarator¿¿7689¿v618¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5949¿MemberExpression¿computed¿7689¿¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
5950¿Identifier¿¿7689¿line¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5951¿Literal¿number¿7689¿¿0¿¿{"start":{"line":193,"column":21},"end":{"line":193,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
5952¿VariableDeclarator¿¿7689¿v619¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5953¿BinaryExpression¿===¿7689¿¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
5954¿Identifier¿¿7689¿v618¿¿¿¿¿Identifier
5955¿Literal¿string¿7689¿¿'\t'¿¿{"start":{"line":193,"column":28},"end":{"line":193,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
5956¿VariableDeclarator¿¿7689¿v620¿¿¿{"start":{"line":193,"column":36},"end":{"line":193,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5957¿CallExpression¿¿7689¿¿¿¿{"start":{"line":193,"column":36},"end":{"line":193,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
5958¿MemberExpression¿¿7689¿¿¿¿{"start":{"line":193,"column":36},"end":{"line":193,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
5959¿Identifier¿¿7689¿line¿¿¿{"start":{"line":193,"column":36},"end":{"line":193,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5960¿Identifier¿¿7689¿startsWith¿¿¿{"start":{"line":193,"column":41},"end":{"line":193,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5961¿Literal¿string¿7689¿¿'    '¿¿{"start":{"line":193,"column":52},"end":{"line":193,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
5962¿VariableDeclarator¿¿7689¿v621¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5963¿LogicalExpression¿||¿7689¿¿¿¿{"start":{"line":193,"column":16},"end":{"line":193,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿LogicalExpression
5964¿Identifier¿¿7689¿v619¿¿¿¿¿Identifier
5965¿Identifier¿¿7689¿v620¿¿¿¿¿Identifier
5966¿IfStatement¿¿7689¿¿¿¿{"start":{"line":193,"column":12},"end":{"line":204,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
5967¿Identifier¿¿7689¿v621¿¿¿¿¿Identifier
5968¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":194,"column":16},"end":{"line":194,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
5969¿AssignmentExpression¿=¿7689¿¿¿¿{"start":{"line":194,"column":16},"end":{"line":194,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
5970¿Identifier¿¿7689¿i¿¿¿{"start":{"line":194,"column":16},"end":{"line":194,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5971¿CallExpression¿¿7689¿¿¿¿{"start":{"line":194,"column":20},"end":{"line":194,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
5972¿Identifier¿¿7689¿parseProp¿¿¿{"start":{"line":194,"column":20},"end":{"line":194,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5973¿Identifier¿¿7689¿curr¿¿¿{"start":{"line":194,"column":30},"end":{"line":194,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5974¿Identifier¿¿7689¿ctx¿¿¿{"start":{"line":194,"column":36},"end":{"line":194,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5975¿Identifier¿¿7689¿line¿¿¿{"start":{"line":194,"column":41},"end":{"line":194,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5976¿Identifier¿¿7689¿lines¿¿¿{"start":{"line":194,"column":47},"end":{"line":194,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5977¿Identifier¿¿7689¿i¿¿¿{"start":{"line":194,"column":54},"end":{"line":194,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5978¿BlockStatement¿¿7689¿¿¿¿{"start":{"line":193,"column":61},"end":{"line":195,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
5979¿VariableDeclarator¿¿7689¿v622¿¿¿{"start":{"line":196,"column":22},"end":{"line":196,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5980¿MemberExpression¿¿7689¿¿¿¿{"start":{"line":196,"column":22},"end":{"line":196,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
5981¿Identifier¿¿7689¿line¿¿¿{"start":{"line":196,"column":22},"end":{"line":196,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5982¿Identifier¿¿7689¿length¿¿¿{"start":{"line":196,"column":27},"end":{"line":196,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5983¿VariableDeclarator¿¿7689¿v623¿¿¿{"start":{"line":196,"column":21},"end":{"line":196,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5984¿UnaryExpression¿!¿7689¿¿¿¿{"start":{"line":196,"column":21},"end":{"line":196,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿UnaryExpression
5985¿Identifier¿¿7689¿v622¿¿¿¿¿Identifier
5986¿IfStatement¿¿7689¿¿¿¿{"start":{"line":196,"column":17},"end":{"line":204,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
5987¿Identifier¿¿7689¿v623¿¿¿¿¿Identifier
5988¿VariableDeclarator¿¿7689¿v624¿¿¿{"start":{"line":197,"column":16},"end":{"line":197,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5989¿UpdateExpression¿¿7689¿¿¿¿{"start":{"line":197,"column":16},"end":{"line":197,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿UpdateExpression
5990¿Identifier¿¿7689¿i¿¿¿{"start":{"line":197,"column":16},"end":{"line":197,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5991¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":197,"column":16},"end":{"line":197,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
5992¿Identifier¿¿7689¿v624¿¿¿¿¿Identifier
5993¿BreakStatement¿¿7689¿¿¿¿{"start":{"line":198,"column":16},"end":{"line":198,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BreakStatement
5994¿BlockStatement¿¿7689¿¿¿¿{"start":{"line":196,"column":35},"end":{"line":199,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
5995¿VariableDeclarator¿¿7689¿v625¿¿¿{"start":{"line":200,"column":21},"end":{"line":200,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
5996¿MemberExpression¿computed¿7689¿¿¿¿{"start":{"line":200,"column":21},"end":{"line":200,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
5997¿Identifier¿¿7689¿line¿¿¿{"start":{"line":200,"column":21},"end":{"line":200,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
5998¿Literal¿number¿7689¿¿0¿¿{"start":{"line":200,"column":26},"end":{"line":200,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
5999¿VariableDeclarator¿¿7689¿v626¿¿¿{"start":{"line":200,"column":21},"end":{"line":200,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6000¿BinaryExpression¿===¿7689¿¿¿¿{"start":{"line":200,"column":21},"end":{"line":200,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
6001¿Identifier¿¿7689¿v625¿¿¿¿¿Identifier
6002¿Literal¿string¿7689¿¿';'¿¿{"start":{"line":200,"column":33},"end":{"line":200,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
6003¿IfStatement¿¿7689¿¿¿¿{"start":{"line":200,"column":17},"end":{"line":204,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
6004¿Identifier¿¿7689¿v626¿¿¿¿¿Identifier
6005¿VariableDeclarator¿¿7689¿v627¿¿¿{"start":{"line":201,"column":16},"end":{"line":201,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6006¿UpdateExpression¿¿7689¿¿¿¿{"start":{"line":201,"column":16},"end":{"line":201,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿UpdateExpression
6007¿Identifier¿¿7689¿i¿¿¿{"start":{"line":201,"column":16},"end":{"line":201,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6008¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":201,"column":16},"end":{"line":201,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
6009¿Identifier¿¿7689¿v627¿¿¿¿¿Identifier
6010¿BlockStatement¿¿7689¿¿¿¿{"start":{"line":200,"column":38},"end":{"line":202,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
6011¿VariableDeclarator¿¿7689¿v628¿¿¿{"start":{"line":204,"column":36},"end":{"line":204,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6012¿TemplateLiteral¿¿7689¿¿¿¿{"start":{"line":204,"column":36},"end":{"line":204,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿TemplateLiteral
6013¿Identifier¿¿7689¿i¿¿¿{"start":{"line":204,"column":76},"end":{"line":204,"column":77},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6014¿VariableDeclarator¿¿7689¿v629¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6015¿CallExpression¿¿7689¿¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
6016¿MemberExpression¿¿7689¿¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6017¿Identifier¿¿7689¿errors¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6018¿Identifier¿¿7689¿illegalState¿¿¿{"start":{"line":204,"column":23},"end":{"line":204,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6019¿Identifier¿¿7689¿v628¿¿¿¿¿Identifier
6020¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":81},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
6021¿Identifier¿¿7689¿v629¿¿¿¿¿Identifier
6022¿BlockStatement¿¿7689¿¿¿¿¿¿BlockStatement
6023¿BlockStatement¿¿7689¿¿¿¿¿¿BlockStatement
6024¿BlockStatement¿¿7689¿¿¿¿¿¿BlockStatement
6025¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":191,"column":8},"end":{"line":205,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
6026¿AssignmentExpression¿=¿7689¿¿¿¿{"start":{"line":191,"column":8},"end":{"line":205,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
6027¿Identifier¿¿7689¿v617¿¿¿{"start":{"line":191,"column":8},"end":{"line":205,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6028¿BinaryExpression¿<¿7689¿¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
6029¿Identifier¿¿7689¿i¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6030¿Identifier¿¿7689¿n¿¿¿{"start":{"line":191,"column":19},"end":{"line":191,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6031¿BlockStatement¿¿7689¿¿¿¿{"start":{"line":191,"column":22},"end":{"line":205,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
6032¿ExpressionStatement¿¿7689¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":206,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
6033¿AssignmentExpression¿=¿7689¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":206,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
6034¿Identifier¿¿7689¿v599¿¿¿{"start":{"line":174,"column":4},"end":{"line":206,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6035¿BinaryExpression¿<¿7689¿¿¿¿{"start":{"line":174,"column":38},"end":{"line":174,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
6036¿Identifier¿¿7689¿i¿¿¿{"start":{"line":174,"column":38},"end":{"line":174,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6037¿Identifier¿¿7689¿n¿¿¿{"start":{"line":174,"column":42},"end":{"line":174,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6038¿BlockStatement¿¿7689¿¿¿¿{"start":{"line":174,"column":46},"end":{"line":206,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
6039¿VariableDeclarator¿¿7689¿v630¿¿¿{"start":{"line":207,"column":4},"end":{"line":207,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
