Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1038¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":136,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Program
1794¿VariableDeclarator¿¿1856¿fileOutputDir¿¿¿{"start":{"line":130,"column":8},"end":{"line":130,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1795¿CallExpression¿¿1856¿¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1796¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1797¿Identifier¿¿1856¿path¿¿¿{"start":{"line":130,"column":24},"end":{"line":130,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1798¿Identifier¿¿1856¿dirname¿¿¿{"start":{"line":130,"column":29},"end":{"line":130,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1799¿Identifier¿¿1856¿fileOutput¿¿¿{"start":{"line":130,"column":37},"end":{"line":130,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1800¿VariableDeclarator¿¿1856¿v207¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1801¿CallExpression¿¿1856¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1802¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1803¿Identifier¿¿1856¿console¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1804¿Identifier¿¿1856¿log¿¿¿{"start":{"line":131,"column":12},"end":{"line":131,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1805¿Literal¿string¿1856¿¿'Copying: %s'¿¿{"start":{"line":131,"column":16},"end":{"line":131,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1806¿Identifier¿¿1856¿fileRelative¿¿¿{"start":{"line":131,"column":31},"end":{"line":131,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1807¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":131,"column":4},"end":{"line":131,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1808¿Identifier¿¿1856¿v207¿¿¿¿¿Identifier
1809¿VariableDeclarator¿¿1856¿v208¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1810¿CallExpression¿¿1856¿¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1811¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1812¿Identifier¿¿1856¿shell¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1813¿Identifier¿¿1856¿mkdir¿¿¿{"start":{"line":132,"column":10},"end":{"line":132,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1814¿Literal¿string¿1856¿¿'-p'¿¿{"start":{"line":132,"column":16},"end":{"line":132,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1815¿Identifier¿¿1856¿fileOutputDir¿¿¿{"start":{"line":132,"column":22},"end":{"line":132,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1816¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":132,"column":4},"end":{"line":132,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1817¿Identifier¿¿1856¿v208¿¿¿¿¿Identifier
1818¿VariableDeclarator¿¿1856¿v209¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1819¿CallExpression¿¿1856¿¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1820¿MemberExpression¿¿1856¿¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1821¿Identifier¿¿1856¿shell¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1822¿Identifier¿¿1856¿cp¿¿¿{"start":{"line":133,"column":10},"end":{"line":133,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1823¿Identifier¿¿1856¿file¿¿¿{"start":{"line":133,"column":13},"end":{"line":133,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1824¿Identifier¿¿1856¿fileOutput¿¿¿{"start":{"line":133,"column":19},"end":{"line":133,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1825¿ExpressionStatement¿¿1856¿¿¿¿{"start":{"line":133,"column":4},"end":{"line":133,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1826¿Identifier¿¿1856¿v209¿¿¿¿¿Identifier
1827¿BlockStatement¿¿1856¿¿¿¿{"start":{"line":99,"column":32},"end":{"line":134,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿BlockStatement
1828¿VariableDeclarator¿¿1841¿app¿¿¿{"start":{"line":79,"column":4},"end":{"line":134,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿VariableDeclarator
1829¿CallExpression¿¿1841¿¿¿¿{"start":{"line":79,"column":10},"end":{"line":134,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿CallExpression
1830¿MemberExpression¿¿1841¿¿¿¿{"start":{"line":79,"column":10},"end":{"line":99,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1831¿Identifier¿¿1841¿v172¿¿¿¿¿Identifier
1832¿Identifier¿¿1841¿on¿¿¿{"start":{"line":99,"column":3},"end":{"line":99,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1833¿Literal¿string¿1841¿¿'reload'¿¿{"start":{"line":99,"column":6},"end":{"line":99,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Literal
1834¿Identifier¿¿1841¿v210¿¿¿¿¿Identifier
1835¿ExpressionStatement¿¿1841¿¿¿¿{"start":{"line":136,"column":0},"end":{"line":136,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿ExpressionStatement
1836¿AssignmentExpression¿=¿1841¿¿¿¿{"start":{"line":136,"column":0},"end":{"line":136,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿AssignmentExpression
1837¿MemberExpression¿¿1841¿¿¿¿{"start":{"line":136,"column":0},"end":{"line":136,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿MemberExpression
1838¿Identifier¿¿1841¿module¿¿¿{"start":{"line":136,"column":0},"end":{"line":136,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1839¿Identifier¿¿1841¿exports¿¿¿{"start":{"line":136,"column":7},"end":{"line":136,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1840¿Identifier¿¿1841¿app¿¿¿{"start":{"line":136,"column":17},"end":{"line":136,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/github/webvrrocks/dev.js"}¿¿Identifier
1841¿CFG_F_START¿¿1841¿__main__¿¿¿¿¿CFG_F_START
1842¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1843¿CFG_F_START¿¿1843¿1227_anon¿¿¿¿¿CFG_F_START
1844¿CFG_F_END¿¿0¿1227_anon¿¿¿¿¿CFG_F_END
1845¿CFG_IF_END¿¿0¿1268¿¿¿¿¿CFG_IF_END
1846¿CFG_F_START¿¿1846¿1297_anon¿¿¿¿¿CFG_F_START
1847¿CFG_F_END¿¿0¿1297_anon¿¿¿¿¿CFG_F_END
1848¿CFG_IF_END¿¿0¿1299¿¿¿¿¿CFG_IF_END
1849¿CFG_IF_END¿¿0¿1383¿¿¿¿¿CFG_IF_END
1850¿CFG_F_START¿¿1850¿1405_anon¿¿¿¿¿CFG_F_START
1851¿CFG_F_END¿¿0¿1405_anon¿¿¿¿¿CFG_F_END
1852¿CFG_F_START¿¿1852¿1483_anon¿¿¿¿¿CFG_F_START
1853¿CFG_F_END¿¿0¿1483_anon¿¿¿¿¿CFG_F_END
1854¿CFG_F_START¿¿1854¿1490_anon¿¿¿¿¿CFG_F_START
1855¿CFG_F_END¿¿0¿1490_anon¿¿¿¿¿CFG_F_END
1856¿CFG_F_START¿¿1856¿1576_anon¿¿¿¿¿CFG_F_START
1857¿CFG_F_END¿¿0¿1576_anon¿¿¿¿¿CFG_F_END
1858¿CFG_IF_END¿¿0¿1592¿¿¿¿¿CFG_IF_END
1859¿CFG_IF_END¿¿0¿1644¿¿¿¿¿CFG_IF_END
1860¿CFG_IF_END¿¿0¿1700¿¿¿¿¿CFG_IF_END
1861¿CFG_IF_END¿¿0¿1673¿¿¿¿¿CFG_IF_END
1862¿CFG_IF_END¿¿0¿1753¿¿¿¿¿CFG_IF_END
1863¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1864¿PDG_CALL¿¿1841¿1841.CALL->require-o205¿¿¿¿¿PDG_CALL
1865¿PDG_OBJECT¿¿0¿1841.fs-o206¿¿¿¿¿PDG_OBJECT
1866¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1867¿PDG_CALL¿¿1841¿1841.CALL->require-o207¿¿¿¿¿PDG_CALL
1868¿PDG_OBJECT¿¿0¿1841.path-o208¿¿¿¿¿PDG_OBJECT
1869¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1870¿PDG_CALL¿¿1841¿1841.CALL->require-o209¿¿¿¿¿PDG_CALL
1871¿PDG_OBJECT¿¿0¿1841.urllib-o210¿¿¿¿¿PDG_OBJECT
1872¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1873¿PDG_CALL¿¿1841¿1841.CALL->require-o211¿¿¿¿¿PDG_CALL
1874¿PDG_OBJECT¿¿0¿1841.budo-o212¿¿¿¿¿PDG_OBJECT
1875¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1876¿PDG_CALL¿¿1841¿1841.CALL->require-o213¿¿¿¿¿PDG_CALL
1877¿PDG_OBJECT¿¿0¿1841.shell-o214¿¿¿¿¿PDG_OBJECT
1878¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1879¿PDG_CALL¿¿1841¿1841.CALL->require-o215¿¿¿¿¿PDG_CALL
1880¿PDG_OBJECT¿¿0¿1841.yonder-o216¿¿¿¿¿PDG_OBJECT
1881¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1882¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o217¿¿¿¿¿PDG_CALL
1883¿PDG_OBJECT¿¿0¿1841.v106-o218¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿0¿1841.v107-o219¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿0¿1841.v107-o220¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿0¿1841.v107.strict-o221¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿0¿1841.v107-o222¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿0¿1841.v107.cwd-o223¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿0¿1841.v107-o224¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿0¿1841.v107.include-o225¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿0¿1841.v107-o226¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1841.v107.ignore-o227¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1841.v107-o228¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1841.v107.nonull-o229¿¿¿¿¿PDG_OBJECT
1895¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o230¿¿¿¿¿PDG_CALL
1896¿PDG_OBJECT¿¿0¿1841.v108-o231¿¿¿¿¿PDG_OBJECT
1897¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o232¿¿¿¿¿PDG_CALL
1898¿PDG_OBJECT¿¿0¿1841.v109-o233¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1841.v110-o234¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1841.v110-o235¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿0¿1841.v110.glob-o236¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿0¿1841.v110-o237¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1841.v110.inputDir-o238¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿0¿1841.v110-o239¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿0¿1841.v110.outputDir-o240¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿0¿1841.v111-o241¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿0¿1841.v111-o242¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿0¿1841.v111.include-o243¿¿¿¿¿PDG_OBJECT
1909¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o244¿¿¿¿¿PDG_CALL
1910¿PDG_OBJECT¿¿0¿1841.v112-o245¿¿¿¿¿PDG_OBJECT
1911¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o246¿¿¿¿¿PDG_CALL
1912¿PDG_OBJECT¿¿0¿1841.v113-o247¿¿¿¿¿PDG_OBJECT
1913¿PDG_CALL¿¿1841¿1841.CALL->path.resolve-o248¿¿¿¿¿PDG_CALL
1914¿PDG_OBJECT¿¿0¿1841.v114-o249¿¿¿¿¿PDG_OBJECT
1915¿PDG_OBJECT¿¿0¿1841.v115-o250¿¿¿¿¿PDG_OBJECT
1916¿PDG_OBJECT¿¿0¿1841.v115-o251¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿0¿1841.v115.glob-o252¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿0¿1841.v115-o253¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿0¿1841.v115.extensionsFile-o254¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿0¿1841.v115-o255¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1841.v115.inputDir-o256¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1841.v115-o257¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1841.v115.outputDir-o258¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿0¿1841.OPTS-o259¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿0¿1841.OPTS-o260¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿0¿1841.OPTS.assets-o261¿¿¿¿¿PDG_OBJECT
1927¿PDG_OBJECT¿¿0¿1841.OPTS-o262¿¿¿¿¿PDG_OBJECT
1928¿PDG_OBJECT¿¿0¿1841.OPTS.nunjucks-o263¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿0¿1841.OPTS.assets-o264¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1841.v116.inputDir-o265¿¿¿¿¿PDG_OBJECT
1931¿PDG_CALL¿¿1841¿1841.CALL->path.join-o266¿¿¿¿¿PDG_CALL
1932¿PDG_OBJECT¿¿0¿1841.v118-o267¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1841.OPTS-o268¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1841.OPTS.routerPath-o269¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1843.this-o270¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1843.req-o271¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1843.res-o272¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1843.next-o273¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1841.staticMiddlewareForFilesWithoutTrailingSlashes-o274¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1841.budoLiveOpts-o275¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1841.budoLiveOpts-o276¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1841.budoLiveOpts.cache-o277¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1841.budoLiveOpts-o278¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1841.budoLiveOpts.debug-o279¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1841.budoLiveOpts-o280¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1841.budoLiveOpts.live-o281¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1841.budoMiddleware-o282¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1841.budoMiddleware.0-o283¿¿¿¿¿PDG_OBJECT
1949¿PDG_CALL¿¿1841¿1841.CALL->fs.existsSync-o284¿¿¿¿¿PDG_CALL
1950¿PDG_OBJECT¿¿0¿1841.v138-o285¿¿¿¿¿PDG_OBJECT
1951¿PDG_CALL¿¿1841¿1841.CALL->yonder.middleware-o286¿¿¿¿¿PDG_CALL
1952¿PDG_OBJECT¿¿0¿1841.v140-o287¿¿¿¿¿PDG_OBJECT
1953¿PDG_CALL¿¿1841¿1841.CALL->budoMiddleware.push-o288¿¿¿¿¿PDG_CALL
1954¿PDG_OBJECT¿¿0¿1841.v141-o289¿¿¿¿¿PDG_OBJECT
1955¿PDG_OBJECT¿¿0¿1850.this-o290¿¿¿¿¿PDG_OBJECT
1956¿PDG_OBJECT¿¿0¿1841.regenerateAllNunjucksTemplates-o291¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1841.process-o292¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1841.process.argv-o293¿¿¿¿¿PDG_OBJECT
1959¿PDG_CALL¿¿1841¿1841.CALL->v153.slice-o294¿¿¿¿¿PDG_CALL
1960¿PDG_OBJECT¿¿0¿1841.v154-o295¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1841.v155-o296¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1841¿1841.CALL->budo.cli-o297¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿0¿1841.v156-o298¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1852.this-o299¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿0¿1852.evt-o300¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿0¿1841.v171-o301¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1841¿1841.CALL->v156.on-o302¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿0¿1841.v172-o303¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1856.this-o304¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1856.file-o305¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1841.v210-o306¿¿¿¿¿PDG_OBJECT
1972¿PDG_CALL¿¿1841¿1841.CALL->v172.on-o307¿¿¿¿¿PDG_CALL
1973¿PDG_OBJECT¿¿0¿1841.app-o308¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1841.module-o309¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1841.module.exports-o310¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1843.req.url-o311¿¿¿¿¿PDG_OBJECT
1977¿PDG_CALL¿¿1843¿1843.CALL->urllib.parse-o312¿¿¿¿¿PDG_CALL
1978¿PDG_OBJECT¿¿0¿1843.parsedUrl-o313¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1843.parsedUrl.pathname-o314¿¿¿¿¿PDG_OBJECT
1980¿PDG_CALL¿¿1843¿1843.CALL->path.extname-o315¿¿¿¿¿PDG_CALL
1981¿PDG_OBJECT¿¿0¿1843.ext-o316¿¿¿¿¿PDG_OBJECT
1982¿PDG_CALL¿¿1843¿1843.CALL->pathname.substr-o317¿¿¿¿¿PDG_CALL
1983¿PDG_OBJECT¿¿0¿1843.v121-o318¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1843.v122-o319¿¿¿¿¿PDG_OBJECT
1985¿PDG_CALL¿¿1843¿1843.CALL->next-o320¿¿¿¿¿PDG_CALL
1986¿PDG_OBJECT¿¿0¿1843.v124-o321¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1843.OPTS.assets-o322¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1843.v125.inputDir-o323¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1843.v127-o324¿¿¿¿¿PDG_OBJECT
1990¿PDG_CALL¿¿1843¿1843.CALL->path.join-o325¿¿¿¿¿PDG_CALL
1991¿PDG_OBJECT¿¿0¿1843.fileRelative-o326¿¿¿¿¿PDG_OBJECT
1992¿PDG_OBJECT¿¿0¿1846.this-o327¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1846.exists-o328¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1843.v135-o329¿¿¿¿¿PDG_OBJECT
1995¿PDG_CALL¿¿1843¿1843.CALL->fs.exists-o330¿¿¿¿¿PDG_CALL
1996¿PDG_OBJECT¿¿0¿1843.v136-o331¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1846.v128-o332¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1846.parsedUrl.search-o333¿¿¿¿¿PDG_OBJECT
1999¿PDG_OBJECT¿¿0¿1846.v130-o334¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1846.v131-o335¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1846.parsedUrl.hash-o336¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1846.v133-o337¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1846.req-o338¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1846.req.url-o339¿¿¿¿¿PDG_OBJECT
2005¿PDG_CALL¿¿1846¿1846.CALL->next-o340¿¿¿¿¿PDG_CALL
2006¿PDG_OBJECT¿¿0¿1846.v134-o341¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿0¿1850.OPTS.nunjucks-o342¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1850.v142.glob-o343¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿0¿1850.v143.include-o344¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1850.v145.inputDir-o345¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿0¿1850.v147.extensionsFile-o346¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿0¿1850.v149.outputDir-o347¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1850.v151-o348¿¿¿¿¿PDG_OBJECT
2014¿PDG_CALL¿¿1850¿1850.CALL->shell.exec-o349¿¿¿¿¿PDG_CALL
