Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4968¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":997,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Program
7177¿Literal¿number¿8832¿¿0¿¿{"start":{"line":568,"column":23},"end":{"line":568,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7178¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":568,"column":6},"end":{"line":568,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7179¿AssignmentExpression¿+=¿8832¿¿¿¿{"start":{"line":568,"column":6},"end":{"line":568,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
7180¿Identifier¿¿8832¿offset¿¿¿{"start":{"line":568,"column":6},"end":{"line":568,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7181¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":568,"column":16},"end":{"line":568,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7182¿Identifier¿¿8832¿v790¿¿¿¿¿Identifier
7183¿Identifier¿¿8832¿start¿¿¿{"start":{"line":568,"column":26},"end":{"line":568,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7184¿VariableDeclarator¿¿8832¿v791¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7185¿MemberExpression¿computed¿8832¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7186¿Identifier¿¿8832¿ranges¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7187¿Literal¿number¿8832¿¿0¿¿{"start":{"line":569,"column":19},"end":{"line":569,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7188¿VariableDeclarator¿¿8832¿v792¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7189¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7190¿Identifier¿¿8832¿v791¿¿¿¿¿Identifier
7191¿Identifier¿¿8832¿end¿¿¿{"start":{"line":569,"column":22},"end":{"line":569,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7192¿VariableDeclarator¿¿8832¿v793¿¿¿{"start":{"line":569,"column":28},"end":{"line":569,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7193¿MemberExpression¿computed¿8832¿¿¿¿{"start":{"line":569,"column":28},"end":{"line":569,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7194¿Identifier¿¿8832¿ranges¿¿¿{"start":{"line":569,"column":28},"end":{"line":569,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7195¿Literal¿number¿8832¿¿0¿¿{"start":{"line":569,"column":35},"end":{"line":569,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7196¿VariableDeclarator¿¿8832¿v794¿¿¿{"start":{"line":569,"column":28},"end":{"line":569,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7197¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":569,"column":28},"end":{"line":569,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7198¿Identifier¿¿8832¿v793¿¿¿¿¿Identifier
7199¿Identifier¿¿8832¿start¿¿¿{"start":{"line":569,"column":38},"end":{"line":569,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7200¿VariableDeclarator¿¿8832¿v795¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7201¿BinaryExpression¿-¿8832¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
7202¿Identifier¿¿8832¿v792¿¿¿¿¿Identifier
7203¿Identifier¿¿8832¿v794¿¿¿¿¿Identifier
7204¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":569,"column":6},"end":{"line":569,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7205¿AssignmentExpression¿=¿8832¿¿¿¿{"start":{"line":569,"column":6},"end":{"line":569,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
7206¿Identifier¿¿8832¿len¿¿¿{"start":{"line":569,"column":6},"end":{"line":569,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7207¿BinaryExpression¿+¿8832¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
7208¿Identifier¿¿8832¿v795¿¿¿¿¿Identifier
7209¿Literal¿number¿8832¿¿1¿¿{"start":{"line":569,"column":46},"end":{"line":569,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7210¿BlockStatement¿¿8832¿¿¿¿{"start":{"line":560,"column":46},"end":{"line":570,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
7211¿BlockStatement¿¿8832¿¿¿¿{"start":{"line":534,"column":61},"end":{"line":571,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
7212¿VariableDeclarator¿¿8832¿prop¿¿¿{"start":{"line":574,"column":11},"end":{"line":574,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7213¿ForInStatement¿¿8832¿¿¿¿{"start":{"line":574,"column":2},"end":{"line":576,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ForInStatement
7214¿Identifier¿¿8832¿prop¿¿¿{"start":{"line":574,"column":11},"end":{"line":574,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7215¿Identifier¿¿8832¿options¿¿¿{"start":{"line":574,"column":19},"end":{"line":574,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7216¿VariableDeclarator¿¿8832¿v796¿¿¿{"start":{"line":575,"column":4},"end":{"line":575,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7217¿MemberExpression¿computed¿8832¿¿¿¿{"start":{"line":575,"column":17},"end":{"line":575,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7218¿Identifier¿¿8832¿options¿¿¿{"start":{"line":575,"column":17},"end":{"line":575,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7219¿Identifier¿¿8832¿prop¿¿¿{"start":{"line":575,"column":25},"end":{"line":575,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7220¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":575,"column":4},"end":{"line":575,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7221¿AssignmentExpression¿=¿8832¿¿¿¿{"start":{"line":575,"column":4},"end":{"line":575,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
7222¿MemberExpression¿computed¿8832¿¿¿¿{"start":{"line":575,"column":4},"end":{"line":575,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7223¿Identifier¿¿8832¿opts¿¿¿{"start":{"line":575,"column":4},"end":{"line":575,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7224¿Identifier¿¿8832¿prop¿¿¿{"start":{"line":575,"column":9},"end":{"line":575,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7225¿Identifier¿¿8832¿v796¿¿¿¿¿Identifier
7226¿BlockStatement¿¿8832¿¿¿¿{"start":{"line":574,"column":28},"end":{"line":576,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
7227¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":579,"column":2},"end":{"line":579,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7228¿AssignmentExpression¿=¿8832¿¿¿¿{"start":{"line":579,"column":2},"end":{"line":579,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
7229¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":579,"column":2},"end":{"line":579,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7230¿Identifier¿¿8832¿opts¿¿¿{"start":{"line":579,"column":2},"end":{"line":579,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7231¿Identifier¿¿8832¿start¿¿¿{"start":{"line":579,"column":7},"end":{"line":579,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7232¿Identifier¿¿8832¿offset¿¿¿{"start":{"line":579,"column":15},"end":{"line":579,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7233¿VariableDeclarator¿¿8832¿v797¿¿¿{"start":{"line":580,"column":30},"end":{"line":580,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7234¿BinaryExpression¿+¿8832¿¿¿¿{"start":{"line":580,"column":30},"end":{"line":580,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
7235¿Identifier¿¿8832¿offset¿¿¿{"start":{"line":580,"column":30},"end":{"line":580,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7236¿Identifier¿¿8832¿len¿¿¿{"start":{"line":580,"column":39},"end":{"line":580,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7237¿VariableDeclarator¿¿8832¿v798¿¿¿{"start":{"line":580,"column":30},"end":{"line":580,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7238¿BinaryExpression¿-¿8832¿¿¿¿{"start":{"line":580,"column":30},"end":{"line":580,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
7239¿Identifier¿¿8832¿v797¿¿¿¿¿Identifier
7240¿Literal¿number¿8832¿¿1¿¿{"start":{"line":580,"column":45},"end":{"line":580,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7241¿VariableDeclarator¿¿8832¿v799¿¿¿{"start":{"line":580,"column":2},"end":{"line":580,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7242¿CallExpression¿¿8832¿¿¿¿{"start":{"line":580,"column":13},"end":{"line":580,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
7243¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":580,"column":13},"end":{"line":580,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7244¿Identifier¿¿8832¿Math¿¿¿{"start":{"line":580,"column":13},"end":{"line":580,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7245¿Identifier¿¿8832¿max¿¿¿{"start":{"line":580,"column":18},"end":{"line":580,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7246¿Identifier¿¿8832¿offset¿¿¿{"start":{"line":580,"column":22},"end":{"line":580,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7247¿Identifier¿¿8832¿v798¿¿¿¿¿Identifier
7248¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":580,"column":2},"end":{"line":580,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7249¿AssignmentExpression¿=¿8832¿¿¿¿{"start":{"line":580,"column":2},"end":{"line":580,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
7250¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":580,"column":2},"end":{"line":580,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7251¿Identifier¿¿8832¿opts¿¿¿{"start":{"line":580,"column":2},"end":{"line":580,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7252¿Identifier¿¿8832¿end¿¿¿{"start":{"line":580,"column":7},"end":{"line":580,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7253¿Identifier¿¿8832¿v799¿¿¿¿¿Identifier
7254¿VariableDeclarator¿¿8832¿v800¿¿¿{"start":{"line":583,"column":2},"end":{"line":583,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7255¿CallExpression¿¿8832¿¿¿¿{"start":{"line":583,"column":2},"end":{"line":583,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
7256¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":583,"column":2},"end":{"line":583,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7257¿Identifier¿¿8832¿res¿¿¿{"start":{"line":583,"column":2},"end":{"line":583,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7258¿Identifier¿¿8832¿setHeader¿¿¿{"start":{"line":583,"column":6},"end":{"line":583,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7259¿Literal¿string¿8832¿¿'Content-Length'¿¿{"start":{"line":583,"column":16},"end":{"line":583,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
7260¿Identifier¿¿8832¿len¿¿¿{"start":{"line":583,"column":34},"end":{"line":583,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7261¿ExpressionStatement¿¿8832¿¿¿¿{"start":{"line":583,"column":2},"end":{"line":583,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
7262¿Identifier¿¿8832¿v800¿¿¿¿¿Identifier
7263¿VariableDeclarator¿¿8832¿v801¿¿¿{"start":{"line":586,"column":6},"end":{"line":586,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7264¿MemberExpression¿¿8832¿¿¿¿{"start":{"line":586,"column":6},"end":{"line":586,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
7265¿Identifier¿¿8832¿req¿¿¿{"start":{"line":586,"column":6},"end":{"line":586,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7266¿Identifier¿¿8832¿method¿¿¿{"start":{"line":586,"column":10},"end":{"line":586,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
7267¿VariableDeclarator¿¿8832¿v802¿¿¿{"start":{"line":586,"column":6},"end":{"line":586,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
7268¿BinaryExpression¿===¿8832¿¿¿¿{"start":{"line":586,"column":6},"end":{"line":586,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
